"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:1901987","regulation of cell cycle phase transition","15/212","456/18870",0.000209466283923518,0.0197471281489931,0.0180604792432606,"83540/699/580/2146/1030/983/144455/9735/5888/5347/83990/8193/81610/11065/5988",15
"BP","GO:0045786","negative regulation of cell cycle","14/212","407/18870",0.000216387759851109,0.0197471281489931,0.0180604792432606,"83540/4751/699/580/2146/1030/983/144455/9735/5888/899/5347/83990/5988",14
"BP","GO:0009176","pyrimidine deoxyribonucleoside monophosphate metabolic process","3/212","12/18870",0.000285412031490551,0.0252322074089615,0.0230770649145978,"6470/7298/1890",3
"BP","GO:0051304","chromosome separation","6/212","81/18870",0.000301652737305498,0.0258598664799168,0.0236511141402524,"83540/23397/699/9735/5347/11065",6
"BP","GO:0033047","regulation of mitotic sister chromatid segregation","5/212","54/18870",0.000345174052754359,0.0287205116247671,0.0262674248195113,"83540/699/983/9735/5347",5
"BP","GO:0061640","cytoskeleton-dependent cytokinesis","7/212","117/18870",0.000357145192718735,0.0288675357200372,0.0264018912391775,"128239/10112/55165/29127/26586/5347/24137",7
"BP","GO:0007088","regulation of mitotic nuclear division","7/212","118/18870",0.000376105915794118,0.0295556565494878,0.0270312380415773,"83540/4751/699/3481/9735/5347/11065",7
"BP","GO:0042558","pteridine-containing compound metabolic process","4/212","32/18870",0.00043512192512006,0.0332691871936392,0.0304275872530614,"1719/8836/6470/7298",4
"BP","GO:0007051","spindle organization","9/212","202/18870",0.000478687437901151,0.0343160523369314,0.031385037169235,"83540/4751/7430/29127/90417/5347/10615/284403/24137",9
"BP","GO:0006261","DNA-templated DNA replication","8/212","161/18870",0.000480566721405409,0.0343160523369314,0.031385037169235,"580/10721/84296/55388/144455/11169/5888/9837",8
"BP","GO:0006310","DNA recombination","12/212","340/18870",0.00048520399203862,0.0343160523369314,0.031385037169235,"580/10721/84057/115004/84296/25788/55010/10538/5888/80119/116028/83990",12
"BP","GO:0045930","negative regulation of mitotic cell cycle","10/212","248/18870",0.00051528202199209,0.0350227312244411,0.032031356942076,"83540/699/580/2146/1030/983/144455/9735/5347/5988",10
"BP","GO:0010965","regulation of mitotic sister chromatid separation","5/212","59/18870",0.000522180787243723,0.0350227312244411,0.032031356942076,"83540/699/9735/5347/11065",5
"BP","GO:0030071","regulation of mitotic metaphase/anaphase transition","6/212","90/18870",0.000532335610693166,0.0350227312244411,0.032031356942076,"83540/699/9735/5347/8193/11065",6
"BP","GO:1902099","regulation of metaphase/anaphase transition of cell cycle","6/212","93/18870",0.000633846112149157,0.0401521885953967,0.0367226952307808,"83540/699/9735/5347/8193/11065",6
"BP","GO:0051306","mitotic sister chromatid separation","5/212","62/18870",0.000656831868422785,0.0401521885953967,0.0367226952307808,"83540/699/9735/5347/11065",5
"BP","GO:0007091","metaphase/anaphase transition of mitotic cell cycle","6/212","94/18870",0.000670818142340552,0.0401521885953967,0.0367226952307808,"83540/699/9735/5347/8193/11065",6
"BP","GO:0048704","embryonic skeletal system morphogenesis","6/212","94/18870",0.000670818142340552,0.0401521885953967,0.0367226952307808,"3233/3232/7020/3207/3216/3219",6
"BP","GO:2000780","negative regulation of double-strand break repair","4/212","36/18870",0.000688188707518087,0.0401521885953967,0.0367226952307808,"10721/115004/55010/116028",4
"BP","GO:0046653","tetrahydrofolate metabolic process","3/212","16/18870",0.000702787969171653,0.0401521885953967,0.0367226952307808,"1719/6470/7298",3
"BP","GO:1901990","regulation of mitotic cell cycle phase transition","12/212","355/18870",0.000709653386274243,0.0401521885953967,0.0367226952307808,"83540/699/580/2146/1030/983/144455/9735/5347/8193/11065/5988",12
"BP","GO:0044784","metaphase/anaphase transition of cell cycle","6/212","97/18870",0.000791825422602563,0.0439230219714245,0.040171452812324,"83540/699/9735/5347/8193/11065",6
"BP","GO:0045738","negative regulation of DNA repair","4/212","38/18870",0.000847403381261422,0.0461020031843955,0.0421643220878659,"10721/115004/55010/116028",4
"BP","GO:0050854","regulation of antigen receptor-mediated signaling pathway","5/212","66/18870",0.000874849120765456,0.0466971351442543,0.0427086224198906,"7805/2633/7430/3783/150372",5
"CC","GO:0000776","kinetochore","11/221","171/19886",3.46752257860707e-06,0.000659875313019154,0.000595712593019968,"11004/83540/4751/699/151246/23468/9735/90417/5347/55839/10615",11
"CC","GO:0000779","condensed chromosome, centromeric region","11/221","182/19886",6.31516496533214e-06,0.000659875313019154,0.000595712593019968,"11004/83540/4751/699/151246/23468/9735/90417/5347/55839/10615",11
"CC","GO:0000775","chromosome, centromeric region","13/221","258/19886",6.71059640358462e-06,0.000659875313019154,0.000595712593019968,"11004/83540/4751/699/151246/2146/157570/23468/9735/90417/5347/55839/10615",13
"CC","GO:0098687","chromosomal region","16/221","399/19886",1.07582244579387e-05,0.000793419053772979,0.000716271259962761,"11004/83540/4751/699/151246/2146/157570/983/23468/9735/90417/5888/80119/5347/55839/10615",16
"CC","GO:0000793","condensed chromosome","13/221","281/19886",1.67014987666858e-05,0.00097686873376155,0.000881883281504629,"11004/83540/4751/23397/699/151246/23468/9735/90417/5888/5347/55839/10615",13
"CC","GO:0005874","microtubule","17/221","467/19886",1.9868516618879e-05,0.00097686873376155,0.000881883281504629,"11004/89796/4751/129881/7277/10112/983/29127/283431/9735/26586/90417/5347/10615/51181/4600/24137",17
"CC","GO:0005819","spindle","16/221","431/19886",2.76649845896564e-05,0.00116588149342123,0.00105251745882452,"11004/4751/4064/10112/3161/983/29127/9735/26586/90417/5347/79801/10615/284403/81610/24137",16
"CC","GO:0072686","mitotic spindle","9/221","184/19886",0.000223838331540684,0.00825403847556273,0.0074514602473412,"4064/983/29127/26586/90417/5347/10615/284403/81610",9
"CC","GO:0031528","microvillus membrane","4/221","33/19886",0.000471689287288244,0.0140909619773008,0.0127208327573849,"23657/7430/768/8140",4
"CC","GO:0030496","midbody","9/221","204/19886",0.000477659728044096,0.0140909619773008,0.0127208327573849,"4751/10112/983/55165/29127/5347/79801/10615/24137",9
"CC","GO:0000922","spindle pole","8/221","176/19886",0.000807338077295171,0.0216513393456432,0.0195460797660936,"4751/9735/26586/90417/5347/10615/284403/81610",8
"CC","GO:0000228","nuclear chromosome","9/221","228/19886",0.00105461901397934,0.0259260507603254,0.0234051412751555,"4751/23397/8819/84296/55388/11169/5888/5347/9837",9
"CC","GO:0000940","outer kinetochore","3/221","20/19886",0.0013423899483749,0.0304619257515843,0.0274999722217692,"83540/699/5347",3
"CC","GO:0035371","microtubule plus-end","3/221","24/19886",0.00230663839245971,0.0486041661268296,0.0438781588941584,"11004/90417/10615",3
