"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0050000","chromosome localization","9/198","116/18870",3.72407649487121e-06,0.000432802455251772,0.000398314268581878,"4751/1894/3833/3619/9787/9212/332/10403/79980",9
"BP","GO:0000070","mitotic sister chromatid segregation","11/198","184/18870",4.00810595297439e-06,0.000446402800512523,0.000410830860179875,"10459/4751/3833/10592/3619/9787/9212/332/10403/79980/2491",11
"BP","GO:1901990","regulation of mitotic cell cycle phase transition","15/198","355/18870",5.42788672370682e-06,0.000539564981534196,0.000496569343275018,"10459/63967/4998/6241/580/995/835/3619/894/9787/641/9212/672/332/10403",15
"BP","GO:0090232","positive regulation of spindle checkpoint","4/198","12/18870",5.45015132862825e-06,0.000539564981534196,0.000496569343275018,"3619/9212/332/10403",4
"BP","GO:0090267","positive regulation of mitotic cell cycle spindle assembly checkpoint","4/198","12/18870",5.45015132862825e-06,0.000539564981534196,0.000496569343275018,"3619/9212/332/10403",4
"BP","GO:1901991","negative regulation of mitotic cell cycle phase transition","11/198","196/18870",7.33892497735904e-06,0.000700605230874311,0.000644776980153687,"10459/63967/4998/580/835/3619/641/9212/672/332/10403",11
"BP","GO:0051310","metaphase chromosome alignment","8/198","96/18870",7.68165121915836e-06,0.000708036334786562,0.000651615931004468,"4751/1894/3833/3619/9212/332/10403/79980",8
"BP","GO:1902750","negative regulation of cell cycle G2/M phase transition","7/198","70/18870",8.6330721232839e-06,0.000769206726184595,0.000707911914109279,"63967/4998/580/641/9088/9212/672",7
"BP","GO:0051983","regulation of chromosome segregation","9/198","131/18870",1.00892314368961e-05,0.000869952117123328,0.000800629333379494,"10459/157313/10592/4288/3619/9787/9212/332/10403",9
"BP","GO:1905820","positive regulation of chromosome separation","5/198","29/18870",1.17007526403678e-05,0.000977378493990719,0.000899495359228271,"10592/3619/9787/9212/332",5
"BP","GO:0045787","positive regulation of cell cycle","14/198","334/18870",1.23107919647967e-05,0.000983472217546362,0.000905103499874318,"6241/10018/1894/995/10926/10592/9585/3619/8061/894/9787/9212/332/10403",14
"BP","GO:1905818","regulation of chromosome separation","7/198","74/18870",1.25095605673686e-05,0.000983472217546362,0.000905103499874318,"10459/10592/3619/9787/9212/332/10403",7
"BP","GO:0051303","establishment of chromosome localization","8/198","108/18870",1.8320439890942e-05,0.00139915816652823,0.00128766520376335,"4751/1894/3833/3619/9212/332/10403/79980",8
"BP","GO:1902969","mitotic DNA replication","4/198","16/18870",1.93894968289138e-05,0.00143967013954685,0.00132494894997577,"4175/5888/7083/8318",4
"BP","GO:0090068","positive regulation of cell cycle process","12/198","262/18870",2.19428932312845e-05,0.0015852257731682,0.00145890587429621,"6241/1894/995/10926/10592/9585/3619/894/9787/9212/332/10403",12
"BP","GO:0051304","chromosome separation","7/198","81/18870",2.27219454823495e-05,0.00159830948090317,0.00147094699701526,"10459/10592/3619/9787/9212/332/10403",7
"BP","GO:0000819","sister chromatid segregation","11/198","225/18870",2.67088408159822e-05,0.00180132601982406,0.00165778601151036,"10459/4751/3833/10592/3619/9787/9212/332/10403/79980/2491",11
"BP","GO:0098813","nuclear chromosome segregation","13/198","312/18870",2.69558701058595e-05,0.00180132601982406,0.00165778601151036,"10459/4751/1894/84057/3833/10592/3619/9787/9212/332/10403/79980/2491",13
"BP","GO:1902749","regulation of cell cycle G2/M phase transition","8/198","116/18870",3.0784805522874e-05,0.00199342383443816,0.00183457636839426,"63967/4998/580/995/641/9088/9212/672",8
"BP","GO:1901970","positive regulation of mitotic sister chromatid separation","4/198","18/18870",3.20677983093306e-05,0.00199342383443816,0.00183457636839426,"3619/9787/9212/332",4
"BP","GO:1901978","positive regulation of cell cycle checkpoint","4/198","18/18870",3.20677983093306e-05,0.00199342383443816,0.00183457636839426,"3619/9212/332/10403",4
"BP","GO:0010965","regulation of mitotic sister chromatid separation","6/198","59/18870",3.51015001148329e-05,0.0021324161319761,0.00196249296096566,"10459/3619/9787/9212/332/10403",6
"BP","GO:0044839","cell cycle G2/M phase transition","9/198","155/18870",3.86287758043642e-05,0.00226610104441001,0.00208552509137622,"63967/4998/580/995/641/9088/9212/672/10403",9
"BP","GO:0000281","mitotic cytokinesis","7/198","88/18870",3.89976236598804e-05,0.00226610104441001,0.00208552509137622,"128239/1894/9585/3619/26586/9212/332",7
"BP","GO:0006270","DNA replication initiation","5/198","37/18870",4.01206607535768e-05,0.0022817558764747,0.00209993245646381,"4998/4175/51053/55388/8318",5
"BP","GO:0051306","mitotic sister chromatid separation","6/198","62/18870",4.66582250462551e-05,0.00259827990726333,0.00239123403362057,"10459/3619/9787/9212/332/10403",6
"BP","GO:0051321","meiotic cell cycle","12/198","287/18870",5.33570005775413e-05,0.00291067882742384,0.0026787392126684,"4751/10018/151246/84057/995/80010/10592/3619/5888/9088/10403/150365",12
"BP","GO:0051315","attachment of mitotic spindle microtubules to kinetochore","4/198","21/18870",6.11926296257659e-05,0.00308618677339004,0.00284026167696951,"3619/9212/332/10403",4
"BP","GO:0090231","regulation of spindle checkpoint","4/198","21/18870",6.11926296257659e-05,0.00308618677339004,0.00284026167696951,"3619/9212/332/10403",4
"BP","GO:0090266","regulation of mitotic cell cycle spindle assembly checkpoint","4/198","21/18870",6.11926296257659e-05,0.00308618677339004,0.00284026167696951,"3619/9212/332/10403",4
"BP","GO:1903504","regulation of mitotic spindle checkpoint","4/198","21/18870",6.11926296257659e-05,0.00308618677339004,0.00284026167696951,"3619/9212/332/10403",4
"BP","GO:0045930","negative regulation of mitotic cell cycle","11/198","248/18870",6.47300768348784e-05,0.00316734457874023,0.00291495236202804,"10459/63967/4998/580/835/3619/641/9212/672/332/10403",11
"BP","GO:0006310","DNA recombination","13/198","340/18870",6.51716991510335e-05,0.00316734457874023,0.00291495236202804,"10459/4175/580/84057/80010/10538/5888/80119/641/672/29128/958/8318",13
"BP","GO:0010972","negative regulation of G2/M transition of mitotic cell cycle","6/198","67/18870",7.25238092648805e-05,0.00346171682437546,0.00318586733556439,"63967/4998/580/641/9212/672",6
"BP","GO:0140467","integrated stress response signaling","5/198","42/18870",7.50385302947244e-05,0.00351891213118944,0.00323850499166705,"666/9603/8061/10538/10347",5
"BP","GO:0035825","homologous recombination","6/198","68/18870",7.88545551780044e-05,0.00363410734466906,0.00334452078858432,"580/84057/80010/5888/672/29128",6
"BP","GO:0031570","DNA integrity checkpoint signaling","8/198","135/18870",9.06086926922473e-05,0.00404206101337034,0.00371996636471794,"63967/4998/580/835/5888/641/672/8318",8
"BP","GO:1903046","meiotic cell cycle process","10/198","214/18870",9.07308869443399e-05,0.00404206101337034,0.00371996636471794,"10018/84057/995/80010/10592/3619/5888/9088/10403/150365",10
"BP","GO:0071479","cellular response to ionizing radiation","6/198","70/18870",9.28352964498694e-05,0.00406801225263116,0.00374384966010949,"580/1894/894/5888/641/672",6
"BP","GO:0061982","meiosis I cell cycle process","8/198","136/18870",9.54182661857984e-05,0.00411375847604257,0.00378595056156555,"10018/84057/995/80010/5888/9088/10403/150365",8
"BP","GO:0010389","regulation of G2/M transition of mitotic cell cycle","7/198","104/18870",0.000113330310614472,0.00466288346617558,0.00429131811701905,"63967/4998/580/995/641/9212/672",7
"BP","GO:0000086","G2/M transition of mitotic cell cycle","8/198","140/18870",0.000116823498922014,0.00466288346617558,0.00429131811701905,"63967/4998/580/995/641/9088/9212/672",8
"BP","GO:0007094","mitotic spindle assembly checkpoint signaling","5/198","46/18870",0.000116877363349706,0.00466288346617558,0.00429131811701905,"10459/3619/9212/332/10403",5
"BP","GO:0071173","spindle assembly checkpoint signaling","5/198","46/18870",0.000116877363349706,0.00466288346617558,0.00429131811701905,"10459/3619/9212/332/10403",5
"BP","GO:0071174","mitotic spindle checkpoint signaling","5/198","46/18870",0.000116877363349706,0.00466288346617558,0.00429131811701905,"10459/3619/9212/332/10403",5
"BP","GO:1902237","positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","3/198","10/18870",0.000129329933512838,0.00495214789240887,0.00455753229155474,"10018/666/5366",3
"BP","GO:0031577","spindle checkpoint signaling","5/198","47/18870",0.000129685878214972,0.00495214789240887,0.00455753229155474,"10459/3619/9212/332/10403",5
"BP","GO:0032467","positive regulation of cytokinesis","5/198","47/18870",0.000129685878214972,0.00495214789240887,0.00455753229155474,"1894/9585/3619/9212/332",5
"BP","GO:0033046","negative regulation of sister chromatid segregation","5/198","48/18870",0.000143542335000493,0.00518498191157186,0.0047718127581245,"10459/3619/9212/332/10403",5
"BP","GO:0033048","negative regulation of mitotic sister chromatid segregation","5/198","48/18870",0.000143542335000493,0.00518498191157186,0.0047718127581245,"10459/3619/9212/332/10403",5
"BP","GO:0045841","negative regulation of mitotic metaphase/anaphase transition","5/198","48/18870",0.000143542335000493,0.00518498191157186,0.0047718127581245,"10459/3619/9212/332/10403",5
"BP","GO:2000816","negative regulation of mitotic sister chromatid separation","5/198","48/18870",0.000143542335000493,0.00518498191157186,0.0047718127581245,"10459/3619/9212/332/10403",5
"BP","GO:0031297","replication fork processing","5/198","49/18870",0.000158503469463499,0.0056490636516791,0.00519891379840276,"580/10293/5888/641/672",5
"BP","GO:0051984","positive regulation of chromosome segregation","4/198","27/18870",0.000170811476540544,0.00570478418083192,0.00525019419560289,"10592/3619/9212/332",4
"BP","GO:0051985","negative regulation of chromosome segregation","5/198","50/18870",0.00017462742630375,0.00570478418083192,0.00525019419560289,"10459/3619/9212/332/10403",5
"BP","GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","5/198","50/18870",0.00017462742630375,0.00570478418083192,0.00525019419560289,"10459/3619/9212/332/10403",5
"BP","GO:1905819","negative regulation of chromosome separation","5/198","50/18870",0.00017462742630375,0.00570478418083192,0.00525019419560289,"10459/3619/9212/332/10403",5
"BP","GO:0051256","mitotic spindle midzone assembly","3/198","11/18870",0.000176454843156925,0.00570478418083192,0.00525019419560289,"3619/9212/332",3
"BP","GO:0051987","positive regulation of attachment of spindle microtubules to kinetochore","3/198","11/18870",0.000176454843156925,0.00570478418083192,0.00525019419560289,"3619/9212/332",3
"BP","GO:0085020","protein K6-linked ubiquitination","3/198","11/18870",0.000176454843156925,0.00570478418083192,0.00525019419560289,"580/672/27338",3
"BP","GO:0042770","signal transduction in response to DNA damage","9/198","189/18870",0.000177140698469528,0.00570478418083192,0.00525019419560289,"10459/63967/580/835/10538/5888/641/672/5366",9
"BP","GO:0032508","DNA duplex unwinding","6/198","79/18870",0.00018203008074603,0.00579245721231117,0.00533088093613373,"4175/3159/5888/80119/641/8318",6
"BP","GO:0071214","cellular response to abiotic stimulus","12/198","334/18870",0.000221975858793359,0.00689931942505406,0.00634954200734493,"477/5743/580/1894/835/4312/894/5888/641/9212/672/958",12
"BP","GO:0104004","cellular response to environmental stimulus","12/198","334/18870",0.000221975858793359,0.00689931942505406,0.00634954200734493,"477/5743/580/1894/835/4312/894/5888/641/9212/672/958",12
"BP","GO:0044818","mitotic G2/M transition checkpoint","5/198","53/18870",0.000230578318308762,0.00708432005562437,0.00651980072459257,"63967/4998/580/641/672",5
"BP","GO:0000022","mitotic spindle elongation","3/198","12/18870",0.00023345640709969,0.00708738923634435,0.00652262533535619,"3619/9212/332",3
"BP","GO:0061640","cytoskeleton-dependent cytokinesis","7/198","117/18870",0.000235981160506789,0.00708738923634435,0.00652262533535619,"128239/1894/9585/3619/26586/9212/332",7
"BP","GO:0033047","regulation of mitotic sister chromatid segregation","5/198","54/18870",0.000251962358438473,0.00748328204562264,0.00688697113065159,"10459/3619/9212/332/10403",5
"BP","GO:0032392","DNA geometric change","6/198","85/18870",0.000271904729438881,0.00798682793175966,0.00735039158702909,"4175/3159/5888/80119/641/8318",6
"BP","GO:0045005","DNA-templated DNA replication maintenance of fidelity","5/198","56/18870",0.000299218022364843,0.00847343752887051,0.00779822533521192,"580/10293/5888/641/672",5
"BP","GO:0045839","negative regulation of mitotic nuclear division","5/198","56/18870",0.000299218022364843,0.00847343752887051,0.00779822533521192,"10459/3619/9212/332/10403",5
"BP","GO:0044771","meiotic cell cycle phase transition","3/198","13/18870",0.00030115097839233,0.00847343752887051,0.00779822533521192,"995/9088/10403",3
"BP","GO:0090235","regulation of metaphase plate congression","3/198","13/18870",0.00030115097839233,0.00847343752887051,0.00779822533521192,"3619/9212/332",3
"BP","GO:0007080","mitotic metaphase chromosome alignment","5/198","57/18870",0.000325223031576725,0.00905542878546443,0.00833384018415357,"3833/3619/9212/332/10403",5
"BP","GO:0030071","regulation of mitotic metaphase/anaphase transition","6/198","90/18870",0.00037068952459808,0.0102149804046461,0.00940099206712658,"10459/3619/9787/9212/332/10403",6
"BP","GO:0051231","spindle elongation","3/198","14/18870",0.000380326346897983,0.0102688113662456,0.00945053346837413,"3619/9212/332",3
"BP","GO:0051255","spindle midzone assembly","3/198","14/18870",0.000380326346897983,0.0102688113662456,0.00945053346837413,"3619/9212/332",3
"BP","GO:0071103","DNA conformation change","6/198","92/18870",0.000417262524307136,0.0111534272747297,0.0102646580979555,"4175/3159/5888/80119/641/8318",6
"BP","GO:1902099","regulation of metaphase/anaphase transition of cell cycle","6/198","93/18870",0.000442198894587652,0.0117029469825029,0.0107703889176794,"10459/3619/9787/9212/332/10403",6
"BP","GO:0007052","mitotic spindle organization","7/198","130/18870",0.000448395100583466,0.0117505892535255,0.0108142347787777,"4751/3833/3619/9787/9212/332/10403",7
"BP","GO:0007091","metaphase/anaphase transition of mitotic cell cycle","6/198","94/18870",0.000468282635258478,0.012009212381052,0.0110522493293632,"10459/3619/9787/9212/332/10403",6
"BP","GO:2001251","negative regulation of chromosome organization","6/198","94/18870",0.000468282635258478,0.012009212381052,0.0110522493293632,"10459/3619/80119/9212/332/10403",6
"BP","GO:0033147","negative regulation of intracellular estrogen receptor signaling pathway","3/198","15/18870",0.000471742349424041,0.012009212381052,0.0110522493293632,"3670/8928/672",3
"BP","GO:0051784","negative regulation of nuclear division","5/198","63/18870",0.000518921170605766,0.0130856253682001,0.012042887544247,"10459/3619/9212/332/10403",5
"BP","GO:0000724","double-strand break repair via homologous recombination","8/198","175/18870",0.000531733090653663,0.0132833883300677,0.0122248916168973,"10459/4175/80010/5888/641/672/29128/8318",8
"BP","GO:0044784","metaphase/anaphase transition of cell cycle","6/198","97/18870",0.00055378381165524,0.0137061493384672,0.0126139645988138,"10459/3619/9787/9212/332/10403",6
"BP","GO:0000725","recombinational repair","8/198","179/18870",0.000617171101855128,0.0151348472959519,0.0139288156932442,"10459/4175/80010/5888/641/672/29128/8318",8
"BP","GO:0071478","cellular response to radiation","8/198","181/18870",0.000663867630041355,0.0161319834100049,0.0148464942718339,"580/1894/4312/894/5888/641/9212/672",8
"BP","GO:0033045","regulation of sister chromatid segregation","6/198","104/18870",0.000800480527492528,0.0192764364863741,0.0177403792579425,"10459/3619/9787/9212/332/10403",6
"BP","GO:0032200","telomere organization","8/198","187/18870",0.000821314853601113,0.0195537224019898,0.0179955694384193,"10459/4751/8352/8355/5888/80119/641/9212",8
"BP","GO:0000076","DNA replication checkpoint signaling","3/198","18/18870",0.00082662575062658,0.0195537224019898,0.0179955694384193,"63967/4998/8318",3
"BP","GO:0090307","mitotic spindle assembly","5/198","71/18870",0.000898406940367583,0.0210652785228294,0.0193866760816163,"4751/3833/3619/9212/332",5
"BP","GO:0140013","meiotic nuclear division","8/198","194/18870",0.00104154577652825,0.0242091466144349,0.0222800226979087,"10018/84057/80010/10592/3619/5888/10403/150365",8
"BP","GO:0032506","cytokinetic process","4/198","43/18870",0.00105375398086919,0.0242817619902013,0.0223468516632604,"128239/1894/9585/9212",4
"BP","GO:0033044","regulation of chromosome organization","9/198","247/18870",0.0012277107189503,0.0280484679637108,0.0258134048599807,"10459/4751/10592/3619/9787/80119/9212/332/10403",9
"BP","GO:0051383","kinetochore organization","3/198","21/18870",0.00131646936462192,0.0298213780646983,0.0274450392963553,"10592/9787/10403",3
"BP","GO:0090329","regulation of DNA-templated DNA replication","4/198","47/18870",0.00147411931158538,0.03311194050309,0.0304733908109246,"4175/51053/10926/641",4
"BP","GO:1902850","microtubule cytoskeleton organization involved in mitosis","7/198","163/18870",0.00169236240127999,0.0376973724885117,0.0346934292262398,"4751/3833/3619/9787/9212/332/10403",7
"BP","GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity","5/198","82/18870",0.00171603580240043,0.0379087909075732,0.0348880006107857,"995/894/641/899/9088",5
"BP","GO:2000001","regulation of DNA damage checkpoint","3/198","24/18870",0.00195760517472561,0.0428908084593569,0.0394730223756147,"580/5888/672",3
"BP","GO:1904029","regulation of cyclin-dependent protein kinase activity","5/198","85/18870",0.00201153394760625,0.0437140670077357,0.0402306789521249,"995/894/641/899/9088",5
"BP","GO:0000077","DNA damage checkpoint signaling","6/198","126/18870",0.00214973179453158,0.0463405894095395,0.0426479049560296,"63967/580/835/5888/641/672",6
"BP","GO:0044774","mitotic DNA integrity checkpoint signaling","5/198","87/18870",0.0022281355902859,0.0476464514626737,0.0438497084168265,"63967/4998/835/641/672",5
"CC","GO:0000793","condensed chromosome","15/205","281/19886",2.39946220180442e-07,6.81447265312456e-05,6.0617992466638e-05,"4751/151246/10592/4288/3619/23468/221150/5888/641/9212/672/332/10403/79980/2491",15
"CC","GO:0098687","chromosomal region","16/205","399/19886",4.13606069566504e-06,0.000433557506245622,0.000385670131575053,"4998/4751/4175/151246/3619/23468/221150/5888/80119/641/9212/332/10403/1786/79980/2491",16
"CC","GO:0000228","nuclear chromosome","12/205","228/19886",4.57983281245375e-06,0.000433557506245622,0.000385670131575053,"4998/4751/4175/10592/55388/3619/5888/641/672/332/8318/286467",12
"CC","GO:0000800","lateral element","4/205","14/19886",1.01248185367901e-05,0.000660132625897405,0.000587219533785683,"3619/5888/641/672",4
"CC","GO:0000776","kinetochore","10/205","171/19886",1.16220532728416e-05,0.000660132625897405,0.000587219533785683,"4751/151246/3619/23468/221150/9212/332/10403/79980/2491",10
"CC","GO:0000779","condensed chromosome, centromeric region","10/205","182/19886",1.99838575538333e-05,0.000945902590881444,0.000841425581214035,"4751/151246/3619/23468/221150/9212/332/10403/79980/2491",10
"CC","GO:0000775","chromosome, centromeric region","11/205","258/19886",7.93411910002443e-05,0.00321898546343848,0.00286344147970807,"4751/151246/3619/23468/221150/9212/332/10403/1786/79980/2491",11
"CC","GO:0005819","spindle","14/205","431/19886",0.000161316998376562,0.00572675344236795,0.00509422100136512,"10459/4751/25886/1894/3833/9585/3619/221150/26586/9787/9212/332/79980/158511",14
"CC","GO:0000794","condensed nuclear chromosome","6/205","81/19886",0.000190370956370468,0.00600726128991254,0.00534374614373243,"4751/10592/3619/5888/641/672",6
"CC","GO:0010369","chromocenter","3/205","14/19886",0.000361369751429776,0.0102629009406056,0.00912934108875223,"3619/23468/9212",3
"CC","GO:0000922","spindle pole","8/205","176/19886",0.000493464149467664,0.0127403471317106,0.0113331479303578,"4751/25886/9585/26586/9787/9212/79980/158511",8
"CC","GO:0005657","replication fork","5/205","67/19886",0.000637592791864625,0.0150896960741295,0.0134230061445184,"55388/80119/641/29128/1786",5
"CC","GO:0000795","synaptonemal complex","4/205","40/19886",0.00074953262842216,0.0152048047479924,0.013525400813633,"3619/5888/641/672",4
"CC","GO:0099086","synaptonemal structure","4/205","40/19886",0.00074953262842216,0.0152048047479924,0.013525400813633,"3619/5888/641/672",4
"CC","GO:0000152","nuclear ubiquitin ligase complex","4/205","44/19886",0.00107818359850967,0.0191933966150719,0.0170734439867207,"580/5888/672/27338",4
"CC","GO:0000940","outer kinetochore","3/205","20/19886",0.00108131811915898,0.0191933966150719,0.0170734439867207,"221150/10403/79980",3
"CC","GO:0000792","heterochromatin","5/205","79/19886",0.00134692029811589,0.0225014920391125,0.0200161530370164,"3159/3619/23468/29128/1786",5
"CC","GO:0072686","mitotic spindle","7/205","184/19886",0.00303904866056472,0.0479494344222433,0.0426533145342416,"1894/3833/9585/221150/26586/9787/9212",7
