"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0097305","response to alcohol","12/174","276/18805",0.0434782608695652,4.69890054972514,5.98250220967201,1.04250583342272e-05,0.00102002680138955,0.000777764220461428,"1646/983/9076/1393/1545/2263/2353/3248/10365/4747/5737/7298",12
"BP","GO:0051304","chromosome separation","7/174","84/18805",0.0833333333333333,9.00622605363985,7.10697245148753,1.28005015179204e-05,0.00121449606826087,0.000926045851439982,"701/891/1063/9787/1843/11065/11130",7
"BP","GO:0033047","regulation of mitotic sister chromatid segregation","6/174","58/18805",0.103448275862069,11.1801426872771,7.50384120125084,1.56396558102563e-05,0.00141602421035204,0.00107970983175997,"701/891/983/1063/1843/11130",6
"BP","GO:0031960","response to corticosteroid","9/174","157/18805",0.0573248407643312,6.1953656929497,6.31729969756397,1.58290793236415e-05,0.00141602421035204,0.00107970983175997,"306/590/9076/1545/11170/2353/4747/5730/7298",9
"BP","GO:0003407","neural retina development","7/174","88/18805",0.0795454545454545,8.59685214211076,6.9030107891285,1.73933712449348e-05,0.00151274014910808,0.00115345514571673,"2353/4693/4915/8864/8842/6505/6662",7
"BP","GO:1902850","microtubule cytoskeleton organization involved in mitosis","9/174","169/18805",0.0532544378698225,5.75545806978168,6.00124034997208,2.8417902715406e-05,0.00238954290034385,0.00182201190068075,"891/983/9787/3832/24137/4751/51203/9055/22974",9
"BP","GO:0051651","maintenance of location in cell","10/174","212/18805",0.0471698113207547,5.09786380394708,5.79872320133658,2.90011594420524e-05,0.00238954290034385,0.00182201190068075,"288/259266/845/57214/3357/5241/5334/5350/6263/5552",10
"BP","GO:1901990","regulation of mitotic cell cycle phase transition","13/174","358/18805",0.0363128491620112,3.92450073845759,5.39898396084046,2.99927214921069e-05,0.00240787720491761,0.00183599169619699,"701/891/983/1063/9787/51514/1843/11170/28984/6241/6595/11065/11130",13
"BP","GO:0045765","regulation of angiogenesis","13/174","363/18805",0.0358126721763085,3.87044425445679,5.33678962326893,3.4619209355336e-05,0.00270981861228893,0.00206622017941848,"8038/306/634/10563/7852/1545/2321/10365/26051/28984/7057/7291/7474",13
"BP","GO:0060041","retina development in camera-type eye","9/174","175/18805",0.0514285714285714,5.55812807881773,5.85437831688478,3.73858358442155e-05,0.00285500126898143,0.00217692107046677,"1545/1641/2353/4693/4915/8864/8842/6505/6662",9
"BP","GO:1901342","regulation of vasculature development","13/174","372/18805",0.0349462365591398,3.77680447410703,5.22757679278351,4.45338806872184e-05,0.00331989477218287,0.00253139953379978,"8038/306/634/10563/7852/1545/2321/10365/26051/28984/7057/7291/7474",13
"BP","GO:0051235","maintenance of location","10/174","224/18805",0.0446428571428571,4.82476395730706,5.56513582171024,4.62764802979179e-05,0.00336957348401817,0.00256927924885381,"288/259266/845/57214/3357/5241/5334/5350/6263/5552",10
"BP","GO:1901654","response to ketone","10/174","225/18805",0.0444444444444444,4.80332056194125,5.54642312684124,4.80470403826873e-05,0.00341898371450441,0.00260695424851519,"1646/9076/1545/2353/3207/10365/4747/5737/7057/7298",10
"BP","GO:1901992","positive regulation of mitotic cell cycle phase transition","7/174","105/18805",0.0666666666666667,7.20498084291188,6.1616347948796,5.46685542886945e-05,0.00376170424114729,0.00286827656169108,"891/983/9787/51514/28984/6241/11065",7
"BP","GO:0001659","temperature homeostasis","9/174","184/18805",0.0489130434782609,5.28626311844078,5.64635137833108,5.52661753729719e-05,0.00376170424114729,0.00286827656169108,"216/7852/2167/3397/4883/8864/5334/5733/6319",9
"BP","GO:0003018","vascular process in circulatory system","11/174","278/18805",0.039568345323741,4.27633755064914,5.31851206849512,5.7892684724804e-05,0.00377629158069503,0.00287939931920736,"9429/10396/634/2982/3043/3357/10365/8864/6505/57419/6865",11
"BP","GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","11/174","278/18805",0.039568345323741,4.27633755064914,5.31851206849512,5.7892684724804e-05,0.00377629158069503,0.00287939931920736,"1646/634/55165/2321/9518/3815/4693/4915/26051/7057/7291",11
"BP","GO:0014821","phasic smooth muscle contraction","4/174","24/18805",0.166666666666667,18.0124521072797,8.05925398407192,6.51079056564827e-05,0.00416026229817239,0.00317217465153389,"3357/3815/5733/6865",4
"BP","GO:0001837","epithelial to mesenchymal transition","9/174","192/18805",0.046875,5.06600215517241,5.47257462829239,7.67564681167322e-05,0.00458296458544392,0.0034944825698152,"25805/1277/2263/28984/6275/6662/7074/7291/7474",9
"BP","GO:1901991","negative regulation of mitotic cell cycle phase transition","9/174","192/18805",0.046875,5.06600215517241,5.47257462829239,7.67564681167322e-05,0.00458296458544392,0.0034944825698152,"701/891/983/1063/51514/1843/11170/28984/11130",9
"BP","GO:0008406","gonad development","10/174","240/18805",0.0416666666666667,4.50311302681992,5.27829861588364,8.24111824719827e-05,0.00458296458544392,0.0034944825698152,"259266/1545/3207/3815/5241/6662/6943/7130/8743/7474",10
"BP","GO:0120161","regulation of cold-induced thermogenesis","8/174","151/18805",0.0529801324503311,5.72581259039355,5.63456826511459,8.25913440820364e-05,0.00458296458544392,0.0034944825698152,"216/7852/2167/3397/4883/8864/5334/6319",8
"BP","GO:0060485","mesenchyme development","12/174","342/18805",0.0350877192982456,3.79209518047994,5.03586175901025,8.46433208598599e-05,0.00458296458544392,0.0034944825698152,"25805/1000/1277/2263/3357/28984/6275/6662/6943/7074/7291/7474",12
"BP","GO:0034612","response to tumor necrosis factor","10/174","241/18805",0.04149377593361,4.48442791052606,5.26121303827083,8.53013192282619e-05,0.00458296458544392,0.0034944825698152,"9076/1277/1393/1545/2167/2353/10365/55022/6401/7057",10
"BP","GO:0008584","male gonad development","8/174","152/18805",0.0526315789473684,5.6881427707199,5.60828325687955,8.65014873618084e-05,0.00458296458544392,0.0034944825698152,"259266/1545/3207/3815/6662/6943/8743/7474",8
"BP","GO:0106106","cold-induced thermogenesis","8/174","152/18805",0.0526315789473684,5.6881427707199,5.60828325687955,8.65014873618084e-05,0.00458296458544392,0.0034944825698152,"216/7852/2167/3397/4883/8864/5334/6319",8
"BP","GO:0007094","mitotic spindle assembly checkpoint signaling","5/174","49/18805",0.102040816326531,11.0280319024161,6.79243196955546,8.78242973895353e-05,0.00458296458544392,0.0034944825698152,"701/891/1063/1843/11130",5
"BP","GO:0071173","spindle assembly checkpoint signaling","5/174","49/18805",0.102040816326531,11.0280319024161,6.79243196955546,8.78242973895353e-05,0.00458296458544392,0.0034944825698152,"701/891/1063/1843/11130",5
"BP","GO:0071174","mitotic spindle checkpoint signaling","5/174","49/18805",0.102040816326531,11.0280319024161,6.79243196955546,8.78242973895353e-05,0.00458296458544392,0.0034944825698152,"701/891/1063/1843/11130",5
"BP","GO:0046546","development of primary male sexual characteristics","8/174","153/18805",0.0522875816993464,5.65096536698971,5.5822306900907,9.05639184617694e-05,0.00464845292957049,0.00354441703315432,"259266/1545/3207/3815/6662/6943/8743/7474",8
"BP","GO:0033044","regulation of chromosome organization","10/174","244/18805",0.040983606557377,4.42929150179009,5.21051071729299,9.4493502368427e-05,0.00470798429233677,0.00358980933450547,"701/891/983/1063/9787/1843/4751/6595/11065/11130",10
"BP","GO:0031577","spindle checkpoint signaling","5/174","50/18805",0.1,10.8074712643678,6.71065906020685,9.68572834133542e-05,0.00470798429233677,0.00358980933450547,"701/891/1063/1843/11130",5
"BP","GO:0010038","response to metal ion","12/174","347/18805",0.0345821325648415,3.73745403955083,4.97394427482467,9.70898881853449e-05,0.00470798429233677,0.00358980933450547,"288/845/983/9076/1393/2167/2353/3815/6263/6505/7057/7474",12
"BP","GO:0045137","development of primary sexual characteristics","10/174","245/18805",0.0408163265306122,4.41121276096646,5.19379168050199,9.77384155228011e-05,0.00470798429233677,0.00358980933450547,"259266/1545/3207/3815/5241/6662/6943/7130/8743/7474",10
"BP","GO:0033046","negative regulation of sister chromatid segregation","5/174","51/18805",0.0980392156862745,10.5955600631057,6.63116940577293,0.000106587272995187,0.00483659060504249,0.00368787086427285,"701/891/1063/1843/11130",5
"BP","GO:0033048","negative regulation of mitotic sister chromatid segregation","5/174","51/18805",0.0980392156862745,10.5955600631057,6.63116940577293,0.000106587272995187,0.00483659060504249,0.00368787086427285,"701/891/1063/1843/11130",5
"BP","GO:0045841","negative regulation of mitotic metaphase/anaphase transition","5/174","51/18805",0.0980392156862745,10.5955600631057,6.63116940577293,0.000106587272995187,0.00483659060504249,0.00368787086427285,"701/891/1063/1843/11130",5
"BP","GO:2000816","negative regulation of mitotic sister chromatid separation","5/174","51/18805",0.0980392156862745,10.5955600631057,6.63116940577293,0.000106587272995187,0.00483659060504249,0.00368787086427285,"701/891/1063/1843/11130",5
"BP","GO:0050922","negative regulation of chemotaxis","5/174","52/18805",0.0961538461538462,10.3917992926614,6.55385397004454,0.000117050203655423,0.00521135653458432,0.0039736276018885,"10563/1843/7057/7130/7474",5
"BP","GO:0050678","regulation of epithelial cell proliferation","13/174","410/18805",0.0317073170731707,3.42675918138492,4.80120639803845,0.000118772948612879,0.00521135653458432,0.0039736276018885,"634/9076/2263/2321/3357/4830/5241/26051/28984/6662/7057/7291/7474",13
"BP","GO:1901987","regulation of cell cycle phase transition","14/174","468/18805",0.0299145299145299,3.23300422438354,4.72748316756042,0.000119839562596637,0.00521135653458432,0.0039736276018885,"701/891/983/1063/9787/51514/1843/11170/28984/6241/6595/56892/11065/11130",14
"BP","GO:2000241","regulation of reproductive process","9/174","205/18805",0.0439024390243902,4.74474348191758,5.20983770371001,0.000126501047473226,0.00535538333352205,0.00408344715844207,"259266/1843/3815/5730/6662/6863/6865/7474/11130",9
"BP","GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","5/174","53/18805",0.0943396226415094,10.1957276078942,6.47861091556536,0.000128282896842591,0.00535538333352205,0.00408344715844207,"701/891/1063/1843/11130",5
"BP","GO:1905819","negative regulation of chromosome separation","5/174","53/18805",0.0943396226415094,10.1957276078942,6.47861091556536,0.000128282896842591,0.00535538333352205,0.00408344715844207,"701/891/1063/1843/11130",5
"BP","GO:0051985","negative regulation of chromosome segregation","5/174","54/18805",0.0925925925925926,10.0069178373776,6.40534500259014,0.000140323047430446,0.00578094028295694,0.00440793173922787,"701/891/1063/1843/11130",5
"BP","GO:0044344","cellular response to fibroblast growth factor stimulus","8/174","165/18805",0.0484848484848485,5.23998606757227,5.2864619431399,0.000152961770242002,0.00621978315100922,0.00474254675200084,"1277/10563/2263/2321/3815/4915/7057/7474",8
"BP","GO:0043010","camera-type eye development","12/174","366/18805",0.0327868852459016,3.54343320143207,4.74869043667389,0.000159836404966821,0.00641599723014254,0.00489215879169705,"1545/1641/2321/2353/4693/4915/8864/8842/6505/6662/7291/7474",12
"BP","GO:0048608","reproductive structure development","11/174","314/18805",0.035031847133758,3.78605681235815,4.81123151349042,0.000169944356937571,0.006664400430055,0.00508156471796962,"259266/1545/2263/3207/3815/5241/6662/6943/7130/8743/7474",11
"BP","GO:0045859","regulation of protein kinase activity","12/174","369/18805",0.032520325203252,3.51462480142043,4.71448969148503,0.000172384559495242,0.006664400430055,0.00508156471796962,"634/57214/64798/1843/2321/4739/28984/56892/7057/22974/7345/7474",12
"BP","GO:1901989","positive regulation of cell cycle phase transition","7/174","126/18805",0.0555555555555556,6.00415070242656,5.44653757590455,0.000172410231502541,0.006664400430055,0.00508156471796962,"891/983/9787/51514/28984/6241/11065",7
"BP","GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","11/174","316/18805",0.0348101265822785,3.76209442746981,4.78527624948148,0.000179571942730067,0.00680230799318053,0.00518671839450434,"1646/634/55165/2321/9518/3815/4693/4915/26051/7057/7291",11
"BP","GO:1990845","adaptive thermogenesis","8/174","169/18805",0.0473372781065089,5.11596272869482,5.19421709622152,0.000180323079985303,0.00680230799318053,0.00518671839450434,"216/7852/2167/3397/4883/8864/5334/6319",8
"BP","GO:0050673","epithelial cell proliferation","14/174","488/18805",0.0286885245901639,3.10050405125306,4.5434727145318,0.000184991327279008,0.00689533149655444,0.00525764824898232,"634/9076/2263/2321/3357/3815/4830/5241/26051/28984/6662/7057/7291/7474",14
"BP","GO:0061458","reproductive system development","11/174","318/18805",0.0345911949685535,3.73843345622786,4.75953137362965,0.00018965882258402,0.00698613851188901,0.00532688804483662,"259266/1545/2263/3207/3815/5241/6662/6943/7130/8743/7474",11
"BP","GO:0008306","associative learning","6/174","91/18805",0.0659340659340659,7.1258052292535,5.660857600726,0.000200265302659392,0.00729105421658786,0.00555938441164627,"2353/3815/65009/4885/5350/6505",6
"BP","GO:0071356","cellular response to tumor necrosis factor","9/174","219/18805",0.0410958904109589,4.44142654700047,4.95050220177159,0.00020774328569587,0.00747637043119275,0.00570068689604638,"9076/1277/1393/1545/2167/2353/10365/55022/7057",9
"BP","GO:0071774","response to fibroblast growth factor","8/174","173/18805",0.046242774566474,4.99767457311806,5.10484328587551,0.000211588810373221,0.00752823369634722,0.00574023231969457,"1277/10563/2263/2321/3815/4915/7057/7474",8
"BP","GO:0045839","negative regulation of mitotic nuclear division","5/174","59/18805",0.0847457627118644,9.15887395285408,6.06573713365847,0.000214014687706929,0.00752898862034153,0.00574080794464005,"701/891/1063/1843/11130",5
"BP","GO:0045471","response to ethanol","7/174","131/18805",0.0534351145038168,5.77498464508204,5.29993584350438,0.000219263554157789,0.00762793542297819,0.00581625427871187,"983/9076/1393/2263/2353/3248/7298",7
"BP","GO:0060326","cell chemotaxis","11/174","325/18805",0.0338461538461538,3.6579133510168,4.67103561024863,0.000228837582306871,0.00771886869988813,0.005885590348248,"51554/10563/7852/1843/2321/3815/4739/7057/7074/7130/7474",11
"BP","GO:0009636","response to toxic substance","10/174","272/18805",0.0367647058823529,3.97333502366464,4.77350188258864,0.000228837609295133,0.00771886869988813,0.005885590348248,"9429/216/983/9076/1545/2353/3040/3043/4747/7298",10
"BP","GO:0010718","positive regulation of epithelial to mesenchymal transition","5/174","60/18805",0.0833333333333333,9.00622605363985,6.00264159633511,0.000231738632318583,0.00771886869988813,0.005885590348248,"25805/1277/28984/7074/7291",5
"BP","GO:0070542","response to fatty acid","5/174","60/18805",0.0833333333333333,9.00622605363985,6.00264159633511,0.000231738632318583,0.00771886869988813,0.005885590348248,"1646/9076/55022/6319/6662",5
"BP","GO:0060219","camera-type eye photoreceptor cell differentiation","4/174","33/18805",0.121212121212121,13.0999651689307,6.72306762670176,0.00023496573291783,0.0077439758922708,0.00590473442944752,"4693/4915/8842/6662",4
"BP","GO:0046661","male sex differentiation","8/174","176/18805",0.0454545454545455,4.91248693834901,5.03960067837321,0.000237848712392489,0.00775733665105086,0.00591492192660269,"259266/1545/3207/3815/6662/6943/8743/7474",8
"BP","GO:0051231","spindle elongation","3/174","14/18805",0.214285714285714,23.1588669950739,8.01527236804522,0.000262933185147584,0.00827783572082176,0.00631179929560885,"3832/24137/9055",3
"BP","GO:0007052","mitotic spindle organization","7/174","135/18805",0.0518518518518519,5.60387398893146,5.18799819063694,0.000263714228487444,0.00827783572082176,0.00631179929560885,"891/9787/3832/24137/4751/9055/22974",7
"BP","GO:0046683","response to organophosphorus","7/174","135/18805",0.0518518518518519,5.60387398893146,5.18799819063694,0.000263714228487444,0.00827783572082176,0.00631179929560885,"1277/1393/1545/2353/6263/7056/7298",7
"BP","GO:0030212","hyaluronan metabolic process","4/174","34/18805",0.117647058823529,12.7146720757268,6.60704937320849,0.00026438312746157,0.00827783572082176,0.00631179929560885,"57214/3161/3699/7130",4
"BP","GO:0060537","muscle tissue development","13/174","446/18805",0.0291479820627803,3.15015978557806,4.44114871333022,0.000270370020968712,0.00830375361809223,0.00633156153434523,"983/1063/2263/80206/2353/3131/3236/65009/5239/5350/6662/6943/7291",13
"BP","GO:0051785","positive regulation of nuclear division","5/174","62/18805",0.0806451612903226,8.71570263255469,5.88075973234597,0.000270515129046761,0.00830375361809223,0.00633156153434523,"9787/51203/28984/11065/7474",5
"BP","GO:0045931","positive regulation of mitotic cell cycle","7/174","136/18805",0.0514705882352941,5.56266903313049,5.16071119765155,0.000275888090132566,0.00838646223500064,0.00639462635074768,"891/983/9787/51514/28984/6241/11065",7
"BP","GO:0007093","mitotic cell cycle checkpoint signaling","7/174","137/18805",0.0510948905109489,5.522065609531,5.13369317983222,0.000288509897237516,0.00860309036429202,0.0065598039792951,"701/891/983/1063/51514/1843/11130",7
"BP","GO:0048593","camera-type eye morphogenesis","7/174","137/18805",0.0510948905109489,5.522065609531,5.13369317983222,0.000288509897237516,0.00860309036429202,0.0065598039792951,"4693/4915/8842/6505/6662/7291/7474",7
"BP","GO:0071248","cellular response to metal ion","8/174","182/18805",0.043956043956044,4.75053681950234,4.91344351976868,0.000298404488259496,0.00881419295038192,0.00672076841482163,"288/9076/1393/2167/2353/6263/6505/7474",8
"BP","GO:0009410","response to xenobiotic stimulus","13/174","453/18805",0.0286975717439294,3.1014818197965,4.3753691508678,0.000313931808119058,0.00918397492687271,0.0070027249186059,"590/983/1063/1277/1393/7852/1545/2353/3357/6505/7057/7298/7345",13
"BP","GO:0042542","response to hydrogen peroxide","6/174","99/18805",0.0606060606060606,6.54998258446534,5.35057449592323,0.000316789936794076,0.00918397492687271,0.0070027249186059,"983/1277/1545/3040/3043/10365",6
"BP","GO:0043549","regulation of kinase activity","12/174","397/18805",0.0302267002518892,3.26674194388952,4.41139243339997,0.000336125112810592,0.00955804693944995,0.00728795254876447,"634/57214/64798/1843/2321/4739/28984/56892/7057/22974/7345/7474",12
"BP","GO:0051784","negative regulation of nuclear division","5/174","65/18805",0.0769230769230769,8.31343943412909,5.70788502797951,0.000337676329762825,0.00955804693944995,0.00728795254876447,"701/891/1063/1843/11130",5
"BP","GO:0030595","leukocyte chemotaxis","9/174","234/18805",0.0384615384615385,4.15671971706455,4.69578245787318,0.000338851232922052,0.00955804693944995,0.00728795254876447,"10563/7852/1843/2321/3815/4739/7057/7130/7474",9
"BP","GO:0043279","response to alkaloid","6/174","102/18805",0.0588235294117647,6.35733603786342,5.24294135213736,0.000372110626623839,0.0104024854639218,0.00793183177803446,"590/845/1393/6263/6505/7074",6
"BP","GO:0051338","regulation of transferase activity","13/174","463/18805",0.0280777537796976,3.03449517142077,4.28356613919954,0.00038648279639248,0.0106835806797647,0.00814616516724313,"634/57214/64798/1843/2321/4739/28984/56892/7057/22974/11065/7345/7474",13
"BP","GO:0060042","retina morphogenesis in camera-type eye","5/174","67/18805",0.0746268656716418,8.06527706296106,5.59869286901785,0.00038899016208661,0.0106835806797647,0.00814616516724313,"4693/4915/8842/6505/6662",5
"BP","GO:0045786","negative regulation of cell cycle","12/174","405/18805",0.0296296296296296,3.20221370796083,4.32971912743999,0.000402065995664488,0.0109466837602218,0.00834677966285638,"701/891/983/1063/51514/1843/11170/3236/3248/4751/28984/11130",12
"BP","GO:0045766","positive regulation of angiogenesis","8/174","192/18805",0.0416666666666667,4.50311302681992,4.71496244689087,0.000426966973865134,0.0115244275445839,0.00878730577791401,"8038/306/7852/1545/2321/7057/7291/7474",8
"BP","GO:0007548","sex differentiation","10/174","296/18805",0.0337837837837838,3.65117272444859,4.44297698258294,0.000447122049887889,0.0119011397848124,0.0090745465655683,"259266/1545/3207/3815/5241/6662/6943/7130/8743/7474",10
"BP","GO:0071312","cellular response to alkaloid","4/174","39/18805",0.102564102564103,11.0845859121721,6.09236872680537,0.000452326935289901,0.0119011397848124,0.0090745465655683,"845/1393/6263/6505",4
"BP","GO:0140448","signaling receptor ligand precursor processing","4/174","39/18805",0.102564102564103,11.0845859121721,6.09236872680537,0.000452326935289901,0.0119011397848124,0.0090745465655683,"590/2028/4311/6447",4
"BP","GO:1904018","positive regulation of vasculature development","8/174","195/18805",0.041025641025641,4.43383436486885,4.65806049200533,0.00047328136956922,0.012247472247823,0.00933862295821498,"8038/306/7852/1545/2321/7057/7291/7474",8
