"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0002064","epithelial cell development","6/83","221/18805",0.0271493212669683,6.15112031837758,5.12880609001324,0.000437426794682293,0.0482976921411802,0.0404150540816405,"7852/1910/2487/5241/57826/6662",6
"BP","GO:0051235","maintenance of location","6/83","224/18805",0.0267857142857143,6.06873924268503,5.08133074729008,0.000469778005164741,0.0482976921411802,0.0404150540816405,"1756/2247/3708/5241/5334/6263",6
"BP","GO:0042326","negative regulation of phosphorylation","6/83","226/18805",0.0265486725663717,6.01503358567011,5.05015775933645,0.000492362278150648,0.0482976921411802,0.0404150540816405,"64798/1756/2192/11213/4916/8651",6
"BP","GO:0030203","glycosaminoglycan metabolic process","4/83","83/18805",0.0481927710843374,10.9188561474815,6.02993408119989,0.00049738396658733,0.0482976921411802,0.0404150540816405,"55790/2247/9957/7130",4
"BP","GO:0002067","glandular epithelial cell differentiation","3/83","36/18805",0.0833333333333333,18.8805220883534,7.1498828452775,0.000532897399423368,0.0482976921411802,0.0404150540816405,"2247/5241/6662",3
"BP","GO:0048041","focal adhesion assembly","4/83","85/18805",0.0470588235294118,10.6619418851878,5.94441345614468,0.000544394724735303,0.0482976921411802,0.0404150540816405,"395/2824/10580/11037",4
"BP","GO:0070633","transepithelial transport","3/83","37/18805",0.0810810810810811,18.3702377075871,7.04183222111502,0.000578077781261003,0.0482976921411802,0.0404150540816405,"9429/1910/3708",3
"BP","GO:0042552","myelination","5/83","158/18805",0.0316455696202532,7.16981851456459,5.18542663954899,0.000673277883054644,0.0482976921411802,0.0404150540816405,"7852/2824/23114/4915/10100",5
"BP","GO:0007160","cell-matrix adhesion","6/83","240/18805",0.025,5.66415662650602,4.84193903646023,0.000675138270681752,0.0482976921411802,0.0404150540816405,"395/1490/2824/6237/10580/11037",6
"BP","GO:0007272","ensheathment of neurons","5/83","160/18805",0.03125,7.08019578313253,5.14261969000866,0.000712654046215388,0.0482976921411802,0.0404150540816405,"7852/2824/23114/4915/10100",5
"BP","GO:0008366","axon ensheathment","5/83","160/18805",0.03125,7.08019578313253,5.14261969000866,0.000712654046215388,0.0482976921411802,0.0404150540816405,"7852/2824/23114/4915/10100",5
"BP","GO:1903514","release of sequestered calcium ion into cytosol by endoplasmic reticulum","3/83","40/18805",0.075,16.9924698795181,6.74154285660873,0.000728087025330607,0.0482976921411802,0.0404150540816405,"1756/3708/6263",3
"BP","GO:0030198","extracellular matrix organization","7/83","339/18805",0.0206489675516224,4.6783594555212,4.55046362866068,0.000747099666475303,0.0482976921411802,0.0404150540816405,"1287/55790/2192/2824/4320/79148/6662",7
"BP","GO:0043062","extracellular structure organization","7/83","340/18805",0.0205882352941176,4.66459957476967,4.54024591548572,0.000760121358315646,0.0482976921411802,0.0404150540816405,"1287/55790/2192/2824/4320/79148/6662",7
"BP","GO:0045229","external encapsulating structure organization","7/83","341/18805",0.0205278592375367,4.65092039713105,4.53006782775121,0.000773322414047515,0.0482976921411802,0.0404150540816405,"1287/55790/2192/2824/4320/79148/6662",7
"BP","GO:0006816","calcium ion transport","8/83","447/18805",0.0178970917225951,4.05487722702892,4.35234072328845,0.000795088949413922,0.0482976921411802,0.0404150540816405,"7852/1756/1910/2247/2823/3708/5334/6263",8
"BP","GO:0010976","positive regulation of neuron projection development","5/83","165/18805",0.0303030303030303,6.86564439576488,5.03874981788146,0.000818630067703601,0.0482976921411802,0.0404150540816405,"53335/1268/1756/4915/4916",5
"BP","GO:0007044","cell-substrate junction assembly","4/83","96/18805",0.0416666666666667,9.44026104417671,5.52019290938138,0.00086096340904298,0.0482976921411802,0.0404150540816405,"395/2824/10580/11037",4
"BP","GO:0045444","fat cell differentiation","6/83","252/18805",0.0238095238095238,5.39443488238669,4.67610525827034,0.000870291309161349,0.0482976921411802,0.0404150540816405,"2167/2487/4320/862/8651/23414",6
"BP","GO:0042063","gliogenesis","7/83","348/18805",0.0201149425287356,4.55736740063703,4.45990731906878,0.000870901197805928,0.0482976921411802,0.0404150540816405,"7852/2247/2824/4915/6237/6662/10100",7
"BP","GO:0070588","calcium ion transmembrane transport","7/83","350/18805",0.02,4.53132530120482,4.44020243305138,0.000900497117303835,0.0485518029079651,0.0406276915789421,"1756/1910/2247/2823/3708/5334/6263",7
"BP","GO:0006022","aminoglycan metabolic process","4/83","98/18805",0.0408163265306122,9.24760265552004,5.45037948798269,0.000929982384743301,0.0486509542539427,0.0407106604917886,"55790/2247/9957/7130",4
"BP","GO:0010001","glial cell differentiation","6/83","259/18805",0.0231660231660232,5.24863934502489,4.5841906173454,0.00100269906030019,0.0486509542539427,0.0407106604917886,"7852/2247/2824/4915/6662/10100",6
"BP","GO:0001660","fever generation","2/83","11/18805",0.181818181818182,41.1938663745893,8.87839703976362,0.00103158297925288,0.0486509542539427,0.0407106604917886,"1268/1910",2
"BP","GO:0006935","chemotaxis","8/83","466/18805",0.0171673819742489,3.88954961476809,4.20555518340783,0.00103970840826283,0.0486509542539427,0.0407106604917886,"7852/1910/2247/79148/4916/9750/6275/7130",8
"BP","GO:0031346","positive regulation of cell projection organization","7/83","360/18805",0.0194444444444444,4.40545515394913,4.34385313176643,0.00106061988844181,0.0486509542539427,0.0407106604917886,"53335/1268/1756/2823/4915/4916/9750",7
"BP","GO:0042330","taxis","8/83","468/18805",0.0170940170940171,3.87292760786737,4.19055469857939,0.00106862420240498,0.0486509542539427,0.0407106604917886,"7852/1910/2247/79148/4916/9750/6275/7130",8
"BP","GO:0031589","cell-substrate adhesion","7/83","361/18805",0.0193905817174515,4.39325167706838,4.3344117357998,0.00107779033123109,0.0486509542539427,0.0407106604917886,"395/1490/2192/2824/6237/10580/11037",7
"BP","GO:0150115","cell-substrate junction organization","4/83","103/18805",0.0388349514563107,8.79868990525208,5.28426130387994,0.00111944093638267,0.0493826103981537,0.0413229034650349,"395/2824/10580/11037",4
"CC","GO:0043034","costamere","3/84","18/19880",0.166666666666667,39.4444444444444,10.6293459087842,5.6723153960769e-05,0.0115715234079969,0.00949366471553924,"113146/1756/3880",3
"CC","GO:0030018","Z disc","5/84","134/19880",0.0373134328358209,8.83084577114428,5.92474537705499,0.000260151372890448,0.0265354400348257,0.0217705622576744,"1756/9457/3880/27295/6263",5
"CC","GO:0031674","I band","5/84","150/19880",0.0333333333333333,7.88888888888889,5.5167011020653,0.00043733777380309,0.0295912427192942,0.0242776449554581,"1756/9457/3880/27295/6263",5
"CC","GO:0030016","myofibril","6/84","244/19880",0.0245901639344262,5.81967213114754,4.93439695660715,0.000587878813546554,0.0295912427192942,0.0242776449554581,"113146/1756/9457/3880/27295/6263",6
"CC","GO:0043292","contractile muscle fiber","6/84","254/19880",0.0236220472440945,5.59055118110236,4.79638440428057,0.000725275556845446,0.0295912427192942,0.0242776449554581,"113146/1756/9457/3880/27295/6263",6
"CC","GO:0045121","membrane raft","6/84","291/19880",0.0206185567010309,4.87972508591065,4.34299672265426,0.00146053891606885,0.0440707279698703,0.03615709879881,"9429/1268/1756/2824/83483/10580",6
"CC","GO:0098857","membrane microdomain","6/84","293/19880",0.0204778156996587,4.84641638225256,4.32070217499956,0.00151223086171123,0.0440707279698703,0.03615709879881,"9429/1268/1756/2824/83483/10580",6
