"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0050922","negative regulation of chemotaxis","4/148","52/18805",0.0769230769230769,9.77390852390852,5.64279756635313,0.000743720768611044,0.0363912617292709,0.0309665719932449,"10563/1843/7057/7130",4
"BP","GO:0071560","cellular response to transforming growth factor beta stimulus","9/148","308/18805",0.0292207792207792,3.7128159003159,4.2754330038469,0.000757648096850104,0.0363912617292709,0.0309665719932449,"25805/2201/9518/3397/4015/4693/4091/10252/7057",9
"BP","GO:0007565","female pregnancy","7/148","190/18805",0.0368421052631579,4.68118776671408,4.54222165550683,0.000776241663784158,0.0363912617292709,0.0309665719932449,"133/53405/10699/2192/2201/4693/6696",7
"BP","GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","7/148","190/18805",0.0368421052631579,4.68118776671408,4.54222165550683,0.000776241663784158,0.0363912617292709,0.0309665719932449,"1116/2247/9518/4693/4915/5649/7057",7
"BP","GO:0001764","neuron migration","7/148","191/18805",0.0366492146596859,4.65667893023914,4.52395974035836,0.000800553465334239,0.0364428036724455,0.0310104307994018,"23284/259266/7852/4915/5649/23314/347733",7
"BP","GO:0002573","myeloid leukocyte differentiation","8/148","250/18805",0.032,4.06594594594595,4.34649407509192,0.00083077597451329,0.0364428036724455,0.0310104307994018,"10234/9935/4286/4693/4739/8651/7130/10100",8
"BP","GO:0000070","mitotic sister chromatid segregation","7/148","193/18805",0.0362694300518135,4.60842319002941,4.48781215993327,0.000850982546690625,0.0364428036724455,0.0310104307994018,"983/1843/24137/9055/9750/11065/11130",7
"BP","GO:0000280","nuclear division","11/148","448/18805",0.0245535714285714,3.11979669401544,4.04452418525353,0.000851677868102056,0.0364428036724455,0.0310104307994018,"259266/983/1164/1843/3306/24137/4603/9055/9750/11065/11130",11
"BP","GO:0010640","regulation of platelet-derived growth factor receptor signaling pathway","3/148","24/18805",0.125,15.8826013513514,6.49770793692544,0.000856392711029992,0.0364428036724455,0.0310104307994018,"347/4015/65009",3
"BP","GO:2001026","regulation of endothelial cell chemotaxis","3/148","24/18805",0.125,15.8826013513514,6.49770793692544,0.000856392711029992,0.0364428036724455,0.0310104307994018,"10563/2247/7057",3
"BP","GO:0071559","response to transforming growth factor beta","9/148","315/18805",0.0285714285714286,3.63030888030888,4.19303652697372,0.000887889677548611,0.0369301176147023,0.0314251029365888,"25805/2201/9518/3397/4015/4693/4091/10252/7057",9
"BP","GO:0001666","response to hypoxia","9/148","316/18805",0.0284810126582278,3.6188205610674,4.18145709841712,0.000907898769992682,0.0369301176147023,0.0314251029365888,"133/360/890/7852/3708/3778/4017/4693/7057",9
"BP","GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","9/148","316/18805",0.0284810126582278,3.6188205610674,4.18145709841712,0.000907898769992682,0.0369301176147023,0.0314251029365888,"1116/2247/9518/4015/4693/4915/26051/5649/7057",9
"BP","GO:0002040","sprouting angiogenesis","7/148","197/18805",0.0355329949238579,4.51485114556181,4.416978394133,0.000959357191765877,0.0372904633367053,0.0317317334630563,"1012/2247/10365/4017/22915/26051/7057",7
"BP","GO:0030099","myeloid cell differentiation","11/148","455/18805",0.0241758241758242,3.07179982179982,3.9844697002883,0.000965817481752263,0.0372904633367053,0.0317317334630563,"3149/10365/4015/10234/9935/4286/4693/4739/8651/7130/10100",11
"BP","GO:0040037","negative regulation of fibroblast growth factor receptor signaling pathway","3/148","25/18805",0.12,15.2472972972973,6.3487725785217,0.00096758624966806,0.0372904633367053,0.0317317334630563,"2247/10252/7057",3
"BP","GO:0002690","positive regulation of leukocyte chemotaxis","5/148","96/18805",0.0520833333333333,6.61775056306306,4.91482268503513,0.000970684512018359,0.0372904633367053,0.0317317334630563,"10563/4739/7941/9750/7057",5
"BP","GO:0090314","positive regulation of protein targeting to membrane","3/148","26/18805",0.115384615384615,14.6608627858628,6.20817063683109,0.00108751561442476,0.0412064135547794,0.0350639497311286,"57214/3745/23255",3
"BP","GO:0051347","positive regulation of transferase activity","8/148","263/18805",0.0304182509505703,3.86496762922618,4.16729628021813,0.00115087430929726,0.0430178153988679,0.0366053336499101,"57214/1116/2247/4739/5649/56892/7057/11065",8
"CC","GO:0062023","collagen-containing extracellular matrix","16/150","432/19880",0.037037037037037,4.90864197530864,7.16159316289674,1.79543447545993e-07,3.13055440722032e-05,2.67902004314153e-05,"1012/1287/1288/1805/2192/2199/2201/10875/9518/4015/4017/22915/4693/6275/7057/7177",16
"CC","GO:0045121","membrane raft","13/150","291/19880",0.0446735395189003,5.92073310423826,7.37308982893348,3.31548692304746e-07,3.13055440722032e-05,2.67902004314153e-05,"9429/108/284119/1012/1756/2824/3778/7851/83483/6401/6505/10580/7223",13
"CC","GO:0098857","membrane microdomain","13/150","293/19880",0.0443686006825939,5.88031854379977,7.33799433402894,3.5846042830767e-07,3.13055440722032e-05,2.67902004314153e-05,"9429/108/284119/1012/1756/2824/3778/7851/83483/6401/6505/10580/7223",13
"CC","GO:0005901","caveola","7/150","81/19880",0.0864197530864197,11.4534979423868,8.21981178821067,2.63735247133281e-06,0.000172746586872299,0.000147830546419444,"284119/1012/3778/83483/6401/10580/7223",7
"CC","GO:0044853","plasma membrane raft","7/150","115/19880",0.0608695652173913,8.06724637681159,6.62720029361047,2.68415744452032e-05,0.00140649850092865,0.00120363270670069,"284119/1012/3778/83483/6401/10580/7223",7
"CC","GO:0030018","Z disc","6/150","134/19880",0.0447761194029851,5.93432835820895,4.9971252295408,0.000542204017684418,0.0236762421055529,0.0202613080292598,"1756/11080/9457/80206/3782/51778",6
"CC","GO:0031674","I band","6/150","150/19880",0.04,5.30133333333333,4.61067531669475,0.000978807524589942,0.0366353673489378,0.0313512786071665,"1756/11080/9457/80206/3782/51778",6
"MF","GO:0005201","extracellular matrix structural constituent","10/148","168/18639",0.0595238095238095,7.49638030888031,7.56712991426849,9.46117960111854e-07,0.000474005098016039,0.000440193829862568,"1116/1287/1288/1805/2192/2199/2201/10875/22915/7057",10
"MF","GO:0001968","fibronectin binding","4/148","30/18639",0.133333333333333,16.7918918918919,7.74432523859603,8.90737113215126e-05,0.0223129646860389,0.0207213581074256,"2192/3489/7057/7130",4
