"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0048593","camera-type eye morphogenesis","7/157","137/18805",0.0510948905109489,6.11999628062671,5.51873893496426,0.000153522818363539,0.0194834413123182,0.0164100467092893,"220/4693/8842/6505/6659/7291/6935",7
"BP","GO:0051592","response to calcium ion","7/157","139/18805",0.0503597122302158,6.03193878018604,5.46356274913089,0.000167956087855843,0.0203884085779789,0.0171722608819201,"360/1393/3745/3778/3779/10156/6857",7
"BP","GO:0090288","negative regulation of cellular response to growth factor stimulus","7/157","140/18805",0.05,5.98885350318471,5.43637728352608,0.000175573765003444,0.020425081328734,0.0172031487288463,"186/25805/8837/10563/3087/10252/7130",7
"BP","GO:0001654","eye development","12/157","415/18805",0.0289156626506024,3.46343335123935,4.65621277200873,0.000194731460106936,0.0213880755620105,0.0180142364671736,"220/1410/2202/2321/4286/4693/8842/6505/6659/10252/7291/6935",12
"BP","GO:0048048","embryonic eye morphogenesis","4/157","35/18805",0.114285714285714,13.6888080072793,6.89416271346077,0.000200121855183808,0.0213880755620105,0.0180142364671736,"220/2202/7291/6935",4
"BP","GO:0150063","visual system development","12/157","419/18805",0.0286396181384248,3.43036954836356,4.61630522110684,0.000212668757177225,0.0213880755620105,0.0180142364671736,"220/1410/2202/2321/4286/4693/8842/6505/6659/10252/7291/6935",12
"BP","GO:0006936","muscle contraction","11/157","359/18805",0.0306406685236769,3.67004950055888,4.68677659276513,0.000220131935589101,0.0213880755620105,0.0180142364671736,"152/384/783/1410/1756/1832/3752/3778/5350/6442/6525",11
"BP","GO:0040013","negative regulation of locomotion","12/157","421/18805",0.0285035629453682,3.41407325597228,4.59653217276373,0.000222154079977902,0.0213880755620105,0.0180142364671736,"186/6366/4856/969/7122/10563/2192/4223/4286/79148/57826/7130",12
"BP","GO:0048880","sensory system development","12/157","426/18805",0.028169014084507,3.37400197362519,4.54761566221037,0.000247460506980081,0.0230303245162796,0.0193974306173159,"220/1410/2202/2321/4286/4693/8842/6505/6659/10252/7291/6935",12
"BP","GO:0031099","regeneration","8/157","203/18805",0.0394088669950739,4.72027862319977,4.88992820657969,0.000311007539918576,0.0280107435952472,0.0235922188175925,"133/4856/8837/84525/4747/9315/6442/7298",8
"BP","GO:0030336","negative regulation of cell migration","11/157","388/18805",0.0283505154639175,3.3957416770635,4.37527368028047,0.00042587524300568,0.0371576149522456,0.031296226739299,"186/6366/4856/969/7122/10563/4223/4286/79148/57826/7130",11
"BP","GO:0003007","heart morphogenesis","9/157","272/18805",0.0330882352941176,3.96321187710753,4.51682341418281,0.000476940102058566,0.0398431498019661,0.0335581347676038,"11096/7122/1363/1832/54345/6659/10252/7291/23414",9
"BP","GO:0050920","regulation of chemotaxis","8/157","217/18805",0.0368663594470046,4.41574451847721,4.64363132597479,0.000485195950310476,0.0398431498019661,0.0335581347676038,"6366/4856/10563/79148/4916/7857/7074/7130",8
"BP","GO:0003018","vascular process in circulatory system","9/157","278/18805",0.0323741007194245,3.8776749301196,4.43527341890129,0.000558042000556712,0.0432792573765094,0.0364522172293478,"133/152/186/7122/3043/3778/3779/83483/6505",9
"BP","GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","9/157","278/18805",0.0323741007194245,3.8776749301196,4.43527341890129,0.000558042000556712,0.0432792573765094,0.0364522172293478,"6366/2321/10855/4693/50507/4916/113791/10268/7291",9
"BP","GO:1902105","regulation of leukocyte differentiation","10/157","340/18805",0.0294117647058824,3.52285500187336,4.30740700903867,0.000586006015976088,0.0442196972055469,0.0372443083838003,"969/10875/3149/4286/6595/6659/7130/4982/7704/6935",10
"BP","GO:0045446","endothelial cell differentiation","6/157","124/18805",0.0483870967741935,5.79566468050134,4.91607396642295,0.000611161265604546,0.044904269830734,0.0378208938327024,"7122/10855/4693/57826/54345/6935",6
"BP","GO:0090278","negative regulation of peptide hormone secretion","4/157","47/18805",0.0851063829787234,10.1937931969101,5.79040860307252,0.000630754177736437,0.0451555298523111,0.0380325191110175,"152/4856/1393/3745",4
"BP","GO:0097049","motor neuron apoptotic process","3/157","21/18805",0.142857142857143,17.1110100090992,6.77793176295511,0.000679893020439242,0.0458874933240865,0.0386490197881199,"3745/4747/6505",3
"BP","GO:0002792","negative regulation of peptide secretion","4/157","48/18805",0.0833333333333333,9.98142250530785,5.71666671983522,0.000683661644650212,0.0458874933240865,0.0386490197881199,"152/4856/1393/3745",4
"BP","GO:0043604","amide biosynthetic process","7/157","176/18805",0.0397727272727273,4.76386074116966,4.60313727226332,0.000700794778265463,0.0458874933240865,0.0386490197881199,"10351/51703/384/9200/5166/259230/6505",7
"BP","GO:0030278","regulation of ossification","6/157","128/18805",0.046875,5.61455015923567,4.80661805750051,0.000722329884022502,0.0458874933240865,0.0386490197881199,"4856/2824/9365/5552/7291/7704",6
"BP","GO:0061028","establishment of endothelial barrier","4/157","49/18805",0.0816326530612245,9.77772000519953,5.64505878259612,0.000739635941291188,0.0458874933240865,0.0386490197881199,"7122/10855/57826/54345",4
"BP","GO:0061448","connective tissue development","9/157","291/18805",0.0309278350515464,3.70444546588745,4.26612337034443,0.000772918360336899,0.0458874933240865,0.0386490197881199,"1490/4856/8837/2202/1958/3207/7298/7704/6935",9
"BP","GO:0048678","response to axon injury","5/157","87/18805",0.0574712643678161,6.883739658833,5.04710302621778,0.000810635206119293,0.0458874933240865,0.0386490197881199,"3745/4693/4747/9315/6505",5
"BP","GO:0051209","release of sequestered calcium ion into cytosol","6/157","131/18805",0.0458015267175573,5.48597267467302,4.7275095152879,0.000815504421368913,0.0458874933240865,0.0386490197881199,"6366/57214/1756/3708/5334/5350",6
"BP","GO:0002685","regulation of leukocyte migration","8/157","236/18805",0.0338983050847458,4.06023966317608,4.34086220790818,0.000840441504136814,0.0458874933240865,0.0386490197881199,"6366/4856/969/10563/79148/83483/6401/7130",8
"BP","GO:0003014","renal system process","6/157","132/18805",0.0454545454545455,5.44441227562247,4.70168005728037,0.000848538465982114,0.0458874933240865,0.0386490197881199,"133/186/360/10699/3043/3778",6
"BP","GO:0051283","negative regulation of sequestering of calcium ion","6/157","132/18805",0.0454545454545455,5.44441227562247,4.70168005728037,0.000848538465982114,0.0458874933240865,0.0386490197881199,"6366/57214/1756/3708/5334/5350",6
"BP","GO:0014706","striated muscle tissue development","11/157","423/18805",0.0260047281323877,3.11477014350032,4.03641480449453,0.000869059442839741,0.0458874933240865,0.0386490197881199,"8837/1756/1832/1958/84525/4223/50507/5239/5350/7291/23414",11
"BP","GO:0002689","negative regulation of leukocyte chemotaxis","3/157","23/18805",0.130434782608696,15.6230960952645,6.43859563858949,0.000894319313579371,0.0458874933240865,0.0386490197881199,"4856/79148/7130",3
"BP","GO:0051282","regulation of sequestering of calcium ion","6/157","134/18805",0.0447761194029851,5.36315239091168,4.65080155155957,0.00091769653812664,0.0458874933240865,0.0386490197881199,"6366/57214/1756/3708/5334/5350",6
"BP","GO:0043434","response to peptide hormone","12/157","494/18805",0.0242914979757085,2.90956445498852,3.94639527415522,0.000920857801505665,0.0458874933240865,0.0386490197881199,"133/186/8837/1393/1958/2321/9365/4747/4916/5166/10580/8743",12
"BP","GO:0050922","negative regulation of chemotaxis","4/157","52/18805",0.0769230769230769,9.21362077413033,5.44201531518737,0.000926933396411483,0.0458874933240865,0.0386490197881199,"4856/10563/79148/7130",4
"BP","GO:0031589","cell-substrate adhesion","10/157","361/18805",0.0277008310249307,3.31792437849569,4.08022511311513,0.000926979964950984,0.0458874933240865,0.0386490197881199,"6366/1490/1842/25975/2192/2824/9200/10855/10580/7074",10
"BP","GO:0042445","hormone metabolic process","8/157","240/18805",0.0333333333333333,3.99256900212314,4.28115679932848,0.000936814870871393,0.0458874933240865,0.0386490197881199,"133/216/220/10699/1363/1958/8630/6447",8
"BP","GO:0042692","muscle cell differentiation","11/157","429/18805",0.0256410256410256,3.07120692471011,3.98185518847438,0.000974169049497367,0.0468944825206319,0.0394971625513088,"11096/133/4856/8837/1756/2318/84525/11155/50507/5239/6935",11
"BP","GO:0032330","regulation of chondrocyte differentiation","4/157","53/18805",0.0754716981132075,9.03977887273164,5.37795369857963,0.000996149181190447,0.0471398053200632,0.039703787168233,"1490/2202/3207/7704",4
"BP","GO:0051208","sequestering of calcium ion","6/157","138/18805",0.0434782608695652,5.20769869842149,4.5520364430589,0.00106897460697238,0.0493977905190438,0.0416055889079867,"6366/57214/1756/3708/5334/5350",6
"BP","GO:0007517","muscle organ development","10/157","369/18805",0.02710027100271,3.2459910586367,3.99803575308224,0.00109368625730288,0.0493977905190438,0.0416055889079867,"8837/1410/1756/1832/1958/4223/6442/6525/7291/23414",10
"BP","GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","7/157","190/18805",0.0368421052631579,4.41283942339926,4.33830371057412,0.00109694233960627,0.0493977905190438,0.0416055889079867,"6366/2321/10855/4693/50507/4916/10268",7
"CC","GO:0043034","costamere","4/159","18/19880",0.222222222222222,27.7847658979734,10.2080780316692,1.10476424133038e-05,0.00138852614383737,0.00118910356653334,"113146/1756/2318/5239",4
"CC","GO:0030018","Z disc","8/159","134/19880",0.0597014925373134,7.46456397258988,6.74191748515306,1.24666460945253e-05,0.00138852614383737,0.00118910356653334,"1410/1756/9457/2318/3782/11155/27295/5239",8
"CC","GO:0042383","sarcolemma","8/159","143/19880",0.0559440559440559,6.99476624004926,6.4599783652666,2.00078011225319e-05,0.00138852614383737,0.00118910356653334,"113146/783/1756/2318/3745/3752/5239/6442",8
"CC","GO:0045121","membrane raft","11/159","291/19880",0.0378006872852234,4.72627461151095,5.74971848313166,2.32576029751055e-05,0.00138852614383737,0.00118910356653334,"108/1756/2824/10855/3778/83483/6401/6442/6505/10580/7223",11
"CC","GO:0098857","membrane microdomain","11/159","293/19880",0.037542662116041,4.69401335136411,5.71978456923844,2.47699581999326e-05,0.00138852614383737,0.00118910356653334,"108/1756/2824/10855/3778/83483/6401/6442/6505/10580/7223",11
"CC","GO:0031674","I band","8/159","150/19880",0.0533333333333333,6.66834381551363,6.25705012401336,2.82412097051669e-05,0.00138852614383737,0.00118910356653334,"1410/1756/9457/2318/3782/11155/27295/5239",8
"CC","GO:0062023","collagen-containing extracellular matrix","13/159","432/19880",0.0300925925925926,3.76252038201724,5.21244222076864,4.58909573466314e-05,0.00193397605960804,0.00165621500198369,"11096/1490/4856/1287/1805/1842/2202/25975/2192/10875/7044/79148/4693",13
"CC","GO:0032432","actin filament bundle","6/159","95/19880",0.0631578947368421,7.89672293942403,6.05017473009253,0.000115097898059384,0.00424423499093979,0.00363467046503319,"1410/11155/4082/27295/5239/10580",6
"CC","GO:0030016","myofibril","9/159","244/19880",0.0368852459016393,4.61181565109805,5.09712564933871,0.000157086789679584,0.0051489558839419,0.00440945374539182,"113146/1410/1756/9457/2318/3782/11155/27295/5239",9
"CC","GO:0043292","contractile muscle fiber","9/159","254/19880",0.0354330708661417,4.43024810577923,4.94035158147633,0.000212009824366785,0.00625428981882016,0.00535603766821352,"113146/1410/1756/9457/2318/3782/11155/27295/5239",9
"CC","GO:0016010","dystrophin-associated glycoprotein complex","3/159","18/19880",0.166666666666667,20.8385744234801,7.56077975530429,0.000375057962532099,0.0100583726315427,0.00861377138829702,"1756/5239/6442",3
"CC","GO:0030017","sarcomere","8/159","222/19880",0.036036036036036,4.50563771318488,4.71634120435123,0.000426589334138551,0.0104869877975727,0.00898082808712739,"1410/1756/9457/2318/3782/11155/27295/5239",8
"CC","GO:0005901","caveola","5/159","81/19880",0.0617283950617284,7.71799052721485,5.43990895524178,0.00048255055283979,0.0109501856221337,0.00937750062198782,"3778/83483/6401/10580/7223",5
"CC","GO:0090665","glycoprotein complex","3/159","23/19880",0.130434782608696,16.3084495488105,6.59583328291861,0.000790470836207546,0.0166563497629447,0.0142641353902114,"1756/5239/6442",3
"CC","GO:0016328","lateral plasma membrane","4/159","69/19880",0.0579710144927536,7.24819979947133,4.66828774594747,0.00227478389157705,0.0428954449391531,0.0367347253716209,"7122/1756/3745/9123",4
"CC","GO:0044853","plasma membrane raft","5/159","115/19880",0.0434782608695652,5.4361498496035,4.28388773609834,0.00232653260686932,0.0428954449391531,0.0367347253716209,"3778/83483/6401/10580/7223",5
