"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0044772","mitotic cell cycle phase transition","36/114","470/18870",4.97269979421541e-30,8.03317048574617e-28,6.67150728372249e-28,"6790/11065/10460/9928/9212/51512/701/55143/2305/83903/641/6241/57082/7272/699/991/891/83540/995/5347/1063/332/9787/983/147841/57405/9833/1870/9700/63967/899/113130/9133/54443/1033/4085",36
"BP","GO:0051304","chromosome separation","21/114","81/18870",3.69275941455588e-29,5.46836123305483e-27,4.54144622737486e-27,"11065/9212/701/55143/64151/83903/57082/7272/699/991/23397/891/83540/5347/1063/332/9787/147841/57405/9700/4085",21
"BP","GO:0010965","regulation of mitotic sister chromatid separation","19/114","59/18870",1.64993453286357e-28,2.25533358838351e-26,1.87304308912934e-26,"11065/9212/701/55143/83903/57082/7272/699/991/891/83540/5347/1063/332/9787/147841/57405/9700/4085",19
"BP","GO:1902850","microtubule cytoskeleton organization involved in mitosis","25/114","163/18870",1.98664282542151e-28,2.52161735769573e-26,2.09419040694808e-26,"6790/284403/10460/4605/9212/55143/9493/4751/24137/22974/7272/991/89958/891/83540/5347/332/9787/983/57405/9700/3833/3832/4085/285643",25
"BP","GO:0051783","regulation of nuclear division","24/114","146/18870",4.57107336079722e-28,5.41519824142444e-26,4.49729463286856e-26,"6790/11065/9212/701/55143/4751/83903/57082/7272/699/991/891/83540/995/5347/1063/332/9787/4288/147841/57405/157313/9700/4085",24
"BP","GO:0051306","mitotic sister chromatid separation","19/114","62/18870",4.98397010680346e-28,5.53532179986859e-26,4.59705663798583e-26,"11065/9212/701/55143/83903/57082/7272/699/991/891/83540/5347/1063/332/9787/147841/57405/9700/4085",19
"BP","GO:0033045","regulation of sister chromatid segregation","21/114","104/18870",1.24082902186074e-26,1.29703127755679e-24,1.07717788770821e-24,"11065/10460/9212/701/55143/83903/57082/7272/699/991/891/83540/5347/1063/332/9787/983/147841/57405/9700/4085",21
"BP","GO:0007051","spindle organization","25/114","202/18870",5.24183968643662e-26,5.1748606237766e-24,4.29769546221295e-24,"6790/284403/10460/4605/9212/55143/9493/4751/24137/22974/7272/991/891/83540/5347/332/9787/57405/9700/3833/3832/10615/9133/259266/285643",25
"BP","GO:0007091","metaphase/anaphase transition of mitotic cell cycle","20/114","94/18870",6.84677552141565e-26,6.40353689555558e-24,5.31810486483365e-24,"11065/10460/9212/701/55143/83903/57082/7272/699/991/891/83540/5347/1063/332/9787/147841/57405/9700/4085",20
"BP","GO:0044784","metaphase/anaphase transition of cell cycle","20/114","97/18870",1.36039830125917e-25,1.20871389066877e-23,1.00383074650808e-23,"11065/10460/9212/701/55143/83903/57082/7272/699/991/891/83540/5347/1063/332/9787/147841/57405/9700/4085",20
"BP","GO:0033047","regulation of mitotic sister chromatid segregation","17/114","54/18870",2.15029736165729e-25,1.81956114841191e-23,1.51113629124989e-23,"9212/701/55143/83903/57082/7272/699/991/891/83540/5347/1063/332/983/147841/57405/4085",17
"BP","GO:1901990","regulation of mitotic cell cycle phase transition","29/114","355/18870",6.97666505699301e-25,5.63524263921662e-23,4.68004038751397e-23,"6790/11065/9928/9212/51512/701/55143/83903/641/6241/57082/7272/699/991/891/83540/995/5347/1063/332/9787/983/147841/57405/9700/63967/113130/54443/4085",29
"BP","GO:0007094","mitotic spindle assembly checkpoint signaling","16/114","46/18870",8.99188102928025e-25,6.3914290356124e-23,5.30804934865302e-23,"9212/701/55143/83903/57082/7272/699/991/891/83540/5347/1063/332/147841/57405/4085",16
"BP","GO:0071173","spindle assembly checkpoint signaling","16/114","46/18870",8.99188102928025e-25,6.3914290356124e-23,5.30804934865302e-23,"9212/701/55143/83903/57082/7272/699/991/891/83540/5347/1063/332/147841/57405/4085",16
"BP","GO:0071174","mitotic spindle checkpoint signaling","16/114","46/18870",8.99188102928025e-25,6.3914290356124e-23,5.30804934865302e-23,"9212/701/55143/83903/57082/7272/699/991/891/83540/5347/1063/332/147841/57405/4085",16
"BP","GO:0031577","spindle checkpoint signaling","16/114","47/18870",1.3566093060859e-24,9.27190283428711e-23,7.70026820701391e-23,"9212/701/55143/83903/57082/7272/699/991/891/83540/5347/1063/332/147841/57405/4085",16
"BP","GO:0030071","regulation of mitotic metaphase/anaphase transition","19/114","90/18870",1.46087762605409e-24,9.61473904258561e-23,7.98499193656075e-23,"11065/9212/701/55143/83903/57082/7272/699/991/891/83540/5347/1063/332/9787/147841/57405/9700/4085",19
"BP","GO:0007052","mitotic spindle organization","21/114","130/18870",1.88223923554904e-24,1.1244794062799e-22,9.33874435094288e-23,"6790/284403/10460/4605/9212/55143/9493/4751/24137/22974/7272/991/891/83540/5347/332/9787/57405/3833/3832/285643",21
"BP","GO:0033046","negative regulation of sister chromatid segregation","16/114","48/18870",2.02494884642413e-24,1.1244794062799e-22,9.33874435094288e-23,"9212/701/55143/83903/57082/7272/699/991/891/83540/5347/1063/332/147841/57405/4085",16
"BP","GO:0033048","negative regulation of mitotic sister chromatid segregation","16/114","48/18870",2.02494884642413e-24,1.1244794062799e-22,9.33874435094288e-23,"9212/701/55143/83903/57082/7272/699/991/891/83540/5347/1063/332/147841/57405/4085",16
"BP","GO:0045841","negative regulation of mitotic metaphase/anaphase transition","16/114","48/18870",2.02494884642413e-24,1.1244794062799e-22,9.33874435094288e-23,"9212/701/55143/83903/57082/7272/699/991/891/83540/5347/1063/332/147841/57405/4085",16
"BP","GO:2000816","negative regulation of mitotic sister chromatid separation","16/114","48/18870",2.02494884642413e-24,1.1244794062799e-22,9.33874435094288e-23,"9212/701/55143/83903/57082/7272/699/991/891/83540/5347/1063/332/147841/57405/4085",16
"BP","GO:1902099","regulation of metaphase/anaphase transition of cell cycle","19/114","93/18870",2.88249817387002e-24,1.55218159241425e-22,1.28907892815495e-22,"11065/9212/701/55143/83903/57082/7272/699/991/891/83540/5347/1063/332/9787/147841/57405/9700/4085",19
"BP","GO:0051985","negative regulation of chromosome segregation","16/114","50/18870",4.37847713182437e-24,2.16126496201442e-22,1.79491957275373e-22,"9212/701/55143/83903/57082/7272/699/991/891/83540/5347/1063/332/147841/57405/4085",16
"BP","GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","16/114","50/18870",4.37847713182437e-24,2.16126496201442e-22,1.79491957275373e-22,"9212/701/55143/83903/57082/7272/699/991/891/83540/5347/1063/332/147841/57405/4085",16
"BP","GO:1905819","negative regulation of chromosome separation","16/114","50/18870",4.37847713182437e-24,2.16126496201442e-22,1.79491957275373e-22,"9212/701/55143/83903/57082/7272/699/991/891/83540/5347/1063/332/147841/57405/4085",16
"BP","GO:0033044","regulation of chromosome organization","25/114","247/18870",8.71597480598392e-24,4.18602357573876e-22,3.47647131663996e-22,"11065/10460/9212/701/55143/4751/7153/64151/83903/57082/7272/699/991/23397/891/83540/5347/1063/332/9787/983/147841/57405/9700/4085",25
"BP","GO:0045839","negative regulation of mitotic nuclear division","16/114","56/18870",3.59618657469376e-23,1.68169040611337e-21,1.39663534008882e-21,"9212/701/55143/83903/57082/7272/699/991/891/83540/5347/1063/332/147841/57405/4085",16
"BP","GO:1901987","regulation of cell cycle phase transition","30/114","456/18870",5.44023086943413e-23,2.47879237307293e-21,2.05862447474943e-21,"6790/11065/9928/9212/51512/701/55143/83903/641/6241/57082/7272/699/991/891/83540/995/5347/1063/332/9787/983/147841/57405/8318/9700/63967/113130/54443/4085",30
"BP","GO:2001251","negative regulation of chromosome organization","18/114","94/18870",1.75174441837765e-22,7.7821245786427e-21,6.46301493306701e-21,"9212/701/55143/7153/83903/57082/7272/699/991/891/83540/5347/1063/332/147841/57405/9700/4085",18
"BP","GO:0051784","negative regulation of nuclear division","16/114","63/18870",3.05673713147753e-22,1.32483460552087e-20,1.10026841035468e-20,"9212/701/55143/83903/57082/7272/699/991/891/83540/5347/1063/332/147841/57405/4085",16
"BP","GO:0007093","mitotic cell cycle checkpoint signaling","20/114","142/18870",4.51975188688018e-22,1.91228550071097e-20,1.5881433948386e-20,"9212/51512/701/55143/83903/641/57082/7272/699/991/891/83540/5347/1063/332/983/147841/57405/63967/4085",20
"BP","GO:0010948","negative regulation of cell cycle process","25/114","320/18870",5.41465559694597e-21,2.23763790599372e-19,1.85834691479027e-19,"9212/51512/701/55143/4751/83903/641/57082/7272/699/991/891/83540/79733/5347/1063/332/983/147841/57405/8318/9700/63967/899/4085",25
"BP","GO:0000075","cell cycle checkpoint signaling","21/114","192/18870",8.95599101928523e-21,3.6169991002886e-19,3.0038993801526e-19,"9212/51512/701/55143/83903/641/57082/7272/699/991/891/83540/5347/1063/332/983/147841/57405/8318/63967/4085",21
"BP","GO:0050000","chromosome localization","18/114","116/18870",9.82646816191811e-21,3.88036309416188e-19,3.2226218393004e-19,"9928/9212/55143/4751/11004/57082/81930/891/83540/1063/332/9787/147841/57405/3833/151648/10615/113130",18
"BP","GO:0051310","metaphase chromosome alignment","17/114","96/18870",1.15776695701766e-20,4.47250409265301e-19,3.71439193075231e-19,"9928/9212/55143/4751/11004/57082/81930/891/83540/1063/332/147841/57405/3833/151648/10615/113130",17
"BP","GO:0051303","establishment of chromosome localization","17/114","108/18870",9.65047727503675e-20,3.64870172717879e-18,3.03022825075062e-18,"9928/9212/55143/4751/11004/57082/81930/891/83540/1063/332/147841/57405/3833/151648/10615/113130",17
"BP","GO:0045786","negative regulation of cell cycle","26/114","407/18870",1.29399076549971e-19,4.79046164644373e-18,3.97845406410218e-18,"9212/51512/701/55143/4751/83903/641/57082/7272/699/991/891/83540/79733/5347/1063/332/983/147841/57405/8318/9700/63967/899/4085/2625",26
"BP","GO:1901991","negative regulation of mitotic cell cycle phase transition","20/114","196/18870",3.28212322854634e-19,1.19027203614834e-17,9.88514880004721e-18,"9212/51512/701/55143/83903/641/57082/7272/699/991/891/83540/5347/1063/332/983/147841/57405/63967/4085",20
"BP","GO:0051225","spindle assembly","17/114","133/18870",3.82069843801477e-18,1.35787622487045e-16,1.12770930738878e-16,"6790/4605/9212/55143/9493/4751/24137/22974/991/5347/332/3833/3832/10615/9133/259266/285643",17
"BP","GO:0090068","positive regulation of cell cycle process","21/114","262/18870",5.99409786881305e-18,2.08853174762369e-16,1.7345150076524e-16,"6790/11065/9928/9212/55143/9493/64151/6241/699/991/23397/891/995/79733/332/9787/983/9700/10615/113130/4085",21
"BP","GO:1901988","negative regulation of cell cycle phase transition","21/114","277/18870",1.88049478406464e-17,6.42622929092859e-16,5.33695078392434e-16,"9212/51512/701/55143/83903/641/57082/7272/699/991/891/83540/5347/1063/332/983/147841/57405/8318/63967/4085",21
"BP","GO:0045930","negative regulation of mitotic cell cycle","20/114","248/18870",3.51231188578061e-17,1.17761853227022e-15,9.78006209307728e-16,"9212/51512/701/55143/83903/641/57082/7272/699/991/891/83540/5347/1063/332/983/147841/57405/63967/4085",20
"BP","GO:0045787","positive regulation of cell cycle","22/114","334/18870",5.96190155114171e-17,1.96190723266274e-15,1.62935399116972e-15,"6790/11065/9928/9212/55143/9493/64151/6241/699/991/23397/891/995/79733/332/9787/983/9700/10615/113130/4085/64094",22
"BP","GO:0008608","attachment of spindle microtubules to kinetochore","12/114","49/18870",9.98497867179612e-17,3.22605583632395e-15,2.67922298523601e-15,"9212/55143/4751/11004/57082/891/83540/332/147841/57405/151648/10615",12
"BP","GO:0090307","mitotic spindle assembly","13/114","71/18870",3.06488246227006e-16,9.72552881331053e-15,8.07700227838839e-15,"4605/9212/55143/9493/4751/24137/22974/991/5347/332/3833/3832/285643",13
"BP","GO:0140694","non-membrane-bounded organelle assembly","21/114","408/18870",4.40839205500218e-14,1.3743355581998e-12,1.14137870011322e-12,"6790/284403/4605/9212/55143/9493/4751/24137/22974/991/5347/1063/332/9787/3833/3832/10615/9133/54443/259266/285643",21
"BP","GO:0010639","negative regulation of organelle organization","20/114","363/18870",5.30347781170892e-14,1.62487587438047e-12,1.34945116007548e-12,"9212/701/55143/7153/83903/22974/57082/7272/699/991/891/83540/5347/1063/332/147841/57405/9700/899/4085",20
"BP","GO:0051656","establishment of organelle localization","22/114","469/18870",6.7578483257524e-14,2.03537228387492e-12,1.69036634303387e-12,"9928/9212/55143/4751/11004/57082/81930/89958/891/83540/5347/1063/332/4001/147841/57405/9700/3833/151648/10615/113130/4085",22
"BP","GO:1905820","positive regulation of chromosome separation","9/114","29/18870",7.03658940543388e-14,2.08400322890933e-12,1.73075409586286e-12,"11065/9212/55143/64151/991/23397/332/9787/9700",9
"BP","GO:0051231","spindle elongation","7/114","14/18870",8.07735883979972e-13,2.35302732103674e-11,1.95417723786009e-11,"9212/55143/9493/24137/332/3832/285643",7
"BP","GO:0007080","mitotic metaphase chromosome alignment","10/114","57/18870",1.47461800170462e-12,4.22644546617598e-11,3.51004149132407e-11,"9928/9212/55143/11004/81930/891/83540/332/3833/113130",10
"BP","GO:1901970","positive regulation of mitotic sister chromatid separation","7/114","18/18870",7.34235598170814e-12,2.07101056817387e-10,1.7199637571186e-10,"11065/9212/55143/991/332/9787/9700",7
"BP","GO:0044839","cell cycle G2/M phase transition","13/114","155/18870",9.89136187519579e-12,2.74639844565983e-10,2.28086995872113e-10,"6790/9928/9212/2305/641/891/995/5347/1063/983/9833/63967/9133",13
"BP","GO:0051321","meiotic cell cycle","16/114","287/18870",1.82950144189608e-11,5.0015754803836e-10,4.15378303083127e-10,"6790/4751/7153/9156/7272/81930/991/23397/83540/995/5347/9700/151648/9232/9133/259266",16
"BP","GO:0051256","mitotic spindle midzone assembly","6/114","11/18870",1.91874919720431e-11,5.16608685368494e-10,4.29040889071841e-10,"9212/55143/9493/24137/332/285643",6
"BP","GO:0000022","mitotic spindle elongation","6/114","12/18870",3.81867194519117e-11,1.01280299203055e-09,8.41127740323333e-10,"9212/55143/9493/24137/332/285643",6
"BP","GO:1903046","meiotic cell cycle process","14/114","214/18870",4.37804957122438e-11,1.14408736589202e-09,9.50158745953032e-10,"6790/7153/7272/81930/991/23397/83540/995/5347/9700/151648/9232/9133/259266",14
"BP","GO:0000086","G2/M transition of mitotic cell cycle","12/114","140/18870",4.99824809723506e-11,1.28722998098358e-09,1.06903796069009e-09,"6790/9928/9212/2305/641/891/995/5347/1063/983/9833/63967",12
"BP","GO:0007062","sister chromatid cohesion","9/114","59/18870",7.59384586350198e-11,1.92775201420615e-09,1.6009882557338e-09,"701/83903/699/991/157570/5347/9700/151648/113130",9
"BP","GO:0000910","cytokinesis","13/114","188/18870",1.1314607518099e-10,2.83183909291012e-09,2.35182798226461e-09,"6790/9928/55165/9212/55143/9493/24137/79733/5347/332/9700/54443/285643",13
"BP","GO:0051255","spindle midzone assembly","6/114","14/18870",1.22892213132877e-10,3.03304809357115e-09,2.51893103526746e-09,"9212/55143/9493/24137/332/285643",6
"BP","GO:0000281","mitotic cytokinesis","10/114","88/18870",1.31890220518592e-10,3.21053317618545e-09,2.66633149483873e-09,"55165/9212/55143/9493/24137/5347/332/9700/54443/285643",10
"BP","GO:0140013","meiotic nuclear division","13/114","194/18870",1.67415206258811e-10,4.0202273178636e-09,3.33877836664086e-09,"6790/7153/7272/81930/991/23397/83540/5347/9700/151648/9232/9133/259266",13
"BP","GO:0045132","meiotic chromosome segregation","10/114","91/18870",1.84983900577359e-10,4.38288521767955e-09,3.63996391030816e-09,"6790/7272/23397/83540/5347/9700/151648/9232/9133/259266",10
"BP","GO:0051984","positive regulation of chromosome segregation","7/114","27/18870",1.95915721672864e-10,4.58081891332473e-09,3.80434683913235e-09,"9212/55143/64151/23397/891/332/983",7
"BP","GO:0045931","positive regulation of mitotic cell cycle","11/114","128/18870",3.22447482110611e-10,7.44141786637085e-09,6.18005973915347e-09,"6790/11065/6241/991/891/995/9787/983/9700/113130/64094",11
"BP","GO:0010389","regulation of G2/M transition of mitotic cell cycle","10/114","104/18870",7.0372547711393e-10,1.60323099080956e-08,1.33147519421556e-08,"6790/9928/9212/641/891/995/5347/1063/983/63967",10
"BP","GO:1902749","regulation of cell cycle G2/M phase transition","10/114","116/18870",2.07055385515507e-09,4.59350647551598e-08,3.81488379508539e-08,"6790/9928/9212/641/891/995/5347/1063/983/63967",10
"BP","GO:0051988","regulation of attachment of spindle microtubules to kinetochore","6/114","21/18870",2.14553200600915e-09,4.59350647551598e-08,3.81488379508539e-08,"9212/55143/4751/891/332/10615",6
"BP","GO:0090231","regulation of spindle checkpoint","6/114","21/18870",2.14553200600915e-09,4.59350647551598e-08,3.81488379508539e-08,"9212/55143/57082/891/332/4085",6
"BP","GO:0090266","regulation of mitotic cell cycle spindle assembly checkpoint","6/114","21/18870",2.14553200600915e-09,4.59350647551598e-08,3.81488379508539e-08,"9212/55143/57082/891/332/4085",6
"BP","GO:1903504","regulation of mitotic spindle checkpoint","6/114","21/18870",2.14553200600915e-09,4.59350647551598e-08,3.81488379508539e-08,"9212/55143/57082/891/332/4085",6
"BP","GO:0061640","cytoskeleton-dependent cytokinesis","10/114","117/18870",2.25270820028436e-09,4.76555056179203e-08,3.95776553483542e-08,"55165/9212/55143/9493/24137/5347/332/9700/54443/285643",10
"BP","GO:1901992","positive regulation of mitotic cell cycle phase transition","9/114","98/18870",7.81876374946793e-09,1.63458155091818e-07,1.35751167513982e-07,"11065/6241/991/891/995/9787/983/9700/113130",9
"BP","GO:0051302","regulation of cell division","11/114","186/18870",1.69113885447803e-08,3.49436481907843e-07,2.90205223253145e-07,"6790/9928/9212/55143/9493/641/146909/79733/5347/332/259266",11
"BP","GO:0007064","mitotic sister chromatid cohesion","6/114","31/18870",2.77157202625737e-08,5.66101550650499e-07,4.70144462288303e-07,"83903/699/991/157570/151648/113130",6
"BP","GO:1901989","positive regulation of cell cycle phase transition","9/114","119/18870",4.32484840978372e-08,8.73324502748371e-07,7.25291563458944e-07,"11065/6241/991/891/995/9787/983/9700/113130",9
"BP","GO:0032465","regulation of cytokinesis","8/114","93/18870",9.20047620966095e-08,1.83699395781657e-06,1.52561415091007e-06,"6790/9928/9212/55143/9493/79733/5347/332",8
"BP","GO:0007143","female meiotic nuclear division","6/114","38/18870",1.00407902924572e-07,1.98249826107738e-06,1.64645473567544e-06,"6790/7153/7272/23397/5347/9133",6
"BP","GO:0071459","protein localization to chromosome, centromeric region","6/114","40/18870",1.38240347899758e-07,2.68049915022289e-06,2.22614092859787e-06,"9212/701/83903/57082/7272/983",6
"BP","GO:0051315","attachment of mitotic spindle microtubules to kinetochore","5/114","21/18870",1.38776545762806e-07,2.68049915022289e-06,2.22614092859787e-06,"9212/55143/11004/83540/332",5
"BP","GO:0007098","centrosome cycle","9/114","138/18870",1.55766366348674e-07,2.97631003227521e-06,2.47181036356357e-06,"6790/284403/4751/5347/983/9768/3832/151648/899",9
"BP","GO:1901976","regulation of cell cycle checkpoint","6/114","46/18870",3.27557557159602e-07,6.19223169226184e-06,5.14261696682825e-06,"9212/55143/57082/891/332/4085",6
"BP","GO:0030261","chromosome condensation","6/114","47/18870",3.73654474968319e-07,6.9893052844074e-06,5.80458253634996e-06,"7153/64151/23397/5347/983/113130",6
"BP","GO:0031023","microtubule organizing center organization","9/114","154/18870",3.96848155716442e-07,7.34582471570955e-06,6.10067011309705e-06,"6790/284403/4751/5347/983/9768/3832/151648/899",9
"BP","GO:0051987","positive regulation of attachment of spindle microtubules to kinetochore","4/114","11/18870",4.03535497061484e-07,7.39260389977585e-06,6.13951998784808e-06,"9212/55143/891/332",4
"BP","GO:0032886","regulation of microtubule-based process","11/114","258/18870",4.68928443683903e-07,8.50291677986016e-06,7.06162919489615e-06,"6790/221150/284403/10460/22974/81930/5347/220134/899/10615/6865",11
"BP","GO:0090232","positive regulation of spindle checkpoint","4/114","12/18870",6.02482824458599e-07,1.07061197906293e-05,8.89137810411533e-06,"9212/55143/332/4085",4
"BP","GO:0090267","positive regulation of mitotic cell cycle spindle assembly checkpoint","4/114","12/18870",6.02482824458599e-07,1.07061197906293e-05,8.89137810411533e-06,"9212/55143/332/4085",4
"BP","GO:0034502","protein localization to chromosome","8/114","119/18870",6.22143627097338e-07,1.09460319341779e-05,9.09062392069273e-06,"9212/701/83903/57082/7272/157570/5347/983",8
"BP","GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity","7/114","82/18870",6.38212737528488e-07,1.11186670057659e-05,9.23399647074242e-06,"641/891/995/5347/899/9133/1033",7
"BP","GO:1904029","regulation of cyclin-dependent protein kinase activity","7/114","85/18870",8.16351938347395e-07,1.40840523732361e-05,1.16967339556775e-05,"641/891/995/5347/899/9133/1033",7
"BP","GO:0044771","meiotic cell cycle phase transition","4/114","13/18870",8.66198629884494e-07,1.465938062195e-05,1.21745411438402e-05,"7272/991/995/9133",4
"BP","GO:0090235","regulation of metaphase plate congression","4/114","13/18870",8.66198629884494e-07,1.465938062195e-05,1.21745411438402e-05,"9212/55143/332/10615",4
"BP","GO:0045842","positive regulation of mitotic metaphase/anaphase transition","4/114","14/18870",1.20702931692989e-06,2.02348216621172e-05,1.68049166071073e-05,"11065/991/9787/9700",4
"BP","GO:0034501","protein localization to kinetochore","4/114","15/18870",1.63828326470124e-06,2.67085262511385e-05,2.21812953849457e-05,"9212/57082/7272/983",4
"BP","GO:1902101","positive regulation of metaphase/anaphase transition of cell cycle","4/114","15/18870",1.63828326470124e-06,2.67085262511385e-05,2.21812953849457e-05,"11065/991/9787/9700",4
"BP","GO:1903083","protein localization to condensed chromosome","4/114","15/18870",1.63828326470124e-06,2.67085262511385e-05,2.21812953849457e-05,"9212/57082/7272/983",4
"BP","GO:0061982","meiosis I cell cycle process","8/114","136/18870",1.71489027982538e-06,2.77032729749973e-05,2.30074274862697e-05,"6790/7153/991/995/5347/9700/9232/9133",8
"BP","GO:0051653","spindle localization","6/114","62/18870",1.98748329634499e-06,3.18176379964419e-05,2.64243867375598e-05,"89958/5347/9700/10615/259266/4085",6
"BP","GO:0051782","negative regulation of cell division","4/114","17/18870",2.82995443614967e-06,4.49002592235532e-05,3.72894372131751e-05,"9212/641/79733/259266",4
"BP","GO:1901978","positive regulation of cell cycle checkpoint","4/114","18/18870",3.62157475205062e-06,5.64520906525785e-05,4.6883174537165e-05,"9212/55143/332/4085",4
"BP","GO:1904666","regulation of ubiquitin protein ligase activity","4/114","18/18870",3.62157475205062e-06,5.64520906525785e-05,4.6883174537165e-05,"11065/991/5347/4085",4
"BP","GO:0000212","meiotic spindle organization","4/114","19/18870",4.56597627723302e-06,6.99460331434748e-05,5.80898252330372e-05,"6790/9700/9133/259266",4
"BP","GO:0007076","mitotic chromosome condensation","4/114","19/18870",4.56597627723302e-06,6.99460331434748e-05,5.80898252330372e-05,"64151/23397/5347/113130",4
"BP","GO:0045840","positive regulation of mitotic nuclear division","5/114","44/18870",6.63008188970186e-06,0.000100697910410258,8.36291030981737e-05,"6790/11065/991/9787/9700",5
"BP","GO:0007018","microtubule-based movement","12/114","420/18870",9.01052787145674e-06,0.000135692440911683,0.000112691882924017,"9928/9493/24137/11004/81930/146909/9787/56992/3833/3832/285643/6865",12
"BP","GO:0032467","positive regulation of cytokinesis","5/114","47/18870",9.23059623755763e-06,0.000137838399278487,0.000114474090447199,"9928/9212/55143/9493/332",5
"BP","GO:0051293","establishment of spindle localization","5/114","57/18870",2.40142267628686e-05,0.000355610674646813,0.000295332858960893,"89958/5347/9700/10615/4085",5
"BP","GO:0051785","positive regulation of nuclear division","5/114","60/18870",3.08753277178975e-05,0.000453433531857057,0.00037657424498036,"6790/11065/991/9787/9700",5
"BP","GO:0070601","centromeric sister chromatid cohesion","3/114","11/18870",3.42048656536582e-05,0.000494162977776834,0.000410399842930498,"701/699/151648",3
"BP","GO:1902412","regulation of mitotic cytokinesis","3/114","11/18870",3.42048656536582e-05,0.000494162977776834,0.000410399842930498,"9212/55143/332",3
"BP","GO:0051642","centrosome localization","4/114","32/18870",3.98711229068009e-05,0.000566807883243081,0.000470731067918609,"6790/9787/259266/4085",4
"BP","GO:0061842","microtubule organizing center localization","4/114","32/18870",3.98711229068009e-05,0.000566807883243081,0.000470731067918609,"6790/9787/259266/4085",4
"BP","GO:0090306","meiotic spindle assembly","3/114","12/18870",4.54056599300579e-05,0.000640363949965976,0.000531819007702099,"6790/9133/259266",3
