"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0022409","positive regulation of cell-cell adhesion","37/346","322/18870",4.0141837090821e-19,1.26118353623525e-16,9.5956276605618e-17,"11151/3575/26191/3689/80380/8767/942/920/55423/11006/3561/84868/3594/10673/941/7412/5788/54440/29851/6352/6693/3606/5724/923/3553/8740/970/1236/3932/921/2650/5329/2529/8744/101/916/2625",37
"BP","GO:0030098","lymphocyte differentiation","42/346","429/18870",5.92020637882976e-19,1.70501943710297e-16,1.29725223985235e-16,"3604/1794/64919/150372/3575/55619/26191/9935/8767/942/920/3659/56833/11006/3561/56253/3594/10673/941/7412/10538/5788/54440/6693/3606/915/3553/1236/3932/925/914/257101/3702/2529/3718/8744/101/387357/8320/916/2625/91543",42
"BP","GO:0001819","positive regulation of cytokine production","45/346","499/18870",7.59300348888449e-19,2.01857077366037e-16,1.53581560447234e-16,"7805/115004/115362/150372/26191/8767/942/920/3659/834/6772/56253/84868/3594/8832/941/10538/5788/9447/54440/353514/4939/6693/81622/3606/5724/923/3162/3553/54209/1236/255231/958/914/80342/3702/5008/23601/6556/101/916/3620/4321/2625/91543",45
"BP","GO:0050900","leukocyte migration","40/346","396/18870",1.42265316864047e-18,3.51192096487247e-16,2.67202076335631e-16,"3383/8784/1234/11151/3689/4283/56833/7130/56253/3627/2833/7412/1230/3683/6352/6693/84830/5880/64005/5724/6362/11314/3162/3553/8740/54209/1236/255231/3932/5641/2650/7941/54210/58191/2529/101/2277/1893/6280/2625",40
"BP","GO:0002443","leukocyte mediated immunity","43/346","466/18870",2.05110175772005e-18,4.72573844978699e-16,3.59554539704188e-16,"3383/713/11151/3575/3689/11006/56253/4068/84868/3594/8832/3560/4277/941/10538/5788/714/57823/54440/6693/81622/3606/5880/684/64005/5724/11314/3553/6813/54209/970/50615/925/958/914/10225/54210/2529/3718/3507/3502/2625/91543",43
"BP","GO:0050870","positive regulation of T cell activation","32/346","251/18870",5.14920146309792e-18,1.11222751602915e-15,8.46230608869645e-16,"11151/3575/26191/80380/8767/942/920/55423/11006/3561/84868/3594/10673/941/7412/5788/54440/29851/6352/6693/3606/923/3553/8740/970/1236/3932/921/8744/101/916/2625",32
"BP","GO:0002696","positive regulation of leukocyte activation","38/346","380/18870",1.53154420664111e-17,3.1135392812657e-15,2.36891481621641e-15,"11151/3575/26191/3689/80380/8767/942/920/55423/11006/3561/84868/3594/10673/941/7412/5788/54440/29851/6352/6693/3606/5724/923/3553/8740/54209/970/1236/3932/958/914/921/8744/101/952/916/2625",38
"BP","GO:0042098","T cell proliferation","29/346","213/18870",3.27964317127067e-17,6.29691488883968e-15,4.79096411803166e-15,"3604/1794/11151/26191/80380/8767/942/3659/11006/56253/84868/3594/10673/941/7412/5788/54440/6352/6693/3606/5880/923/3553/8740/970/6556/8744/916/3620",29
"BP","GO:0046651","lymphocyte proliferation","34/346","307/18870",3.73685368668467e-17,6.79714017956958e-15,5.17155706888548e-15,"3604/1794/11151/3575/26191/80380/8767/942/3659/11006/56253/84868/3594/10673/941/7412/5788/54440/6352/6693/4064/3606/5880/923/11314/3553/8740/970/958/6556/8744/952/916/3620",34
"BP","GO:0046631","alpha-beta T cell activation","27/346","181/18870",3.94001128040781e-17,6.8083394925447e-15,5.18007798866249e-15,"1794/64919/26191/8767/942/3659/11006/3561/56253/3594/941/10538/5788/54440/6693/3606/915/11314/257101/28755/3702/2529/3718/8320/916/2625/91543",27
"BP","GO:0070661","leukocyte proliferation","36/346","350/18870",4.62845803817181e-17,7.61711951424846e-15,5.79543267135498e-15,"3604/1794/11151/3575/26191/80380/8767/942/3659/11006/56253/84868/3594/10673/941/7412/5788/54440/6352/6693/4064/3606/5880/684/923/11314/3553/8740/54209/970/958/6556/8744/952/916/3620",36
"BP","GO:0032943","mononuclear cell proliferation","34/346","314/18870",7.49325985387079e-17,1.17712300249898e-14,8.95605890668385e-15,"3604/1794/11151/3575/26191/80380/8767/942/3659/11006/56253/84868/3594/10673/941/7412/5788/54440/6352/6693/4064/3606/5880/923/11314/3553/8740/970/958/6556/8744/952/916/3620",34
"BP","GO:0002697","regulation of immune effector process","37/346","389/18870",2.15227362481275e-16,3.23402506406647e-14,2.46058559028936e-14,"3383/7805/115004/3575/26191/3689/8767/942/56833/11006/56253/4068/84868/3594/8832/4277/941/10538/5788/54440/6693/3606/5880/684/5724/11314/3553/6813/54209/958/257101/10225/2529/3718/2625/91543/335",37
"BP","GO:0045785","positive regulation of cell adhesion","41/346","482/18870",2.40619233409506e-16,3.46491696109689e-14,2.63625809235503e-14,"54518/8784/11151/3575/26191/3689/80380/8767/942/920/55423/11006/3561/84868/3594/10673/941/7412/5788/54440/29851/6352/6693/3606/5724/923/3553/8740/970/1236/3932/921/2650/5329/1295/2529/8744/101/916/2625/335",41
"BP","GO:0051251","positive regulation of lymphocyte activation","34/346","330/18870",3.42831225182914e-16,4.73929885692861e-14,3.6058627389765e-14,"11151/3575/26191/80380/8767/942/920/55423/11006/3561/84868/3594/10673/941/7412/5788/54440/29851/6352/6693/3606/923/3553/8740/970/1236/3932/958/921/8744/101/952/916/2625",34
"BP","GO:0042129","regulation of T cell proliferation","26/346","182/18870",4.54341940377171e-16,6.03925286901348e-14,4.59492375328815e-14,"3604/11151/26191/80380/8767/942/3659/11006/56253/84868/3594/10673/941/7412/5788/54440/6352/6693/3606/5880/923/3553/970/8744/916/3620",26
"BP","GO:0050670","regulation of lymphocyte proliferation","29/346","238/18870",6.75318506911058e-16,8.64407688846154e-14,6.57678608289989e-14,"3604/11151/26191/80380/8767/942/3659/11006/56253/84868/3594/10673/941/7412/5788/54440/6352/6693/3606/5880/923/11314/3553/970/958/8744/952/916/3620",29
"BP","GO:0032944","regulation of mononuclear cell proliferation","29/346","242/18870",1.05696680912313e-15,1.30459903297483e-13,9.92595146311871e-14,"3604/11151/26191/80380/8767/942/3659/11006/56253/84868/3594/10673/941/7412/5788/54440/6352/6693/3606/5880/923/11314/3553/970/958/8744/952/916/3620",29
"BP","GO:0070663","regulation of leukocyte proliferation","30/346","267/18870",1.96096733227993e-15,2.33693210357222e-13,1.77803861925055e-13,"3604/11151/26191/80380/8767/942/3659/11006/56253/84868/3594/10673/941/7412/5788/54440/6352/6693/3606/5880/684/923/11314/3553/970/958/8744/952/916/3620",30
"BP","GO:0042102","positive regulation of T cell proliferation","20/346","105/18870",4.09309656574125e-15,4.71524724373392e-13,3.58756323551637e-13,"11151/26191/80380/8767/942/84868/3594/10673/941/7412/5788/54440/6352/6693/3606/923/3553/970/8744/916",20
"BP","GO:0070665","positive regulation of leukocyte proliferation","24/346","166/18870",4.79341565843193e-15,5.3438853275938e-13,4.0658581713966e-13,"11151/26191/80380/8767/942/84868/3594/10673/941/7412/5788/54440/6352/6693/3606/5880/684/923/3553/970/958/8744/952/916",24
"BP","GO:0050851","antigen receptor-mediated signaling pathway","26/346","205/18870",8.53596739262472e-15,9.21884478403469e-13,7.01409425880807e-13,"7805/150372/26191/89857/8767/11006/4068/5788/3783/53347/915/11314/926/1236/3932/925/50852/28755/3702/952/387357/3507/916/3502/2633/2625",26
"BP","GO:0002449","lymphocyte mediated immunity","34/346","368/18870",9.01907610850765e-15,9.4454324336371e-13,7.18649190400386e-13,"3383/713/11151/3575/11006/56253/4068/84868/3594/3560/4277/941/10538/5788/714/57823/54440/6693/81622/3606/64005/3553/54209/970/50615/925/958/914/10225/2529/3507/3502/2625/91543",34
"BP","GO:0006935","chemotaxis","38/346","468/18870",1.44565298955014e-14,1.46946374467214e-12,1.11803132133011e-12,"1794/1234/11151/3689/2359/4283/56833/7130/10663/3627/2833/1890/9034/7412/1230/6352/6693/5880/8061/5724/6362/3553/8740/54209/1236/5641/7941/5329/4046/54210/58191/101/2047/2277/56670/6280/3219/335",38
"BP","GO:0042330","taxis","38/346","470/18870",1.65646707858178e-14,1.63564292102247e-12,1.24446759768339e-12,"1794/1234/11151/3689/2359/4283/56833/7130/10663/3627/2833/1890/9034/7412/1230/6352/6693/5880/8061/5724/6362/3553/8740/54209/1236/5641/7941/5329/4046/54210/58191/101/2047/2277/56670/6280/3219/335",38
"BP","GO:0002703","regulation of leukocyte mediated immunity","28/346","249/18870",1.72190149941166e-14,1.65302543943519e-12,1.25769296652934e-12,"3383/3575/3689/11006/56253/4068/84868/3594/8832/4277/941/5788/54440/6693/3606/5880/684/5724/11314/3553/6813/54209/958/10225/2529/3718/2625/91543",28
"BP","GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","34/346","380/18870",2.3208263773733e-14,2.16777728654112e-12,1.64933834727696e-12,"3383/713/3575/89857/8767/920/11006/84868/3594/3560/10673/4277/941/10538/5788/714/54440/6693/81622/3606/64005/3553/54209/970/50615/925/958/6556/2529/3718/3507/3502/2625/91543",34
"BP","GO:0050671","positive regulation of lymphocyte proliferation","22/346","145/18870",2.43082765261053e-14,2.21077378090053e-12,1.68205193247122e-12,"11151/26191/80380/8767/942/84868/3594/10673/941/7412/5788/54440/6352/6693/3606/923/3553/970/958/8744/952/916",22
"BP","GO:0002429","immune response-activating cell surface receptor signaling pathway","31/346","318/18870",3.38806384364959e-14,3.00234580606487e-12,2.28431403007737e-12,"7805/150372/26191/89857/8767/2359/11006/4068/4277/5788/3783/64005/53347/915/11314/926/54209/1236/3932/925/50852/28755/3702/952/387357/79931/3507/916/3502/2633/2625",31
"BP","GO:0032946","positive regulation of mononuclear cell proliferation","22/346","148/18870",3.76131011057264e-14,3.24977193553476e-12,2.47256648847644e-12,"11151/26191/80380/8767/942/84868/3594/10673/941/7412/5788/54440/6352/6693/3606/923/3553/970/958/8744/952/916",22
"BP","GO:1902105","regulation of leukocyte differentiation","31/346","321/18870",4.37753202024293e-14,3.68993918584379e-12,2.80746469488237e-12,"150372/2124/3575/9935/8767/942/920/3659/56833/11006/7130/3561/56253/3594/941/10538/5788/1230/714/54440/3606/54209/914/257101/3718/8744/101/55365/28959/2625/81501",31
"BP","GO:0009615","response to virus","36/346","436/18870",4.50391012250732e-14,3.70607461509174e-12,2.81974122456724e-12,"115004/115362/8638/26191/3659/834/6772/4283/3627/3594/4277/10561/5788/9447/6352/3429/4939/6693/81622/684/8061/60489/81030/164668/3553/54209/958/3687/11040/4600/84885/4321/11274/2633/2625/91543",36
"BP","GO:0002366","leukocyte activation involved in immune response","30/346","301/18870",4.97136639983004e-14,3.99559122739829e-12,3.04001793556315e-12,"3383/1794/54518/11151/55619/3689/8767/942/84868/3594/8832/941/10538/5788/3683/6693/4064/3606/5880/5724/11314/6813/54209/958/257101/6556/3718/8320/56670/2625",30
"BP","GO:0002768","immune response-regulating cell surface receptor signaling pathway","32/346","346/18870",5.60128520633691e-14,4.39955492570463e-12,3.34737091995923e-12,"7805/150372/26191/89857/8767/2359/11006/4068/4277/5788/3783/64005/53347/915/11314/926/54209/1236/3932/925/958/50852/28755/3702/952/387357/79931/3507/916/3502/2633/2625",32
"BP","GO:0002263","cell activation involved in immune response","30/346","305/18870",7.05682063567995e-14,5.4196382482022e-12,4.12349425682539e-12,"3383/1794/54518/11151/55619/3689/8767/942/84868/3594/8832/941/10538/5788/3683/6693/4064/3606/5880/5724/11314/6813/54209/958/257101/6556/3718/8320/56670/2625",30
"BP","GO:0051607","defense response to virus","31/346","334/18870",1.2845051251538e-13,9.65054285332943e-12,7.34254874744667e-12,"115004/115362/8638/26191/3659/834/6772/4283/3627/3594/4277/5788/9447/3429/4939/6693/81622/684/60489/81030/164668/3553/54209/958/3687/4600/84885/4321/11274/2633/91543",31
"BP","GO:0140546","defense response to symbiont","31/346","335/18870",1.39233592752633e-13,1.02381126926192e-11,7.78959719364116e-12,"115004/115362/8638/26191/3659/834/6772/4283/3627/3594/4277/5788/9447/3429/4939/6693/81622/684/60489/81030/164668/3553/54209/958/3687/4600/84885/4321/11274/2633/91543",31
"BP","GO:0031349","positive regulation of defense response","37/346","480/18870",1.63638592619168e-13,1.17819786685801e-11,8.96423693777809e-12,"1520/115004/115362/8638/26191/8767/2672/3659/834/56253/4068/84868/330/9447/353514/6352/81622/3606/8061/81030/11314/146722/3553/54209/1236/149628/958/5008/7941/101/79931/84885/56670/3620/6280/4321/91543",37
"BP","GO:0050852","T cell receptor signaling pathway","21/346","144/18870",2.13569056957613e-13,1.50631563437859e-11,1.14606982659531e-11,"7805/26191/8767/11006/4068/5788/3783/53347/915/11314/926/1236/3932/925/50852/28755/3702/387357/916/2633/2625",21
"BP","GO:1903706","regulation of hemopoiesis","34/346","417/18870",3.41850360530026e-13,2.36286969198354e-11,1.79777305390317e-11,"150372/2124/3575/9935/8767/942/920/3659/6772/56833/11006/7130/29909/3561/56253/3594/941/10538/5788/1230/714/54440/3606/54209/914/257101/3718/8744/101/55365/28959/2625/81501/284266",34
"BP","GO:0002819","regulation of adaptive immune response","24/346","208/18870",7.73316383646793e-13,5.24035572918297e-11,3.98708839287861e-11,"3575/8767/920/3659/64092/11006/84868/3594/10673/4277/941/10538/5788/54440/6693/3606/3553/54209/958/6556/2529/3718/2625/91543",24
"BP","GO:0002685","regulation of leukocyte migration","25/346","230/18870",9.87761039112736e-13,6.56481182918003e-11,4.99479165122189e-11,"3383/8784/11151/56833/7130/3627/2833/1230/6352/6693/84830/5880/5724/11314/3162/8740/54209/1236/5641/2650/7941/2529/101/2277/1893",25
"BP","GO:0046632","alpha-beta T cell differentiation","19/346","124/18870",1.22734580245739e-12,8.00322093074099e-11,6.08919526224141e-11,"64919/8767/942/3659/11006/3561/3594/941/10538/54440/6693/3606/257101/3702/2529/3718/8320/2625/91543",19
"BP","GO:0046634","regulation of alpha-beta T cell activation","18/346","116/18870",3.89140392744124e-12,2.49049851356239e-10,1.89487855960004e-10,"26191/8767/942/3659/11006/3561/56253/3594/941/10538/5788/54440/3606/11314/257101/3718/916/2625",18
"BP","GO:0002822","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","22/346","193/18870",9.12240780278638e-12,5.73218933935086e-10,4.36129659164792e-10,"3575/8767/920/11006/84868/3594/10673/4277/941/10538/5788/54440/6693/3606/3553/54209/958/6556/2529/3718/2625/91543",22
"BP","GO:0032496","response to lipopolysaccharide","29/346","348/18870",1.1918044787669e-11,7.35513621181861e-10,5.5961044886461e-10,"1234/115362/26191/80380/8767/942/2672/834/968/4283/84868/3627/941/7412/4064/5724/923/3553/54209/1236/958/133/10225/6556/440068/5106/79931/3620/6280",29
"BP","GO:0045088","regulation of innate immune response","32/346","425/18870",1.45572792360842e-11,8.82630825261529e-10,6.71543555526102e-10,"1520/115004/115362/8638/26191/8767/2672/3659/834/56833/56253/4068/84868/330/54625/9447/6352/81622/8061/81030/11314/146722/54209/149628/958/10225/101/79931/84885/4321/11274/91543",32
"BP","GO:0002456","T cell mediated immunity","18/346","129/18870",2.45785709165689e-11,1.46454381185624e-09,1.11428802449345e-09,"3383/3575/11006/3594/4277/941/5788/54440/6693/81622/3606/64005/3553/970/925/2529/2625/91543",18
"BP","GO:0071674","mononuclear cell migration","22/346","207/18870",3.68152682873105e-11,2.15650113899907e-09,1.64075896845141e-09,"3383/1234/11151/56833/56253/3627/1230/3683/6352/6693/84830/64005/6362/8740/1236/5641/7941/58191/2529/101/1893/2625",22
"BP","GO:0045089","positive regulation of innate immune response","28/346","343/18870",4.44547687790218e-11,2.56059468167166e-09,1.94821074403503e-09,"1520/115004/115362/8638/26191/8767/2672/3659/834/56253/4068/84868/330/9447/6352/81622/8061/81030/11314/146722/54209/149628/958/101/79931/84885/4321/91543",28
"BP","GO:0031295","T cell costimulation","12/346","48/18870",4.60201050980366e-11,2.60730300358712e-09,1.98374844753918e-09,"80380/942/11006/10673/941/29851/6693/8740/1236/3932/921/916",12
"BP","GO:0002237","response to molecule of bacterial origin","29/346","369/18870",4.93899142357337e-11,2.70938958093168e-09,2.06142031346471e-09,"1234/115362/26191/80380/8767/942/2672/834/968/4283/84868/3627/941/7412/4064/5724/923/3553/54209/1236/958/133/10225/6556/440068/5106/79931/3620/6280",29
"BP","GO:0002833","positive regulation of response to biotic stimulus","29/346","369/18870",4.93899142357337e-11,2.70938958093168e-09,2.06142031346471e-09,"1520/115004/115362/8638/26191/8767/2672/3659/834/56253/4068/84868/330/9447/6352/4064/81622/8061/81030/11314/146722/54209/149628/958/101/79931/84885/4321/91543",29
"BP","GO:0033077","T cell differentiation in thymus","15/346","87/18870",5.2489850313484e-11,2.83445191692814e-09,2.1565731263665e-09,"3604/1794/64919/3575/9935/8767/3561/5788/6693/915/3553/1236/101/916/2625",15
"BP","GO:0032609","type II interferon production","17/346","119/18870",6.0540666454698e-11,3.17012944344601e-09,2.41197104950296e-09,"7805/26191/80380/8767/11006/56253/84868/3594/54440/3606/3553/1236/914/10225/6556/916/2625",17
"BP","GO:0032649","regulation of type II interferon production","17/346","119/18870",6.0540666454698e-11,3.17012944344601e-09,2.41197104950296e-09,"7805/26191/80380/8767/11006/56253/84868/3594/54440/3606/3553/1236/914/10225/6556/916/2625",17
"BP","GO:0060326","cell chemotaxis","27/346","325/18870",6.72479250586936e-11,3.46878849257977e-09,2.63920372029248e-09,"1234/11151/3689/4283/56833/7130/10663/3627/2833/9034/7412/1230/6352/5880/6362/3553/8740/1236/5641/7941/54210/58191/101/2047/2277/6280/3219",27
"BP","GO:0031294","lymphocyte costimulation","12/346","50/18870",7.75959230869187e-11,3.94369867924104e-09,3.00053584939819e-09,"80380/942/11006/10673/941/29851/6693/8740/1236/3932/921/916",12
"BP","GO:0032623","interleukin-2 production","13/346","63/18870",9.70167516109494e-11,4.78985562239201e-09,3.64432850412258e-09,"7805/8767/942/920/11006/84868/941/5788/54440/3553/916/2633/2625",13
"BP","GO:0032663","regulation of interleukin-2 production","13/346","63/18870",9.70167516109494e-11,4.78985562239201e-09,3.64432850412258e-09,"7805/8767/942/920/11006/84868/941/5788/54440/3553/916/2633/2625",13
"BP","GO:0072676","lymphocyte migration","17/346","124/18870",1.1800211556195e-10,5.74387762509997e-09,4.37018954297628e-09,"3383/11151/56253/3627/3683/6352/6693/84830/64005/6362/8740/1236/58191/2529/101/1893/2625",17
"BP","GO:0045058","T cell selection","12/346","53/18870",1.62311319350203e-10,7.79094332880973e-09,5.92768531778956e-09,"1794/64919/920/3594/10538/5788/6693/915/1236/387357/916/2625",12
"BP","GO:0050854","regulation of antigen receptor-mediated signaling pathway","13/346","66/18870",1.80359186068722e-10,8.53864858977401e-09,6.49657169141554e-09,"7805/150372/26191/11006/4068/5788/3783/53347/11314/1236/3932/50852/2633",13
"BP","GO:0045619","regulation of lymphocyte differentiation","21/346","212/18870",3.86326814077457e-10,1.80193017483522e-08,1.37098610402606e-08,"150372/3575/8767/942/3659/56833/11006/3561/56253/3594/941/10538/5788/54440/3606/914/257101/3718/8744/101/2625",21
"BP","GO:0050856","regulation of T cell receptor signaling pathway","11/346","45/18870",3.91043874747226e-10,1.80193017483522e-08,1.37098610402606e-08,"7805/26191/11006/4068/3783/53347/11314/1236/3932/50852/2633",11
"BP","GO:0002285","lymphocyte activation involved in immune response","21/346","213/18870",4.21513380907674e-10,1.91677663739069e-08,1.45836624031492e-08,"3383/54518/11151/55619/8767/942/84868/3594/941/10538/5788/3683/6693/4064/3606/958/257101/6556/3718/8320/2625",21
"BP","GO:0045580","regulation of T cell differentiation","19/346","181/18870",1.01020780809073e-09,4.53412751267736e-08,3.44975954150465e-08,"3575/8767/942/3659/11006/3561/56253/3594/941/10538/5788/54440/3606/914/257101/3718/8744/101/2625",19
"BP","GO:0002699","positive regulation of immune effector process","23/346","270/18870",1.11382980951577e-09,4.93512284831603e-08,3.75485406770634e-08,"7805/26191/3689/8767/942/56253/4068/3594/8832/4277/941/5788/54440/3606/5880/5724/11314/3553/6813/54209/958/2625/91543",23
"BP","GO:0002218","activation of innate immune response","23/346","276/18870",1.7076542388184e-09,7.47044689791948e-08,5.68383782620701e-08,"1520/115004/115362/8638/26191/8767/2672/3659/834/84868/330/9447/81622/8061/81030/11314/146722/54209/149628/958/79931/84885/91543",23
"BP","GO:0002706","regulation of lymphocyte mediated immunity","19/346","188/18870",1.92028512631072e-09,8.29563174566229e-08,6.31167400726864e-08,"3575/11006/56253/4068/84868/3594/4277/941/5788/54440/6693/3606/3553/54209/958/10225/2529/2625/91543",19
"BP","GO:0002687","positive regulation of leukocyte migration","17/346","149/18870",2.16119359155213e-09,9.22109265728908e-08,7.01580453761822e-08,"3383/8784/11151/3627/1230/6352/6693/5880/5724/8740/54209/1236/5641/7941/2529/101/2277",17
"BP","GO:0002221","pattern recognition receptor signaling pathway","21/346","236/18870",2.74376665895125e-09,1.15639726504092e-07,8.7983685674714e-08,"1520/115004/115362/8638/26191/8767/2672/3659/834/84868/330/9447/81622/8061/11314/146722/54209/958/79931/84885/91543",21
"BP","GO:0071219","cellular response to molecule of bacterial origin","21/346","239/18870",3.44376241244418e-09,1.43393287920567e-07,1.0909979082163e-07,"1234/115362/26191/80380/8767/942/2672/834/968/4283/84868/3627/941/4064/5724/923/3553/54209/958/440068/79931",21
"BP","GO:0030595","leukocyte chemotaxis","21/346","240/18870",3.71174279695706e-09,1.52711703646233e-07,1.1618964294234e-07,"1234/11151/3689/4283/56833/7130/3627/1230/6352/5880/6362/3553/8740/1236/5641/7941/54210/58191/101/2277/6280",21
"BP","GO:0002274","myeloid leukocyte activation","21/346","241/18870",3.99898512976387e-09,1.62594030687811e-07,1.23708543085451e-07,"1794/116071/3689/11006/84868/8832/10538/5788/6352/3606/5880/5724/11314/146722/10537/6813/54209/914/6556/56670/81501",21
"BP","GO:0097529","myeloid leukocyte migration","21/346","242/18870",4.30675753492177e-09,1.7307155861267e-07,1.3168029770177e-07,"3689/4283/56833/7130/3627/1230/6352/5880/6362/11314/3553/54209/1236/255231/5641/7941/54210/2529/101/2277/6280",21
"BP","GO:0071222","cellular response to lipopolysaccharide","20/346","226/18870",7.24842846211329e-09,2.87937572012225e-07,2.19075309115052e-07,"1234/115362/26191/80380/8767/942/2672/834/968/4283/84868/3627/941/4064/5724/923/3553/958/440068/79931",20
"BP","GO:0002286","T cell activation involved in immune response","15/346","123/18870",7.70295494198458e-09,3.02516048630667e-07,2.30167242165999e-07,"3383/54518/8767/942/84868/3594/941/10538/3683/6693/3606/6556/3718/8320/2625",15
"BP","GO:0072678","T cell migration","12/346","73/18870",8.05183085785488e-09,3.12664353311758e-07,2.37888509555547e-07,"3383/11151/3627/3683/6352/6693/64005/8740/58191/2529/101/1893",12
"BP","GO:1902107","positive regulation of leukocyte differentiation","18/346","185/18870",9.41867817962857e-09,3.55129447598406e-07,2.70197782681779e-07,"2124/3575/8767/942/920/11006/3561/3594/941/5788/1230/54440/3606/54209/8744/101/2625/81501",18
"BP","GO:1903708","positive regulation of hemopoiesis","18/346","185/18870",9.41867817962857e-09,3.55129447598406e-07,2.70197782681779e-07,"2124/3575/8767/942/920/11006/3561/3594/941/5788/1230/54440/3606/54209/8744/101/2625/81501",18
"BP","GO:0046637","regulation of alpha-beta T cell differentiation","12/346","74/18870",9.4536774244946e-09,3.55129447598406e-07,2.70197782681779e-07,"8767/942/11006/3561/3594/941/10538/54440/3606/257101/3718/2625",12
"BP","GO:0002758","innate immune response-activating signaling pathway","21/346","255/18870",1.09098552300009e-08,4.05424297579387e-07,3.08464271245526e-07,"1520/115004/115362/8638/26191/8767/2672/3659/834/84868/330/9447/81622/8061/11314/146722/54209/958/79931/84885/91543",21
"BP","GO:0034612","response to tumor necrosis factor","21/346","259/18870",1.43455132037718e-08,5.27426528002503e-07,4.01288823998006e-07,"8784/7805/834/6772/10673/7412/330/9447/6352/6362/10537/970/958/58191/5106/2633/3875/2625/3856/335/81501",21
