"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0045580","regulation of T cell differentiation","11/118","181/18870",1.83294576034007e-08,9.98693589991005e-07,7.99329730073114e-07,"3575/941/10538/11006/3561/3606/3594/56253/914/2625/8744",11
"BP","GO:0045058","T cell selection","7/118","53/18870",3.79650762525888e-08,2.01109445593575e-06,1.60963042591385e-06,"64919/10538/1236/3594/915/387357/2625",7
"BP","GO:0070661","leukocyte proliferation","14/118","350/18870",4.02761734260504e-08,2.07585574928319e-06,1.66146376864219e-06,"3575/10673/941/3604/6352/11006/3606/3594/56253/970/952/3620/26279/8744",14
"BP","GO:0002703","regulation of leukocyte mediated immunity","12/118","249/18870",5.30020709256079e-08,2.65986708566143e-06,2.1288920454884e-06,"3575/941/4068/11006/3606/3594/56253/10225/3383/4277/6813/2625",12
"BP","GO:0045619","regulation of lymphocyte differentiation","11/118","212/18870",9.29122114400213e-08,4.54316890297745e-06,3.63624039373903e-06,"3575/941/10538/11006/3561/3606/3594/56253/914/2625/8744",11
"BP","GO:0002706","regulation of lymphocyte mediated immunity","10/118","188/18870",2.91321634533869e-07,1.38887589264022e-05,1.11162202651082e-05,"3575/941/4068/11006/3606/3594/56253/10225/4277/2625",10
"BP","GO:0031349","positive regulation of defense response","15/118","480/18870",3.18657456461773e-07,1.48214577920146e-05,1.18627294446616e-05,"79931/115362/146722/8638/330/4068/6352/149628/1236/3606/81030/56253/9447/7941/3620",15
"BP","GO:0045785","positive regulation of cell adhesion","15/118","482/18870",3.35968502809499e-07,1.52545698775646e-05,1.2209381681047e-05,"3575/10673/941/29851/6352/11006/1236/3561/3606/3594/55423/921/970/2625/8744",15
"BP","GO:0046637","regulation of alpha-beta T cell differentiation","7/118","74/18870",3.97786200868632e-07,1.76413554664298e-05,1.41197060283847e-05,"941/10538/11006/3561/3606/3594/2625",7
"BP","GO:0031295","T cell costimulation","6/118","48/18870",5.21043482977418e-07,2.25824982281349e-05,1.80744748879727e-05,"10673/941/29851/11006/1236/921",6
"BP","GO:0045582","positive regulation of T cell differentiation","8/118","116/18870",6.66317510324951e-07,2.70989228970543e-05,2.16893098560587e-05,"3575/941/11006/3561/3606/3594/2625/8744",8
"BP","GO:0046634","regulation of alpha-beta T cell activation","8/118","116/18870",6.66317510324951e-07,2.70989228970543e-05,2.16893098560587e-05,"941/10538/11006/3561/3606/3594/56253/2625",8
"BP","GO:0031294","lymphocyte costimulation","6/118","50/18870",6.67881162119325e-07,2.70989228970543e-05,2.16893098560587e-05,"10673/941/29851/11006/1236/921",6
"BP","GO:0032609","type II interferon production","8/118","119/18870",8.09837825712236e-07,3.1517565992515e-05,2.52258828632168e-05,"11006/1236/3606/3594/56253/10225/914/2625",8
"BP","GO:0032649","regulation of type II interferon production","8/118","119/18870",8.09837825712236e-07,3.1517565992515e-05,2.52258828632168e-05,"11006/1236/3606/3594/56253/10225/914/2625",8
"BP","GO:0002697","regulation of immune effector process","13/118","389/18870",9.78926487458406e-07,3.73362562316636e-05,2.98830190908355e-05,"3575/941/4068/10538/11006/3606/3594/56253/10225/3383/4277/6813/2625",13
"BP","GO:0033077","T cell differentiation in thymus","7/118","87/18870",1.20802993439028e-06,4.51708448016131e-05,3.61536306473872e-05,"64919/3575/3604/1236/3561/915/2625",7
"BP","GO:0043370","regulation of CD4-positive, alpha-beta T cell differentiation","6/118","56/18870",1.32361555972775e-06,4.85410552384774e-05,3.88510640001061e-05,"941/10538/3561/3606/3594/2625",6
"BP","GO:0045621","positive regulation of lymphocyte differentiation","8/118","130/18870",1.58421171277147e-06,5.70017308727393e-05,4.56227802089101e-05,"3575/941/11006/3561/3606/3594/2625/8744",8
"BP","GO:0070098","chemokine-mediated signaling pathway","7/118","91/18870",1.63922532708351e-06,5.78889388657082e-05,4.63328796154207e-05,"10663/3627/4283/6362/6352/1236/2833",7
"BP","GO:2000107","negative regulation of leukocyte apoptotic process","6/118","59/18870",1.80901216631883e-06,6.27233854758183e-05,5.02022515054986e-05,"64919/3575/5133/6352/1236/3620",6
"BP","GO:0043367","CD4-positive, alpha-beta T cell differentiation","7/118","93/18870",1.89899117205083e-06,6.46674315196594e-05,5.17582180352199e-05,"941/10538/3561/3606/3594/26279/2625",7
"BP","GO:0002709","regulation of T cell mediated immunity","7/118","99/18870",2.89341004419279e-06,9.35208975300957e-05,7.48518209470034e-05,"3575/941/11006/3606/3594/4277/2625",7
"BP","GO:1990868","response to chemokine","7/118","99/18870",2.89341004419279e-06,9.35208975300957e-05,7.48518209470034e-05,"10663/3627/4283/6362/6352/1236/2833",7
"BP","GO:1990869","cellular response to chemokine","7/118","99/18870",2.89341004419279e-06,9.35208975300957e-05,7.48518209470034e-05,"10663/3627/4283/6362/6352/1236/2833",7
"BP","GO:0002822","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","9/118","193/18870",3.48046145788554e-06,0.000110620666669795,8.85380546304216e-05,"3575/10673/941/10538/11006/3606/3594/4277/2625",9
"BP","GO:0050671","positive regulation of lymphocyte proliferation","8/118","145/18870",3.59329968837147e-06,0.00011233479517581,8.99100008306926e-05,"10673/941/6352/3606/3594/970/952/8744",8
"BP","GO:0032946","positive regulation of mononuclear cell proliferation","8/118","148/18870",4.18458845116978e-06,0.000127807751952366,0.000102294174002114,"10673/941/6352/3606/3594/970/952/8744",8
"BP","GO:0070229","negative regulation of lymphocyte apoptotic process","5/118","39/18870",4.2654979148953e-06,0.000127807751952366,0.000102294174002114,"64919/3575/5133/6352/3620",5
"BP","GO:0042102","positive regulation of T cell proliferation","7/118","105/18870",4.28930053746797e-06,0.000127807751952366,0.000102294174002114,"10673/941/6352/3606/3594/970/8744",7
"BP","GO:0043368","positive T cell selection","5/118","40/18870",4.8506048286495e-06,0.000140153081942948,0.000112175071794925,"64919/10538/3594/915/387357",5
"BP","GO:0070232","regulation of T cell apoptotic process","5/118","40/18870",4.8506048286495e-06,0.000140153081942948,0.000112175071794925,"64919/3575/5133/6352/3620",5
"BP","GO:1902105","regulation of leukocyte differentiation","11/118","321/18870",5.51980639276443e-06,0.000157108519268683,0.00012574578585245,"3575/941/10538/11006/3561/3606/3594/56253/914/2625/8744",11
"BP","GO:0002819","regulation of adaptive immune response","9/118","208/18870",6.40171324021958e-06,0.000179530399251452,0.000143691705856322,"3575/10673/941/10538/11006/3606/3594/4277/2625",9
"BP","GO:0045622","regulation of T-helper cell differentiation","5/118","43/18870",6.99058752779441e-06,0.000193203629210202,0.000154635422048847,"941/10538/3606/3594/2625",5
"BP","GO:0046006","regulation of activated T cell proliferation","5/118","44/18870",7.8476001950977e-06,0.00021323555207238,0.000170668479289571,"11006/3606/3594/56253/8744",5
"BP","GO:0002287","alpha-beta T cell activation involved in immune response","6/118","76/18870",8.05084412648733e-06,0.00021323555207238,0.000170668479289571,"941/8320/10538/3606/3594/2625",6
"BP","GO:0002293","alpha-beta T cell differentiation involved in immune response","6/118","76/18870",8.05084412648733e-06,0.00021323555207238,0.000170668479289571,"941/8320/10538/3606/3594/2625",6
"BP","GO:0050856","regulation of T cell receptor signaling pathway","5/118","45/18870",8.78465564222253e-06,0.000229484086434498,0.000183673405641279,"53347/4068/50852/11006/1236",5
"BP","GO:2000514","regulation of CD4-positive, alpha-beta T cell activation","6/118","78/18870",9.36320539178894e-06,0.000241292333542453,0.000193124435534765,"941/10538/3561/3606/3594/2625",6
"BP","GO:0070665","positive regulation of leukocyte proliferation","8/118","166/18870",9.75295525235732e-06,0.000246493145176743,0.000197287036958727,"10673/941/6352/3606/3594/970/952/8744",8
"BP","GO:0035710","CD4-positive, alpha-beta T cell activation","7/118","119/18870",9.82353384028972e-06,0.000246493145176743,0.000197287036958727,"941/10538/3561/3606/3594/26279/2625",7
"BP","GO:0002228","natural killer cell mediated immunity","6/118","79/18870",1.00814578047594e-05,0.000249679740697093,0.000199837509458662,"57823/4068/3606/56253/10225/914",6
"BP","GO:0045089","positive regulation of innate immune response","11/118","343/18870",1.03168648879209e-05,0.000252234119759809,0.000201881971491029,"79931/115362/146722/8638/330/4068/6352/149628/81030/56253/9447",11
"BP","GO:0050798","activated T cell proliferation","5/118","47/18870",1.0919900225904e-05,0.000263598097858215,0.000210977419421197,"11006/3606/3594/56253/8744",5
"BP","GO:0002286","T cell activation involved in immune response","7/118","123/18870",1.22020706875575e-05,0.000290866860014651,0.000232802664433662,"941/8320/10538/3606/3594/3383/2625",7
"BP","GO:0072676","lymphocyte migration","7/118","124/18870",1.28658344080328e-05,0.000302903039705168,0.000242436125947337,"3627/6362/6352/1236/56253/3383/2625",7
"BP","GO:0002292","T cell differentiation involved in immune response","6/118","84/18870",1.43731767693057e-05,0.000332131086904394,0.000265829534408617,"941/8320/10538/3606/3594/2625",6
"BP","GO:0045088","regulation of innate immune response","12/118","425/18870",1.44556267504272e-05,0.000332131086904394,0.000265829534408617,"79931/115362/146722/8638/330/4068/6352/149628/81030/56253/10225/9447",12
"BP","GO:0001819","positive regulation of cytokine production","13/118","499/18870",1.4679291395672e-05,0.000333254865375553,0.00026672897899404,"941/115362/3702/10538/1236/3606/3594/56253/9447/914/3620/255231/2625",13
"BP","GO:0070233","negative regulation of T cell apoptotic process","4/118","25/18870",1.66050744809629e-05,0.000372539729825839,0.000298171616066827,"64919/3575/6352/3620",4
"BP","GO:0046638","positive regulation of alpha-beta T cell differentiation","5/118","52/18870",1.8046486442591e-05,0.000400170344721174,0.000320286479091272,"941/11006/3561/3606/3594",5
"BP","GO:0002833","positive regulation of response to biotic stimulus","11/118","369/18870",2.03515374336324e-05,0.000446096343516518,0.000357044516379517,"79931/115362/146722/8638/330/4068/6352/149628/81030/56253/9447",11
"BP","GO:1902107","positive regulation of leukocyte differentiation","8/118","185/18870",2.14127393877385e-05,0.000458810045083341,0.000367220249701015,"3575/941/11006/3561/3606/3594/2625/8744",8
"BP","GO:1903708","positive regulation of hemopoiesis","8/118","185/18870",2.14127393877385e-05,0.000458810045083341,0.000367220249701015,"3575/941/11006/3561/3606/3594/2625/8744",8
"BP","GO:2000106","regulation of leukocyte apoptotic process","6/118","93/18870",2.57496781921609e-05,0.000545607070138343,0.000436690448872904,"64919/3575/5133/6352/1236/3620",6
"BP","GO:0001910","regulation of leukocyte mediated cytotoxicity","6/118","96/18870",3.08439852884777e-05,0.000640101174012069,0.000512321200186294,"3575/4068/3594/56253/3383/4277",6
"BP","GO:0070231","T cell apoptotic process","5/118","58/18870",3.08806019974359e-05,0.000640101174012069,0.000512321200186294,"64919/3575/5133/6352/3620",5
"BP","GO:0002507","tolerance induction","4/118","30/18870",3.51153203372174e-05,0.00072005285895778,0.000576312557883025,"5133/29851/11006/3620",4
"BP","GO:0006959","humoral immune response","9/118","258/18870",3.55038399828317e-05,0.000720274711141065,0.000576490122901523,"5133/3627/4283/4068/1236/3507/3512/3502/2625",9
"BP","GO:0002520","immune system development","8/118","199/18870",3.60919595559779e-05,0.000723918096807339,0.000579406198973666,"64919/3575/5133/29851/10538/11006/3620/2625",8
"BP","GO:0070228","regulation of lymphocyte apoptotic process","5/118","60/18870",3.64426519630333e-05,0.000723918096807339,0.000579406198973666,"64919/3575/5133/6352/3620",5
"BP","GO:0050900","leukocyte migration","11/118","396/18870",3.88303584716646e-05,0.000763396841293448,0.00061100401284768,"3627/4283/6362/6352/1236/56253/3383/2833/7941/255231/2625",11
"BP","GO:0071674","mononuclear cell migration","8/118","207/18870",4.77307848749375e-05,0.000928802109760263,0.000743390312230498,"3627/6362/6352/1236/56253/3383/7941/2625",8
"BP","GO:0050854","regulation of antigen receptor-mediated signaling pathway","5/118","66/18870",5.78792889088543e-05,0.00111155326408898,0.000889659831054026,"53347/4068/50852/11006/1236",5
"BP","GO:0043372","positive regulation of CD4-positive, alpha-beta T cell differentiation","4/118","34/18870",5.82880578966431e-05,0.00111155326408898,0.000889659831054026,"941/3561/3606/3594",4
"BP","GO:1903706","regulation of hemopoiesis","11/118","417/18870",6.18661242646976e-05,0.00116810593042355,0.000934923191076723,"3575/941/10538/11006/3561/3606/3594/56253/914/2625/8744",11
"BP","GO:0070234","positive regulation of T cell apoptotic process","3/118","13/18870",6.51283129876438e-05,0.00121764404771997,0.00097457227896887,"5133/6352/3620",3
"BP","GO:0031341","regulation of cell killing","6/118","111/18870",6.98182165383084e-05,0.00129265377610247,0.00103460821645935,"3575/4068/3594/56253/3383/4277",6
"BP","GO:0050727","regulation of inflammatory response","11/118","425/18870",7.33121544479814e-05,0.00134429113973366,0.00107593748936815,"330/6352/89790/1236/3606/81030/9447/7941/3620/26279/2625",11
"BP","GO:0070269","pyroptosis","4/118","37/18870",8.18171811969758e-05,0.00148595585278698,0.00118932243343975,"115362/3001/81030/9447",4
"BP","GO:0042130","negative regulation of T cell proliferation","5/118","72/18870",8.79522475873508e-05,0.00156752276774839,0.00125460658142311,"941/11006/56253/3620/26279",5
"BP","GO:0046635","positive regulation of alpha-beta T cell activation","5/118","72/18870",8.79522475873508e-05,0.00156752276774839,0.00125460658142311,"941/11006/3561/3606/3594",5
"BP","GO:0009615","response to virus","11/118","436/18870",9.19873768432158e-05,0.00162425858925938,0.00130001653433395,"3627/115362/8638/4283/6352/3594/81030/9447/4277/3669/2625",11
"BP","GO:0042093","T-helper cell differentiation","5/118","73/18870",9.39512984285369e-05,0.00164371675324055,0.00131559036911037,"941/10538/3606/3594/2625",5
"BP","GO:0002517","T cell tolerance induction","3/118","15/18870",0.000102670690108722,0.0017799364185212,0.00142461723117365,"29851/11006/3620",3
"BP","GO:0002294","CD4-positive, alpha-beta T cell differentiation involved in immune response","5/118","75/18870",0.0001068890339817,0.00183637286309102,0.00146978757016089,"941/10538/3606/3594/2625",5
"BP","GO:0071887","leukocyte apoptotic process","6/118","121/18870",0.000112656977036996,0.00191818620722814,0.00153526895398162,"64919/3575/5133/6352/1236/3620",6
"BP","GO:0042267","natural killer cell mediated cytotoxicity","5/118","76/18870",0.000113849469886997,0.00192133574402216,0.00153778976559056,"57823/4068/3606/56253/914",5
"BP","GO:0002260","lymphocyte homeostasis","5/118","77/18870",0.000121152421655854,0.00202664621138345,0.00162207766759915,"3575/10673/84636/9447/27240",5
"BP","GO:0070230","positive regulation of lymphocyte apoptotic process","3/118","16/18870",0.000125788099965389,0.00208589484029562,0.00166949880960928,"5133/6352/3620",3
"BP","GO:0042092","type 2 immune response","4/118","42/18870",0.000135359441466077,0.00222526254203283,0.00178104528244838,"10538/3606/3620/2625",4
"BP","GO:0002274","myeloid leukocyte activation","8/118","241/18870",0.000137824097637028,0.0022464149931095,0.00179797518284921,"146722/10537/10538/6352/11006/3606/914/6813",8
"BP","GO:0002708","positive regulation of lymphocyte mediated immunity","6/118","129/18870",0.000160118194310798,0.00256592770210666,0.00205370527864359,"4068/3606/3594/56253/4277/2625",6
"BP","GO:1990266","neutrophil migration","6/118","129/18870",0.000160118194310798,0.00256592770210666,0.00205370527864359,"3627/4283/6362/6352/1236/255231",6
"BP","GO:2000516","positive regulation of CD4-positive, alpha-beta T cell activation","4/118","44/18870",0.000162593265524673,0.00257220590360712,0.00205873019635709,"941/3561/3606/3594",4
"BP","GO:0070227","lymphocyte apoptotic process","5/118","82/18870",0.000163207611083619,0.00257220590360712,0.00205873019635709,"64919/3575/5133/6352/3620",5
"BP","GO:0002830","positive regulation of type 2 immune response","3/118","18/18870",0.000181625233754412,0.00283901082598085,0.00227227427906728,"3606/3620/2625",3
"BP","GO:0043029","T cell homeostasis","4/118","47/18870",0.000210570737100759,0.00326470240366786,0.00261298732388618,"3575/84636/9447/27240",4
"BP","GO:0045064","T-helper 2 cell differentiation","3/118","19/18870",0.000214697930280616,0.00330184639552528,0.00264271645931149,"10538/3606/2625",3
"BP","GO:0034612","response to tumor necrosis factor","8/118","259/18870",0.000225317306247209,0.00343744082410742,0.00275124289733434,"10673/10537/330/6362/6352/9447/970/2625",8
"BP","GO:0050672","negative regulation of lymphocyte proliferation","5/118","88/18870",0.000227456303857703,0.00344253310679872,0.00275531863486774,"941/11006/56253/3620/26279",5
"BP","GO:0032945","negative regulation of mononuclear cell proliferation","5/118","89/18870",0.000239802926252918,0.00360082031782924,0.00288200781654978,"941/11006/56253/3620/26279",5
"BP","GO:0002643","regulation of tolerance induction","3/118","20/18870",0.000251436036856907,0.00373035140325683,0.00298568130418259,"5133/11006/3620",3
"BP","GO:0051607","defense response to virus","9/118","334/18870",0.000252341547467294,0.00373035140325683,0.00298568130418259,"3627/115362/8638/4283/3594/81030/9447/4277/3669",9
"BP","GO:0140546","defense response to symbiont","9/118","335/18870",0.000257965417894264,0.00378415424557202,0.00302874377284764,"3627/115362/8638/4283/3594/81030/9447/4277/3669",9
"BP","GO:0090026","positive regulation of monocyte chemotaxis","3/118","21/18870",0.000292007120069804,0.00425082120590165,0.00340225250382657,"3627/6352/7941",3
"BP","GO:0002699","positive regulation of immune effector process","8/118","270/18870",0.000298262317764934,0.00430898666649795,0.00344880670461846,"941/4068/3606/3594/56253/4277/6813/2625",8
"BP","GO:0006968","cellular defense response","4/118","52/18870",0.000312012495818199,0.00447374307913763,0.00358067367579255,"4283/4068/3702/50852",4
"BP","GO:0045624","positive regulation of T-helper cell differentiation","3/118","22/18870",0.000336575258910393,0.00478991805031432,0.00383373232851586,"941/3606/3594",3
"BP","GO:0070664","negative regulation of leukocyte proliferation","5/118","96/18870",0.000341087666111666,0.00481817910574036,0.00385635178059974,"941/11006/56253/3620/26279",5
"BP","GO:0002218","activation of innate immune response","8/118","276/18870",0.00034555158023917,0.00484534458467718,0.00387809436026932,"79931/115362/146722/8638/330/149628/81030/9447",8
"BP","GO:0002705","positive regulation of leukocyte mediated immunity","6/118","151/18870",0.000374992763672735,0.00521978978338617,0.00417779106665743,"4068/3606/3594/56253/4277/2625",6
"BP","GO:0045061","thymic T cell selection","3/118","23/18870",0.000385301088674338,0.00529106250916866,0.00423483599938981,"1236/915/2625",3
"BP","GO:0002285","lymphocyte activation involved in immune response","7/118","213/18870",0.00038690229836661,0.00529106250916866,0.00423483599938981,"941/8320/10538/3606/3594/3383/2625",7
"BP","GO:0050729","positive regulation of inflammatory response","6/118","152/18870",0.000388436681323341,0.00529106250916866,0.00423483599938981,"1236/3606/81030/9447/7941/3620",6
"BP","GO:0097530","granulocyte migration","6/118","156/18870",0.000446026168231484,0.00603242484267688,0.0048282041353912,"3627/4283/6362/6352/1236/255231",6
"BP","GO:0002707","negative regulation of lymphocyte mediated immunity","4/118","58/18870",0.000475077115888741,0.00638008492957626,0.00510646269858173,"3575/941/11006/10225",4
"BP","GO:0050860","negative regulation of T cell receptor signaling pathway","3/118","25/18870",0.000495851403951027,0.0066125078834588,0.00529248830128075,"53347/4068/11006",3
"BP","GO:0030593","neutrophil chemotaxis","5/118","107/18870",0.000561773460788366,0.00743959715085704,0.00595447016186499,"3627/4283/6362/6352/1236",5
"BP","GO:0001776","leukocyte homeostasis","5/118","109/18870",0.000611282861039673,0.00800765905353438,0.00640913290515544,"3575/10673/84636/9447/27240",5
"BP","GO:0002366","leukocyte activation involved in immune response","8/118","301/18870",0.000613066713065558,0.00800765905353438,0.00640913290515544,"941/8320/10538/3606/3594/3383/6813/2625",8
"BP","GO:0042104","positive regulation of activated T cell proliferation","3/118","27/18870",0.00062487591451161,0.00810638346240572,0.0064881494883053,"3606/3594/8744",3
"BP","GO:0002263","cell activation involved in immune response","8/118","305/18870",0.000668282795166076,0.00861091412420073,0.00689196339253777,"941/8320/10538/3606/3594/3383/6813/2625",8
"BP","GO:2000108","positive regulation of leukocyte apoptotic process","3/118","28/18870",0.000696682215969151,0.00891659722049108,0.00713662460724316,"5133/6352/3620",3
"BP","GO:0071356","cellular response to tumor necrosis factor","7/118","238/18870",0.000748306451253035,0.00951346935026359,0.00761434634608352,"10673/330/6362/6352/9447/970/2625",7
