"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0098813","nuclear chromosome segregation","13/182","322/18805",0.0403726708074534,4.17147293700089,5.67464512824856,1.59367490202588e-05,0.00312237690419994,0.00284280632320892,"4751/1063/699/84057/9232/113130/9918/29127/9787/3835/332/898/22974",13
"BP","GO:0006260","DNA replication","12/182","280/18805",0.0428571428571429,4.42817896389325,5.71346257051907,1.89177640223296e-05,0.00323747653079216,0.00294760018900879,"4175/10293/51053/10926/6240/79733/1017/5888/91607/7083/10535/898",12
"BP","GO:0000070","mitotic sister chromatid segregation","10/182","193/18805",0.0518134715025907,5.3535842395946,6.00987000824448,1.90664106642648e-05,0.00323747653079216,0.00294760018900879,"4751/1063/699/113130/9918/29127/9787/3835/332/22974",10
"BP","GO:0007088","regulation of mitotic nuclear division","8/182","121/18805",0.0661157024793388,6.8313504677141,6.36154923938692,2.34067564695932e-05,0.00372606304550336,0.00339243976990222,"4751/1063/699/995/4288/3479/9787/332",8
"BP","GO:0033260","nuclear DNA replication","5/182","41/18805",0.121951219512195,12.6005092468507,7.35092961539393,4.54071165122595e-05,0.00680305445627794,0.00619392431433485,"4175/51053/10926/5888/7083",5
"BP","GO:1901987","regulation of cell cycle phase transition","15/182","468/18805",0.032051282051282,3.31167230205692,5.00634814045355,5.25237000810662e-05,0.00743210356147087,0.00676664978237362,"63967/1063/6241/699/6657/995/10926/6240/113130/1017/9787/5888/91607/332/898",15
"BP","GO:1901992","positive regulation of mitotic cell cycle phase transition","7/182","105/18805",0.0666666666666667,6.88827838827839,5.98133565516235,7.26031951122019e-05,0.00973264936583044,0.00886120990760005,"6241/995/6240/113130/9787/332/898",7
"BP","GO:0051783","regulation of nuclear division","8/182","147/18805",0.054421768707483,5.6230843985946,5.56280630949859,9.36610159245526e-05,0.0117806915298328,0.0107258749985418,"4751/1063/699/995/4288/3479/9787/332",8
"BP","GO:0000819","sister chromatid segregation","10/182","234/18805",0.0427350427350427,4.41556306940922,5.19742925284359,9.71317322836626e-05,0.0117806915298328,0.0107258749985418,"4751/1063/699/113130/9918/29127/9787/3835/332/22974",10
"BP","GO:0050670","regulation of lymphocyte proliferation","10/182","243/18805",0.0411522633744856,4.25202369646814,5.04406236707703,0.000132446294467088,0.0152824469678152,0.0139140911578522,"3604/26191/6664/3593/3135/56253/3479/1880/970/5880",10
"BP","GO:0051321","meiotic cell cycle","11/182","293/18805",0.037542662116041,3.87906462138544,4.91014758347698,0.000138004036222909,0.0152824469678152,0.0139140911578522,"8438/4751/151246/84057/995/9232/9918/1017/5888/898/284338",11
"BP","GO:0044772","mitotic cell cycle phase transition","14/182","457/18805",0.0306345733041575,3.16529203837738,4.6325083089468,0.000150525338418371,0.0159313128701326,0.0145048590717261,"63967/1063/6241/699/995/10926/9833/6240/113130/1017/9787/91607/332/898",14
"BP","GO:0032944","regulation of mononuclear cell proliferation","10/182","248/18805",0.0403225806451613,4.16629741226515,4.96203309055482,0.000156373310464591,0.0159313128701326,0.0145048590717261,"3604/26191/6664/3593/3135/56253/3479/1880/970/5880",10
"BP","GO:0050000","chromosome localization","7/182","123/18805",0.0569105691056911,5.88023764853033,5.36806587163536,0.000195837709418975,0.0187103247895995,0.0170350445359815,"4751/1063/113130/29127/9787/3835/332",7
"BP","GO:1901990","regulation of mitotic cell cycle phase transition","12/182","358/18805",0.0335195530726257,3.46338019522377,4.6520682605079,0.000198342665614129,0.0187103247895995,0.0170350445359815,"63967/1063/6241/699/995/6240/113130/1017/9787/91607/332/898",12
"BP","GO:1901989","positive regulation of cell cycle phase transition","7/182","126/18805",0.0555555555555556,5.74023199023199,5.27769212506151,0.000227220626328192,0.0206689619734966,0.0188183097669552,"6241/995/6240/113130/9787/332/898",7
"BP","GO:0010948","negative regulation of cell cycle process","11/182","315/18805",0.0349206349206349,3.60814582243154,4.61481912979879,0.000258287528268901,0.0226847701552031,0.0206536270336257,"63967/4751/1063/699/6657/3135/79733/1017/5888/91607/332",11
"BP","GO:2000105","positive regulation of DNA-templated DNA replication","3/182","14/18805",0.214285714285714,22.1408948194662,7.82255149416506,0.000300065344139748,0.0254755477174646,0.0231945246715742,"10926/79733/1017",3
"BP","GO:0070663","regulation of leukocyte proliferation","10/182","273/18805",0.0366300366300366,3.78476834520791,4.58189618633765,0.00033787685014984,0.0277603979784401,0.0252747945969473,"3604/26191/6664/3593/3135/56253/3479/1880/970/5880",10
"BP","GO:0045931","positive regulation of mitotic cell cycle","7/182","136/18805",0.0514705882352941,5.31815610859729,4.99623961668712,0.000362274309263747,0.0288347708029613,0.0262529705035538,"6241/995/6240/113130/9787/332/898",7
"BP","GO:0051983","regulation of chromosome segregation","7/182","137/18805",0.0510948905109489,5.2793374508703,4.96962839619597,0.000378710677734566,0.0292295786724224,0.0266124281674402,"1063/699/56852/4288/9918/9787/332",7
"BP","GO:0030174","regulation of DNA-templated DNA replication initiation","3/182","16/18805",0.1875,19.373282967033,7.2682677136837,0.00045510337378447,0.0340925968537954,0.0310400226763835,"4175/51053/1017",3
"BP","GO:0006270","DNA replication initiation","4/182","38/18805",0.105263157894737,10.8762290341238,6.02450706177592,0.000484531135039977,0.0342628829771707,0.031195061764597,"4175/51053/1017/898",4
"BP","GO:0000086","G2/M transition of mitotic cell cycle","7/182","143/18805",0.048951048951049,5.05782678859602,4.81524539640226,0.000490302333361083,0.0342628829771707,0.031195061764597,"63967/1063/995/9833/6240/1017/332",7
"BP","GO:0051310","metaphase chromosome alignment","6/182","103/18805",0.058252427184466,6.01888402859277,5.04914380672682,0.000497733282353874,0.0342628829771707,0.031195061764597,"4751/1063/113130/29127/3835/332",6
"BP","GO:1902969","mitotic DNA replication","3/182","17/18805",0.176470588235294,18.2336780866193,7.02745632052122,0.00054870235106937,0.0367774970572022,0.0334845229752305,"4175/5888/7083",3
"BP","GO:0045730","respiratory burst","4/182","40/18805",0.1,10.3324175824176,5.84098200322177,0.000590931086825516,0.0383258785831664,0.034894265913961,"56833/4688/5881/5880",4
"BP","GO:0045786","negative regulation of cell cycle","12/182","405/18805",0.0296296296296296,3.06145706145706,4.14599607808239,0.000601898368012037,0.0383258785831664,0.034894265913961,"63967/4751/1063/699/6657/51053/3135/79733/1017/5888/91607/332",12
"BP","GO:0046651","lymphocyte proliferation","10/182","300/18805",0.0333333333333333,3.44413919413919,4.21869386789486,0.000704634591369792,0.0422289375694078,0.0384478538075364,"3604/26191/6664/3593/3135/56253/3479/1880/970/5880",10
"BP","GO:0009394","2'-deoxyribonucleotide metabolic process","4/182","42/18805",0.0952380952380952,9.84039769754055,5.66997706688179,0.000712934556531031,0.0422289375694078,0.0384478538075364,"26289/6241/6240/6470",4
"BP","GO:0036297","interstrand cross-link repair","4/182","42/18805",0.0952380952380952,9.84039769754055,5.66997706688179,0.000712934556531031,0.0422289375694078,0.0384478538075364,"55247/5888/55215/78995",4
"BP","GO:0009262","deoxyribonucleotide metabolic process","4/182","43/18805",0.0930232558139535,9.61155123945822,5.58871606229783,0.000780166837297681,0.0441574429910487,0.0402036852062407,"26289/6241/6240/6470",4
"BP","GO:0019692","deoxyribose phosphate metabolic process","4/182","43/18805",0.0930232558139535,9.61155123945822,5.58871606229783,0.000780166837297681,0.0441574429910487,0.0402036852062407,"26289/6241/6240/6470",4
"BP","GO:0032943","mononuclear cell proliferation","10/182","308/18805",0.0324675324675325,3.35468103325246,4.11900945822267,0.000861555439703432,0.0477039501070574,0.0434326460793286,"3604/26191/6664/3593/3135/56253/3479/1880/970/5880",10
"BP","GO:0051303","establishment of chromosome localization","6/182","115/18805",0.0521739130434783,5.39082656473961,4.669028728522,0.000890422654585162,0.0479797430223583,0.043683745119441,"4751/1063/113130/29127/3835/332",6
"BP","GO:1905818","regulation of chromosome separation","5/182","77/18805",0.0649350649350649,6.70936206650492,4.96275963360667,0.000904211882635728,0.0479797430223583,0.043683745119441,"1063/699/9918/9787/332",5
"BP","GO:0044839","cell cycle G2/M phase transition","7/182","160/18805",0.04375,4.52043269230769,4.4209014774219,0.000953699748722518,0.048994977630197,0.0446080779118153,"63967/1063/995/9833/6240/1017/332",7
"BP","GO:0050673","epithelial cell proliferation","13/182","488/18805",0.0266393442622951,2.75248829039813,3.87769687564196,0.000961817385751805,0.048994977630197,0.0446080779118153,"1893/3664/6664/3488/1295/6657/6690/3593/6387/5241/3479/91862/2833",13
"CC","GO:0098687","chromosomal region","13/190","408/19880",0.0318627450980392,3.33384932920537,4.67895453700933,0.000158484181888457,0.0404134663815565,0.0375357272893713,"4751/1063/699/4175/151246/113130/9918/1017/5888/11339/3835/332/10189",13
