"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0044772","mitotic cell cycle phase transition","20/201","457/18805",0.0437636761487965,4.09440761183143,6.96083340075082,1.06533877488501e-07,2.33907556082474e-05,2.14810200166857e-05,"10459/63967/4998/128239/6241/580/995/10926/3619/894/221150/9787/641/899/9088/9212/672/332/10403/27338",20
"BP","GO:0000075","cell cycle checkpoint signaling","13/201","186/18805",0.0698924731182796,6.538945059648,7.8908781684738,1.06563806871287e-07,2.33907556082474e-05,2.14810200166857e-05,"10459/63967/4998/580/3619/221150/5888/641/9212/672/332/10403/8318",13
"BP","GO:1903490","positive regulation of mitotic cytokinesis","5/201","13/18805",0.384615384615385,35.9835438193647,13.1150200856939,1.5935232922177e-07,3.22872334746263e-05,2.96511459555973e-05,"1894/9585/3619/9212/332",5
"BP","GO:0033260","nuclear DNA replication","7/201","41/18805",0.170731707317073,15.973182866157,9.9761582437738,2.37237422465218e-07,4.46345264838131e-05,4.09903456259452e-05,"4175/51053/10926/5888/641/7083/8318",7
"BP","GO:0007093","mitotic cell cycle checkpoint signaling","11/201","137/18805",0.0802919708029197,7.51189308929804,7.95130904916177,2.59073993723389e-07,4.54933932978271e-05,4.17790903562349e-05,"10459/63967/4998/580/3619/221150/641/9212/672/332/10403",11
"BP","GO:0010948","negative regulation of cell cycle process","16/201","315/18805",0.0507936507936508,4.75211245360499,6.98043764377343,2.96451711835737e-07,4.88033630609582e-05,4.48188180130608e-05,"10459/63967/4998/4751/580/3619/221150/5888/641/899/9088/9212/672/332/10403/8318",16
"BP","GO:0006260","DNA replication","15/201","280/18805",0.0535714285714286,5.01199360341151,7.03040143390837,3.5851595500685e-07,5.55488838522378e-05,5.10136015235753e-05,"4998/4175/580/10293/51053/10926/80010/55388/5888/641/672/7083/10535/92667/8318",15
"BP","GO:0044786","cell cycle DNA replication","7/201","45/18805",0.155555555555556,14.5533443891653,9.46141949179832,4.61858796461942e-07,6.75853372155976e-05,6.20673400157628e-05,"4175/51053/10926/5888/641/7083/8318",7
"BP","GO:1902412","regulation of mitotic cytokinesis","5/201","16/18805",0.3125,29.2366293532338,11.7446747932406,5.26883895958553e-07,7.30427464186751e-05,6.70791796627564e-05,"1894/9585/3619/9212/332",5
"BP","GO:1901987","regulation of cell cycle phase transition","19/201","468/18805",0.0405982905982906,3.79826295871072,6.37187565703579,7.05063168732739e-07,9.28568193221017e-05,8.52755348288334e-05,"10459/63967/4998/6241/580/995/10926/3619/894/221150/9787/5888/641/9088/9212/672/332/10403/8318",19
"BP","GO:0050000","chromosome localization","10/201","123/18805",0.0813008130081301,7.60627755531287,7.64042773696189,8.18435373823132e-07,0.000102655179745244,9.42739092253412e-05,"4751/1894/3833/3619/221150/9787/9212/332/10403/79980",10
"BP","GO:1905820","positive regulation of chromosome separation","6/201","32/18805",0.1875,17.5419776119403,9.73454287659662,9.94789066541392e-07,0.00011910338187591,0.000109379199756561,"10592/3619/221150/9787/9212/332",6
"BP","GO:1901991","negative regulation of mitotic cell cycle phase transition","12/201","192/18805",0.0625,5.84732587064677,7.01721248175182,1.10089733690523e-06,0.000126076677626451,0.000115783161565594,"10459/63967/4998/580/3619/221150/641/9088/9212/672/332/10403",12
"BP","GO:0000070","mitotic sister chromatid segregation","12/201","193/18805",0.0621761658031088,5.81702884541026,6.99167711989293,1.16301452193955e-06,0.000127640843782866,0.000117219621553381,"10459/4751/3833/10592/3619/221150/9787/9212/332/10403/29128/2491",12
"BP","GO:1901988","negative regulation of cell cycle phase transition","14/201","273/18805",0.0512820512820513,4.79780584258196,6.57011423277805,1.49425538389059e-06,0.000156038580180927,0.000143298827980566,"10459/63967/4998/580/3619/221150/5888/641/9088/9212/672/332/10403/8318",14
"BP","GO:0051310","metaphase chromosome alignment","9/201","103/18805",0.087378640776699,8.17490218808868,7.58945439249798,1.60580559845909e-06,0.000156038580180927,0.000143298827980566,"4751/1894/3833/3619/221150/9212/332/10403/79980",9
"BP","GO:1901990","regulation of mitotic cell cycle phase transition","16/201","358/18805",0.0446927374301676,4.18132799688707,6.31694464818835,1.61111907997812e-06,0.000156038580180927,0.000143298827980566,"10459/63967/4998/6241/580/995/3619/894/221150/9787/641/9088/9212/672/332/10403",16
"BP","GO:1905818","regulation of chromosome separation","8/201","77/18805",0.103896103896104,9.72023001873748,7.9698030186039,1.65872446661577e-06,0.000156038580180927,0.000143298827980566,"10459/10592/3619/221150/9787/9212/332/10403",8
"BP","GO:0098813","nuclear chromosome segregation","15/201","322/18805",0.046583850931677,4.35825530731436,6.31793856293719,2.07276949108727e-06,0.000188264649638754,0.000172893803648586,"10459/4751/1894/84057/3833/10592/3619/221150/9787/9212/332/10403/29128/79980/2491",15
"BP","GO:0051983","regulation of chromosome segregation","10/201","137/18805",0.072992700729927,6.82899371754367,7.11745875711364,2.19801181956006e-06,0.000192985437757373,0.000177229163556106,"10459/157313/10592/4288/3619/221150/9787/9212/332/10403",10
"BP","GO:1901970","positive regulation of mitotic sister chromatid separation","5/201","21/18805",0.238095238095238,22.2755271262734,10.1394855627857,2.35005888478701e-06,0.000199679196855774,0.000183376411451292,"3619/221150/9787/9212/332",5
"BP","GO:0051304","chromosome separation","8/201","84/18805",0.0952380952380952,8.91021085050936,7.55236839119526,3.2240428803695e-06,0.000265379029590415,0.000243712188785826,"10459/10592/3619/221150/9787/9212/332/10403",8
"BP","GO:0051988","regulation of attachment of spindle microtubules to kinetochore","5/201","23/18805",0.217391304347826,20.338524767467,9.64575719252477,3.81904548451866e-06,0.000304829266855216,0.000279941515898688,"4751/1894/3619/9212/332",5
"BP","GO:0051303","establishment of chromosome localization","9/201","115/18805",0.0782608695652174,7.32186891628813,7.06821482434802,4.02974626742733e-06,0.000312186813776576,0.000286698356735232,"4751/1894/3833/3619/221150/9212/332/10403/79980",9
"BP","GO:0010965","regulation of mitotic sister chromatid separation","7/201","62/18805",0.112903225806452,10.5629112502006,7.83946457525369,4.29319569481559e-06,0.000323093641718407,0.00029671469794545,"10459/3619/221150/9787/9212/332/10403",7
"BP","GO:0045787","positive regulation of cell cycle","15/201","344/18805",0.0436046511627907,4.07952967719542,5.99178178511299,4.64707428945084e-06,0.000331489182750628,0.000304424785981274,"6241/10018/1894/995/10926/10592/9585/3619/8061/894/221150/9787/9212/332/10403",15
"BP","GO:0090266","regulation of mitotic cell cycle spindle assembly checkpoint","5/201","24/18805",0.208333333333333,19.4910862354892,9.4216870152697,4.78230407916623e-06,0.000331489182750628,0.000304424785981274,"3619/221150/9212/332/10403",5
"BP","GO:1903504","regulation of mitotic spindle checkpoint","5/201","24/18805",0.208333333333333,19.4910862354892,9.4216870152697,4.78230407916623e-06,0.000331489182750628,0.000304424785981274,"3619/221150/9212/332/10403",5
"BP","GO:0090267","positive regulation of mitotic cell cycle spindle assembly checkpoint","4/201","12/18805",0.333333333333333,31.1857379767828,10.8721227875015,5.86381008593885e-06,0.000380719080904947,0.000349635314678323,"3619/9212/332/10403",4
"BP","GO:0051306","mitotic sister chromatid separation","7/201","65/18805",0.107692307692308,10.0753922694221,7.61828604925031,5.9152700665441e-06,0.000380719080904947,0.000349635314678323,"10459/3619/221150/9787/9212/332/10403",7
"BP","GO:0090231","regulation of spindle checkpoint","5/201","25/18805",0.2,18.7114427860697,9.21077419292382,5.92615122137541e-06,0.000380719080904947,0.000349635314678323,"3619/221150/9212/332/10403",5
"BP","GO:0051315","attachment of mitotic spindle microtubules to kinetochore","5/201","26/18805",0.192307692307692,17.9917719096824,9.01174921161672,7.27366220639083e-06,0.000456162529800796,0.000418919191736494,"3619/221150/9212/332/10403",5
"BP","GO:0090068","positive regulation of cell cycle process","13/201","274/18805",0.0474452554744526,4.43884591640338,5.96016873322383,8.30350786305267e-06,0.000499253811302628,0.000458492290442169,"6241/1894/995/10926/10592/9585/3619/894/221150/9787/9212/332/10403",13
"BP","GO:0090232","positive regulation of spindle checkpoint","4/201","13/18805",0.307692307692308,28.7868350554918,10.4170378436308,8.39912464447977e-06,0.000499253811302628,0.000458492290442169,"3619/9212/332/10403",4
"BP","GO:0000819","sister chromatid segregation","12/201","234/18805",0.0512820512820513,4.79780584258196,6.07635342931651,8.52939313159387e-06,0.000499253811302628,0.000458492290442169,"10459/4751/3833/10592/3619/221150/9787/9212/332/10403/29128/2491",12
"BP","GO:0044839","cell cycle G2/M phase transition","10/201","160/18805",0.0625,5.84732587064677,6.40030984358451,8.81514904078543e-06,0.000504763099422366,0.00046355177335755,"63967/4998/580/995/641/9088/9212/672/332/10403",10
"BP","GO:0010972","negative regulation of G2/M transition of mitotic cell cycle","7/201","73/18805",0.0958904109589041,8.9712396919512,7.09275908059531,1.28809900570755e-05,0.000695305772561009,0.000638537611535467,"63967/4998/580/641/9088/9212/672",7
"BP","GO:0007094","mitotic spindle assembly checkpoint signaling","6/201","49/18805",0.122448979591837,11.4559853792263,7.61750731287288,1.31986669051065e-05,0.000695305772561009,0.000638537611535467,"10459/3619/221150/9212/332/10403",6
"BP","GO:0071173","spindle assembly checkpoint signaling","6/201","49/18805",0.122448979591837,11.4559853792263,7.61750731287288,1.31986669051065e-05,0.000695305772561009,0.000638537611535467,"10459/3619/221150/9212/332/10403",6
"BP","GO:0071174","mitotic spindle checkpoint signaling","6/201","49/18805",0.122448979591837,11.4559853792263,7.61750731287288,1.31986669051065e-05,0.000695305772561009,0.000638537611535467,"10459/3619/221150/9212/332/10403",6
"BP","GO:0045930","negative regulation of mitotic cell cycle","12/201","246/18805",0.0487804878048781,4.56376653318772,5.84816338464244,1.4102445838037e-05,0.000728349849752733,0.000668883808788626,"10459/63967/4998/580/3619/221150/641/9088/9212/672/332/10403",12
"BP","GO:0031577","spindle checkpoint signaling","6/201","50/18805",0.12,11.2268656716418,7.52642960592462,1.48659814650169e-05,0.000751721993100947,0.000690347736141141,"10459/3619/221150/9212/332/10403",6
"BP","GO:0051984","positive regulation of chromosome segregation","5/201","30/18805",0.166666666666667,15.5928689883914,8.31440781633345,1.52196964610914e-05,0.000751721993100947,0.000690347736141141,"10592/3619/221150/9212/332",5
"BP","GO:1902750","negative regulation of cell cycle G2/M phase transition","7/201","75/18805",0.0933333333333333,8.73200663349917,6.97387157496469,1.54111570339602e-05,0.000751721993100947,0.000690347736141141,"63967/4998/580/641/9088/9212/672",7
"BP","GO:0033046","negative regulation of sister chromatid segregation","6/201","51/18805",0.117647058823529,11.0067310506292,7.43790015610003,1.66992915886544e-05,0.000756766830607993,0.000694980688461482,"10459/3619/221150/9212/332/10403",6
"BP","GO:0033048","negative regulation of mitotic sister chromatid segregation","6/201","51/18805",0.117647058823529,11.0067310506292,7.43790015610003,1.66992915886544e-05,0.000756766830607993,0.000694980688461482,"10459/3619/221150/9212/332/10403",6
"BP","GO:0045841","negative regulation of mitotic metaphase/anaphase transition","6/201","51/18805",0.117647058823529,11.0067310506292,7.43790015610003,1.66992915886544e-05,0.000756766830607993,0.000694980688461482,"10459/3619/221150/9212/332/10403",6
"BP","GO:2000816","negative regulation of mitotic sister chromatid separation","6/201","51/18805",0.117647058823529,11.0067310506292,7.43790015610003,1.66992915886544e-05,0.000756766830607993,0.000694980688461482,"10459/3619/221150/9212/332/10403",6
"BP","GO:0051321","meiotic cell cycle","13/201","293/18805",0.0443686006825939,4.15100266585163,5.6503570820813,1.6951117314302e-05,0.000756766830607993,0.000694980688461482,"4751/10018/151246/84057/995/80010/10592/3619/221150/5888/9088/10403/150365",13
"BP","GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","6/201","53/18805",0.113207547169811,10.591382709096,7.26800709264753,2.09130319057368e-05,0.000903031574421488,0.000829303663837502,"10459/3619/221150/9212/332/10403",6
"BP","GO:1905819","negative regulation of chromosome separation","6/201","53/18805",0.113207547169811,10.591382709096,7.26800709264753,2.09130319057368e-05,0.000903031574421488,0.000829303663837502,"10459/3619/221150/9212/332/10403",6
"BP","GO:0010389","regulation of G2/M transition of mitotic cell cycle","8/201","109/18805",0.073394495412844,6.86658450864941,6.38475467718283,2.23751531883384e-05,0.00095058312093683,0.000872972869724987,"63967/4998/580/995/641/9088/9212/672",8
"BP","GO:0051985","negative regulation of chromosome segregation","6/201","54/18805",0.111111111111111,10.3952459922609,7.18642343821865,2.33194420475624e-05,0.000972193475715325,0.000892818849535954,"10459/3619/221150/9212/332/10403",6
"BP","GO:0000086","G2/M transition of mitotic cell cycle","9/201","143/18805",0.0629370629370629,5.88821626135059,6.09900967338328,2.36220130773655e-05,0.000972193475715325,0.000892818849535954,"63967/4998/580/995/641/9088/9212/672/332",9
"BP","GO:1903046","meiotic cell cycle process","11/201","220/18805",0.05,4.67786069651741,5.70355085222065,2.57390714659412e-05,0.00104302637294291,0.000957868602894459,"10018/84057/995/80010/10592/3619/221150/5888/9088/10403/150365",11
"BP","GO:1902969","mitotic DNA replication","4/201","17/18805",0.235294117647059,22.0134621012584,9.00952263168919,2.70352029664576e-05,0.00107895037293408,0.000990859591976388,"4175/5888/7083/8318",4
"BP","GO:0033047","regulation of mitotic sister chromatid segregation","6/201","58/18805",0.103448275862069,9.67833247555327,6.88025248731386,3.52722208073685e-05,0.00138667208368073,0.00127345739851269,"10459/3619/221150/9212/332/10403",6
"BP","GO:0045839","negative regulation of mitotic nuclear division","6/201","59/18805",0.101694915254237,9.51429294206931,6.80832489827401,3.89189097225175e-05,0.00150753541483987,0.00138445285669265,"10459/3619/221150/9212/332/10403",6
"BP","GO:1901978","positive regulation of cell cycle checkpoint","4/201","19/18805",0.210526315789474,19.6962555642838,8.4748937459922,4.32967955997279e-05,0.00165280811028527,0.00151786477937719,"3619/9212/332/10403",4
"BP","GO:0006270","DNA replication initiation","5/201","38/18805",0.131578947368421,12.3101597276774,7.25409258346127,5.00141975863113e-05,0.00186935465654506,0.00171673140740141,"4998/4175/51053/55388/8318",5
"BP","GO:1902749","regulation of cell cycle G2/M phase transition","8/201","122/18805",0.0655737704918033,6.1348992741212,5.91437043066377,5.03888309091494e-05,0.00186935465654506,0.00171673140740141,"63967/4998/580/995/641/9088/9212/672",8
"BP","GO:0007080","mitotic metaphase chromosome alignment","6/201","63/18805",0.0952380952380952,8.91021085050936,6.53687759106877,5.66458066322986e-05,0.00207229242596492,0.00190310034562898,"3833/3619/221150/9212/332/10403",6
"BP","GO:0030071","regulation of mitotic metaphase/anaphase transition","7/201","93/18805",0.0752688172043011,7.04194083346707,6.0712458902014,6.25607939072816e-05,0.00225733056372301,0.00207303106559384,"10459/3619/221150/9787/9212/332/10403",7
"BP","GO:0051784","negative regulation of nuclear division","6/201","65/18805",0.0923076923076923,8.63605051664753,6.41003886061784,6.7653676967818e-05,0.00240810520450314,0.00221149572790961,"10459/3619/221150/9212/332/10403",6
"BP","GO:1902099","regulation of metaphase/anaphase transition of cell cycle","7/201","96/18805",0.0729166666666667,6.82188018242123,5.94420223601161,7.66173213830042e-05,0.00269080032697111,0.00247111023913184,"10459/3619/221150/9787/9212/332/10403",7
"BP","GO:0035825","homologous recombination","6/201","67/18805",0.0895522388059701,8.37825796391178,6.28853675866996,8.03048723353264e-05,0.00278319781225329,0.0025559639421964,"580/84057/80010/5888/672/29128",6
"BP","GO:0007091","metaphase/anaphase transition of mitotic cell cycle","7/201","97/18805",0.0721649484536082,6.75155152074678,5.90305983669245,8.18380246449454e-05,0.00279949814175047,0.00257093343313854,"10459/3619/221150/9787/9212/332/10403",7
"BP","GO:0000281","mitotic cytokinesis","7/201","98/18805",0.0714285714285714,6.68265813788202,5.86249492075036,8.73452424060393e-05,0.00287605750355192,0.00264124211451957,"128239/1894/9585/3619/26586/9212/332",7
"BP","GO:2001251","negative regulation of chromosome organization","7/201","98/18805",0.0714285714285714,6.68265813788202,5.86249492075036,8.73452424060393e-05,0.00287605750355192,0.00264124211451957,"10459/3619/221150/80119/9212/332/10403",7
"BP","GO:0071214","cellular response to abiotic stimulus","13/201","344/18805",0.0377906976744186,3.5355923869027,4.93345343960154,8.84436817720977e-05,0.00287605750355192,0.00264124211451957,"477/5743/6332/580/1894/835/4312/894/5888/641/9212/672/958",13
"BP","GO:0104004","cellular response to environmental stimulus","13/201","344/18805",0.0377906976744186,3.5355923869027,4.93345343960154,8.84436817720977e-05,0.00287605750355192,0.00264124211451957,"477/5743/6332/580/1894/835/4312/894/5888/641/9212/672/958",13
"BP","GO:0044784","metaphase/anaphase transition of cell cycle","7/201","100/18805",0.07,6.54900497512438,5.78304061577151,9.92667941973755e-05,0.00318864312092545,0.00292830671457727,"10459/3619/221150/9787/9212/332/10403",7
"BP","GO:0007052","mitotic spindle organization","8/201","135/18805",0.0592592592592593,5.54413119587249,5.50764033024235,0.000103002723870018,0.00326878523703165,0.00300190563669374,"4751/3833/3619/9787/9212/332/10403/29128",8
"BP","GO:0051225","spindle assembly","8/201","136/18805",0.0588235294117647,5.5033655253146,5.47855605669598,0.000108451775353859,0.00340073781288173,0.0031230849594382,"4751/3833/3619/221150/9212/332/10403/29128",8
"BP","GO:0006310","DNA recombination","13/201","352/18805",0.0369318181818182,3.45523801447309,4.83338539095557,0.000111287237457881,0.00344859509957716,0.00316703494338341,"10459/4175/580/84057/80010/10538/5888/80119/641/672/29128/958/8318",13
"BP","GO:0061982","meiosis I cell cycle process","8/201","140/18805",0.0571428571428571,5.34612651030561,5.36503264872147,0.000132690780261119,0.00406404087450914,0.00373223271774848,"10018/84057/995/80010/5888/9088/10403/150365",8
"BP","GO:1902237","positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","3/201","10/18805",0.3,28.0671641791045,8.89900758092521,0.000136596386294832,0.0040885781988703,0.00375476669504214,"10018/666/5366",3
"BP","GO:1902423","regulation of attachment of mitotic spindle microtubules to kinetochore","3/201","10/18805",0.3,28.0671641791045,8.89900758092521,0.000136596386294832,0.0040885781988703,0.00375476669504214,"3619/9212/332",3
"BP","GO:0071479","cellular response to ionizing radiation","6/201","75/18805",0.08,7.48457711442786,5.84875442528031,0.000150965998655851,0.00441827156066124,0.00405754227966252,"580/1894/894/5888/641/672",6
"BP","GO:0090307","mitotic spindle assembly","6/201","75/18805",0.08,7.48457711442786,5.84875442528031,0.000150965998655851,0.00441827156066124,0.00405754227966252,"4751/3833/3619/9212/332/29128",6
"BP","GO:0033045","regulation of sister chromatid segregation","7/201","108/18805",0.0648148148148148,6.06389349548554,5.48567988926457,0.000160932085327642,0.00465818805223087,0.00427787081645947,"10459/3619/221150/9787/9212/332/10403",7
"BP","GO:0051256","mitotic spindle midzone assembly","3/201","11/18805",0.272727272727273,25.5156037991859,8.45374823769241,0.000186341713489952,0.00527767820787672,0.00484678276853323,"3619/9212/332",3
"BP","GO:0051987","positive regulation of attachment of spindle microtubules to kinetochore","3/201","11/18805",0.272727272727273,25.5156037991859,8.45374823769241,0.000186341713489952,0.00527767820787672,0.00484678276853323,"3619/9212/332",3
"BP","GO:0031297","replication fork processing","5/201","51/18805",0.0980392156862745,9.17227587552434,6.07436851282547,0.000209162083493482,0.00573888466585242,0.00527033407750025,"580/10293/5888/641/672",5
"BP","GO:0032467","positive regulation of cytokinesis","5/201","51/18805",0.0980392156862745,9.17227587552434,6.07436851282547,0.000209162083493482,0.00573888466585242,0.00527033407750025,"1894/9585/3619/9212/332",5
"BP","GO:0140467","integrated stress response signaling","5/201","51/18805",0.0980392156862745,9.17227587552434,6.07436851282547,0.000209162083493482,0.00573888466585242,0.00527033407750025,"666/9603/8061/10538/10347",5
"BP","GO:0000022","mitotic spindle elongation","3/201","12/18805",0.25,23.3893034825871,8.06404855089338,0.000246501014624623,0.00669364610846657,0.0061471441303026,"3619/9212/332",3
"BP","GO:0140013","meiotic nuclear division","9/201","197/18805",0.0456852791878173,4.27418743844231,4.8018300699446,0.00027667674555828,0.00743639334490316,0.00682924985277044,"10018/84057/80010/10592/3619/221150/5888/10403/150365",9
"BP","GO:0044818","mitotic G2/M transition checkpoint","5/201","55/18805",0.0909090909090909,8.5052012663953,5.79379382340283,0.000299234511795983,0.00796145155626887,0.00731143974595607,"63967/4998/580/641/672",5
"BP","GO:0033044","regulation of chromosome organization","10/201","244/18805",0.040983606557377,3.83431204632575,4.63192879977075,0.000305868686368504,0.0080565811989464,0.00739880253973498,"10459/4751/10592/3619/221150/9787/80119/9212/332/10403",10
"BP","GO:0031570","DNA integrity checkpoint signaling","7/201","123/18805",0.0569105691056911,5.32439428871901,5.00133725724509,0.000358377820630055,0.00934620969841152,0.00858313946647072,"63967/4998/580/5888/641/672/8318",7
"BP","GO:0007051","spindle organization","9/201","206/18805",0.0436893203883495,4.08745109404434,4.63136366939409,0.000384129242932913,0.009919572802797,0.00910969040515826,"4751/3833/3619/221150/9787/9212/332/10403/29128",9
"BP","GO:0051231","spindle elongation","3/201","14/18805",0.214285714285714,20.0479744136461,7.41067649690368,0.000401460063346549,0.0101677481428347,0.0093376034976758,"3619/9212/332",3
"BP","GO:0051255","spindle midzone assembly","3/201","14/18805",0.214285714285714,20.0479744136461,7.41067649690368,0.000401460063346549,0.0101677481428347,0.0093376034976758,"3619/9212/332",3
"BP","GO:0061640","cytoskeleton-dependent cytokinesis","7/201","126/18805",0.0555555555555556,5.19762299613046,4.91396293630305,0.000414731903858263,0.0103379296778789,0.00949389058057216,"128239/1894/9585/3619/26586/9212/332",7
"BP","GO:0045005","DNA-templated DNA replication maintenance of fidelity","5/201","59/18805",0.0847457627118644,7.92857745172443,5.54033161592519,0.000416029060689128,0.0103379296778789,0.00949389058057216,"580/10293/5888/641/672",5
"BP","GO:1902850","microtubule cytoskeleton organization involved in mitosis","8/201","169/18805",0.0473372781065089,4.42874385469104,4.65395337656526,0.000476702081990914,0.0117348905043371,0.0107767966986239,"4751/3833/3619/9787/9212/332/10403/29128",8
"BP","GO:0033147","negative regulation of intracellular estrogen receptor signaling pathway","3/201","15/18805",0.2,18.7114427860697,7.1327362391479,0.000497883133126103,0.0119220379332196,0.0109486644968783,"3670/8928/672",3
"BP","GO:0044027","negative regulation of gene expression via chromosomal CpG island methylation","3/201","15/18805",0.2,18.7114427860697,7.1327362391479,0.000497883133126103,0.0119220379332196,0.0109486644968783,"672/29128/1786",3
"BP","GO:0090235","regulation of metaphase plate congression","3/201","15/18805",0.2,18.7114427860697,7.1327362391479,0.000497883133126103,0.0119220379332196,0.0109486644968783,"3619/9212/332",3
"BP","GO:0042770","signal transduction in response to DNA damage","8/201","171/18805",0.0467836257309941,4.37694568095197,4.61093573336411,0.000515388693624283,0.0122300344054627,0.0112315146320399,"10459/63967/580/10538/5888/641/672/5366",8
"BP","GO:0010639","negative regulation of organelle organization","12/201","362/18805",0.0331491712707182,3.10134410818834,4.19619501350155,0.000541679341401322,0.0127391373683132,0.0116990519411677,"10459/666/3619/221150/26586/81624/80119/899/9212/672/332/10403",12
"BP","GO:0085020","protein K6-linked ubiquitination","3/201","16/18805",0.1875,17.5419776119403,6.88042985084746,0.000607968144384637,0.0141715760381339,0.0130145393180801,"580/672/27338",3
"BP","GO:1902410","mitotic cytokinetic process","4/201","38/18805",0.105263157894737,9.84812778214192,5.67499837910194,0.000703535503084789,0.0162553729396959,0.0149282048576994,"128239/1894/9585/9212",4
"BP","GO:0044771","meiotic cell cycle phase transition","3/201","17/18805",0.176470588235294,16.5100965759438,6.64995446477534,0.000732453774688535,0.0167763760219965,0.015406670702373,"995/9088/10403",3
"BP","GO:0071478","cellular response to radiation","8/201","185/18805",0.0432432432432432,4.0457173591502,4.32718645511399,0.000863262049627431,0.0196020020579194,0.0180015988207245,"580/1894/4312/894/5888/641/9212/672",8
"BP","GO:1901992","positive regulation of mitotic cell cycle phase transition","6/201","105/18805",0.0571428571428571,5.34612651030561,4.64190443028839,0.000926229860229011,0.0208520465969506,0.0191495836149912,"6241/995/894/221150/9787/332",6
"BP","GO:0090329","regulation of DNA-templated DNA replication","4/201","41/18805",0.0975609756097561,9.12753306637544,5.4151182635276,0.000941408617215415,0.021014155065639,0.0192984567561197,"4175/51053/10926/641",4
"BP","GO:0000724","double-strand break repair via homologous recombination","8/201","188/18805",0.0425531914893617,3.98115803958929,4.27001164702779,0.00095796269307263,0.0212039809542295,0.0194727843315427,"10459/4175/80010/5888/641/672/29128/8318",8
"BP","GO:0032200","telomere organization","8/201","189/18805",0.0423280423280423,3.96009371133749,4.25121590383427,0.000991316617386269,0.0217593997516286,0.0199828560241548,"10459/4751/8352/8355/5888/80119/641/9212",8
"BP","GO:0000725","recombinational repair","8/201","194/18805",0.0412371134020619,3.85802944042673,4.15913189580177,0.0011723141113018,0.0255196311501565,0.0234360837561682,"10459/4175/80010/5888/641/672/29128/8318",8
"BP","GO:0000076","DNA replication checkpoint signaling","3/201","20/18805",0.15,14.0335820895522,6.06168234959855,0.00119928422299937,0.0258927429785274,0.0237787329115838,"63967/4998/8318",3
