"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0007094","mitotic spindle assembly checkpoint signaling","6/212","49/18805",0.122448979591837,10.8615710435117,7.38061162306458,1.78525038057046e-05,0.00188687988372463,0.00166219585373643,"699/9319/891/11130/9735/221150",6
"BP","GO:0071173","spindle assembly checkpoint signaling","6/212","49/18805",0.122448979591837,10.8615710435117,7.38061162306458,1.78525038057046e-05,0.00188687988372463,0.00166219585373643,"699/9319/891/11130/9735/221150",6
"BP","GO:0071174","mitotic spindle checkpoint signaling","6/212","49/18805",0.122448979591837,10.8615710435117,7.38061162306458,1.78525038057046e-05,0.00188687988372463,0.00166219585373643,"699/9319/891/11130/9735/221150",6
"BP","GO:0043374","CD8-positive, alpha-beta T cell differentiation","4/212","15/18805",0.266666666666667,23.6540880503145,9.37232069878953,1.94429691458418e-05,0.00188687988372463,0.00166219585373643,"864/8320/3659/11006",4
"BP","GO:0140014","mitotic nuclear division","13/212","282/18805",0.0460992907801418,4.08913756188947,5.58115978289619,1.99258095095874e-05,0.00188687988372463,0.00166219585373643,"699/3553/9319/64105/891/11130/9585/9735/221150/9493/9055/29128/22974",13
"BP","GO:0031577","spindle checkpoint signaling","6/212","50/18805",0.12,10.6443396226415,7.29150672242692,2.00976959264378e-05,0.00188687988372463,0.00166219585373643,"699/9319/891/11130/9735/221150",6
"BP","GO:0033046","negative regulation of sister chromatid segregation","6/212","51/18805",0.117647058823529,10.4356270810211,7.20488772412113,2.25649531702829e-05,0.00188687988372463,0.00166219585373643,"699/9319/891/11130/9735/221150",6
"BP","GO:0033048","negative regulation of mitotic sister chromatid segregation","6/212","51/18805",0.117647058823529,10.4356270810211,7.20488772412113,2.25649531702829e-05,0.00188687988372463,0.00166219585373643,"699/9319/891/11130/9735/221150",6
"BP","GO:0045841","negative regulation of mitotic metaphase/anaphase transition","6/212","51/18805",0.117647058823529,10.4356270810211,7.20488772412113,2.25649531702829e-05,0.00188687988372463,0.00166219585373643,"699/9319/891/11130/9735/221150",6
"BP","GO:2000816","negative regulation of mitotic sister chromatid separation","6/212","51/18805",0.117647058823529,10.4356270810211,7.20488772412113,2.25649531702829e-05,0.00188687988372463,0.00166219585373643,"699/9319/891/11130/9735/221150",6
"BP","GO:0006935","chemotaxis","17/212","466/18805",0.036480686695279,3.23594015709774,5.21895588728159,2.28251598837657e-05,0.00188687988372463,0.00166219585373643,"5724/3553/7130/1230/1234/9034/683/3627/1946/1794/3082/5795/5641/1236/5329/2359/3689",17
"BP","GO:0042330","taxis","17/212","468/18805",0.0363247863247863,3.22211135300758,5.19807952382012,2.4098570359572e-05,0.00193355588061507,0.00170331381210226,"5724/3553/7130/1230/1234/9034/683/3627/1946/1794/3082/5795/5641/1236/5329/2359/3689",17
"BP","GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","6/212","53/18805",0.113207547169811,10.0418298326807,7.03864049943636,2.82306615584874e-05,0.00213925679809871,0.00188452047772008,"699/9319/891/11130/9735/221150",6
"BP","GO:1905819","negative regulation of chromosome separation","6/212","53/18805",0.113207547169811,10.0418298326807,7.03864049943636,2.82306615584874e-05,0.00213925679809871,0.00188452047772008,"699/9319/891/11130/9735/221150",6
"BP","GO:0051985","negative regulation of chromosome segregation","6/212","54/18805",0.111111111111111,9.85587002096436,6.95879774054358,3.14634378325333e-05,0.00231979076776083,0.0020435570006166,"699/9319/891/11130/9735/221150",6
"BP","GO:1903706","regulation of hemopoiesis","16/212","436/18805",0.036697247706422,3.25514973169465,5.08738010158168,3.72114897446624e-05,0.00267139326377471,0.00235329171986327,"864/257101/6886/914/3142/7130/1493/1230/3575/3659/28959/55365/7480/284266/11006/3561",16
"BP","GO:0033047","regulation of mitotic sister chromatid segregation","6/212","58/18805",0.103448275862069,9.17615484710475,6.65909992817599,4.74960559015552e-05,0.00332228821793443,0.00292668004381243,"699/9319/891/11130/9735/221150",6
"BP","GO:0000075","cell cycle checkpoint signaling","10/212","186/18805",0.0537634408602151,4.76896936498276,5.5159360268631,5.11437946336685e-05,0.00348522096007064,0.003070211240871,"63967/699/9319/891/11130/3014/8914/9735/221150/90381",10
"BP","GO:0045839","negative regulation of mitotic nuclear division","6/212","59/18805",0.101694915254237,9.02062679884874,6.58867864043401,5.23805202943169e-05,0.00348522096007064,0.003070211240871,"699/9319/891/11130/9735/221150",6
"BP","GO:0050858","negative regulation of antigen receptor-mediated signaling pathway","5/212","38/18805",0.131578947368421,11.6714250248262,7.03129154474605,6.44071798324346e-05,0.00403326945728898,0.00355299975728922,"2633/150771/5795/11006/53347",5
"BP","GO:0044772","mitotic cell cycle phase transition","16/212","457/18805",0.0350109409190372,3.10556954708724,4.86577073636606,6.50114443673883e-05,0.00403326945728898,0.00355299975728922,"63967/699/9319/10309/891/10537/10926/84930/11130/6240/7480/9735/221150/7027/90381/91607",16
"BP","GO:1902106","negative regulation of leukocyte differentiation","8/212","120/18805",0.0666666666666667,5.91352201257862,5.76574319421045,6.51873102453218e-05,0.00403326945728898,0.00355299975728922,"864/3142/7130/1493/3659/28959/55365/11006",8
"BP","GO:0045580","regulation of T cell differentiation","10/212","192/18805",0.0520833333333333,4.61993907232704,5.38346636106972,6.67885166889947e-05,0.00403326945728898,0.00355299975728922,"864/257101/914/3142/1493/3575/3659/7480/11006/3561",10
"BP","GO:0007088","regulation of mitotic nuclear division","8/212","121/18805",0.0661157024793388,5.86464992983003,5.7322835645766,6.91355103493886e-05,0.00403326945728898,0.00355299975728922,"699/3553/9319/891/11130/9585/9735/221150",8
"BP","GO:0010965","regulation of mitotic sister chromatid separation","6/212","62/18805",0.0967741935483871,8.58414485696896,6.38706342252636,6.94881468081313e-05,0.00403326945728898,0.00355299975728922,"699/9319/891/11130/9735/221150",6
"BP","GO:0000819","sister chromatid segregation","11/212","234/18805",0.047008547008547,4.16979116271569,5.21001832768995,7.32582258435864e-05,0.00416350916877716,0.00366773091230061,"699/9319/64105/891/11130/9735/221150/9493/9055/29128/22974",11
"BP","GO:0006260","DNA replication","12/212","280/18805",0.0428571428571429,3.80154986522911,5.04332065303783,8.39575620157465e-05,0.00467280120637201,0.0041163779727378,"10721/647309/253714/10926/6240/374393/1663/8914/90381/23594/91607/92667",12
"BP","GO:1901987","regulation of cell cycle phase transition","16/212","468/18805",0.0341880341880342,3.03257539106596,4.75470705220081,8.58563894743154e-05,0.00467280120637201,0.0041163779727378,"63967/699/9319/891/10537/10926/11130/6240/3014/7480/8914/9735/221150/7027/90381/91607",16
"BP","GO:0002696","positive regulation of leukocyte activation","14/212","372/18805",0.0376344086021505,3.33827855548793,4.86393790819536,8.79269302971627e-05,0.00467280120637201,0.0041163779727378,"864/3932/914/3142/3553/29851/683/3575/921/7480/1236/11006/958/3561",14
"BP","GO:0051306","mitotic sister chromatid separation","6/212","65/18805",0.0923076923076923,8.18795355587809,6.19862644035408,9.07838944053213e-05,0.00467280120637201,0.0041163779727378,"699/9319/891/11130/9735/221150",6
"BP","GO:0051784","negative regulation of nuclear division","6/212","65/18805",0.0923076923076923,8.18795355587809,6.19862644035408,9.07838944053213e-05,0.00467280120637201,0.0041163779727378,"699/9319/891/11130/9735/221150",6
"BP","GO:0090329","regulation of DNA-templated DNA replication","5/212","41/18805",0.121951219512195,10.8174183156926,6.7196217907015,9.35571738691058e-05,0.00472636982064668,0.00416356779616313,"647309/10926/8914/90381/91607",5
"BP","GO:1903707","negative regulation of hemopoiesis","8/212","127/18805",0.062992125984252,5.58757985440499,5.53909264357094,9.72282970779255e-05,0.00482252353506511,0.00424827181299338,"864/3142/7130/1493/3659/28959/55365/11006",8
"BP","GO:0045066","regulatory T cell differentiation","5/212","42/18805",0.119047619047619,10.5598607367475,6.62282666567205,0.000105233621878761,0.00512638072295107,0.00451594659303029,"26279/1493/3659/11006/3561",5
"BP","GO:0051251","positive regulation of lymphocyte activation","13/212","337/18805",0.0385756676557863,3.42177089748614,4.79023026720452,0.000123144047730876,0.00589363091596191,0.00519183492095271,"864/3932/3142/3553/29851/683/3575/921/7480/1236/11006/958/3561",13
"BP","GO:0045787","positive regulation of cell cycle","13/212","344/18805",0.0377906976744186,3.35214183852567,4.70146745538036,0.000150898789665886,0.00709744652083682,0.00625230375330702,"6886/699/3553/891/10926/9585/6240/1663/7480/221150/7027/5641/9493",13
"BP","GO:0007093","mitotic cell cycle checkpoint signaling","8/212","137/18805",0.0583941605839416,5.17972731028784,5.24297338891803,0.000164723319723333,0.00748952695390114,0.00659769641756302,"63967/699/9319/891/11130/9735/221150/90381",8
"BP","GO:0050900","leukocyte migration","14/212","395/18805",0.0354430379746835,3.14389777883926,4.59826551598371,0.000164725666141521,0.00748952695390114,0.00659769641756302,"5724/3932/255231/3553/7130/1230/1234/683/3627/5795/5641/1236/3383/3689",14
"BP","GO:0045785","positive regulation of cell adhesion","16/212","499/18805",0.032064128256513,2.84417892388551,4.45835775856381,0.000179239879179677,0.00801584246560914,0.00706133984757897,"864/5724/3932/3142/3553/29851/3575/5795/921/7480/1236/5329/11006/3689/3561/3654",16
"BP","GO:0050870","positive regulation of T cell activation","11/212","261/18805",0.0421455938697318,3.73843345622786,4.75706464823595,0.000191783252269123,0.00843846309984143,0.00743363607691695,"864/3932/3142/3553/29851/3575/921/7480/1236/11006/3561",11
"BP","GO:0002673","regulation of acute inflammatory response","5/212","48/18805",0.104166666666667,9.23987814465409,6.10348716652548,0.000200527869114275,0.00854750042099596,0.00752968955901133,"26279/3553/2161/1236/5008",5
"BP","GO:0031295","T cell costimulation","5/212","48/18805",0.104166666666667,9.23987814465409,6.10348716652548,0.000200527869114275,0.00854750042099596,0.00752968955901133,"3932/29851/921/1236/11006",5
"BP","GO:1990266","neutrophil migration","7/212","107/18805",0.0654205607476635,5.80298889084817,5.32015408001131,0.000210710249507539,0.0088433470870241,0.00779030768624634,"255231/3553/7130/683/3627/1236/3689",7
"BP","GO:0031294","lymphocyte costimulation","5/212","49/18805",0.102040816326531,9.05130920292645,6.02577277208813,0.000221286433353885,0.00907504366146834,0.00799441452351143,"3932/29851/921/1236/11006",5
"BP","GO:1901990","regulation of mitotic cell cycle phase transition","13/212","358/18805",0.0363128491620112,3.221052492885,4.53060061291152,0.000222884136846913,0.00907504366146834,0.00799441452351143,"63967/699/9319/891/10537/11130/6240/7480/9735/221150/7027/90381/91607",13
"BP","GO:1905818","regulation of chromosome separation","6/212","77/18805",0.0779220779220779,6.91190884587111,5.55067383662929,0.000232968065059031,0.00934613061001524,0.00823322124659083,"699/9319/891/11130/9735/221150",6
"BP","GO:0045619","regulation of lymphocyte differentiation","10/212","225/18805",0.0444444444444444,3.94234800838574,4.74111794299166,0.000245213901116069,0.00969483365571937,0.00854040177342465,"864/257101/914/3142/1493/3575/3659/7480/11006/3561",10
"BP","GO:0036037","CD8-positive, alpha-beta T cell activation","4/212","28/18805",0.142857142857143,12.671832884097,6.59968626140759,0.000259985538829211,0.0101320078560869,0.00892551857364042,"864/8320/3659/11006",4
"BP","GO:0051783","regulation of nuclear division","8/212","147/18805",0.054421768707483,4.82736490822744,4.97444130365705,0.000266805775681798,0.0102513543107034,0.00903065360832535,"699/3553/9319/891/11130/9585/9735/221150",8
"BP","GO:1901988","negative regulation of cell cycle phase transition","11/212","273/18805",0.0402930402930403,3.57410671089916,4.57472551809383,0.000282364953113988,0.0106984943346522,0.00942454953156775,"63967/699/9319/891/11130/3014/8914/9735/221150/90381/91607",11
"BP","GO:0090068","positive regulation of cell cycle process","11/212","274/18805",0.0401459854014599,3.56106252582289,4.55999484736564,0.000291318147911223,0.0107794199488132,0.00949583876490993,"699/3553/891/10926/9585/6240/1663/7480/221150/7027/9493",11
"BP","GO:0097530","granulocyte migration","8/212","149/18805",0.0536912751677852,4.7625680638217,4.92364292967225,0.000292403620312382,0.0107794199488132,0.00949583876490993,"255231/3553/7130/683/3627/5795/1236/3689",8
"BP","GO:0098813","nuclear chromosome segregation","12/212","322/18805",0.0372670807453416,3.30569553498184,4.45617235156246,0.000307128024069787,0.0111712699954984,0.00984102847650981,"699/84057/9319/64105/891/11130/9735/221150/9493/9055/29128/22974",12
"BP","GO:0060326","cell chemotaxis","12/212","325/18805",0.0369230769230769,3.27518142235123,4.41799324001855,0.000333987717895951,0.0118513159294365,0.0104400965684919,"3553/7130/1230/1234/9034/683/3627/3082/5795/5641/1236/3689",12
"BP","GO:0030595","leukocyte chemotaxis","10/212","234/18805",0.0427350427350427,3.79071923883245,4.58695782636268,0.000335241390209624,0.0118513159294365,0.0104400965684919,"3553/7130/1230/1234/683/3627/5795/5641/1236/3689",10
"BP","GO:1901991","negative regulation of mitotic cell cycle phase transition","9/212","192/18805",0.046875,4.15794516509434,4.69640268156762,0.000338857273642246,0.0118513159294365,0.0104400965684919,"63967/699/9319/891/11130/9735/221150/90381/91607",9
"BP","GO:0019722","calcium-mediated signaling","10/212","235/18805",0.0425531914893617,3.7745885186672,4.57030181574927,0.000346758435893132,0.0119567946640258,0.0105330152098977,"255231/2633/1230/1234/9034/683/340205/5795/1236/2906",10
"BP","GO:0045581","negative regulation of T cell differentiation","5/212","54/18805",0.0925925925925926,8.2132250174703,5.6680341778705,0.000350639139707501,0.0119567946640258,0.0105330152098977,"864/3142/1493/3659/11006",5
"BP","GO:0097529","myeloid leukocyte migration","10/212","237/18805",0.0421940928270042,3.74273545099912,4.53726187910317,0.000370784951456612,0.0122983946144281,0.0108339384568372,"255231/3553/7130/1230/683/3627/5795/5641/1236/3689",10
"BP","GO:0030593","neutrophil chemotaxis","6/212","84/18805",0.0714285714285714,6.33591644204852,5.23362327982671,0.000374181361069477,0.0122983946144281,0.0108339384568372,"3553/7130/683/3627/1236/3689",6
"BP","GO:0051304","chromosome separation","6/212","84/18805",0.0714285714285714,6.33591644204852,5.23362327982671,0.000374181361069477,0.0122983946144281,0.0108339384568372,"699/9319/891/11130/9735/221150",6
"BP","GO:0007059","chromosome segregation","14/212","431/18805",0.0324825986078886,2.88129842840257,4.21903170323825,0.000399612888608279,0.0129779042871831,0.0114325341440188,"699/151246/84057/9319/64105/891/11130/9735/221150/9493/9055/29128/93323/22974",14
"BP","GO:0071639","positive regulation of monocyte chemotactic protein-1 production","3/212","14/18805",0.214285714285714,19.0077493261456,7.19725392381119,0.000469136019737614,0.0148976777566687,0.0131237067134105,"255231/3553/4940",3
"BP","GO:0071621","granulocyte chemotaxis","7/212","122/18805",0.0573770491803279,5.08950665017012,4.83889105449168,0.000469648199073866,0.0148976777566687,0.0131237067134105,"3553/7130/683/3627/5795/1236/3689",7
"BP","GO:0033077","T cell differentiation in thymus","6/212","89/18805",0.0674157303370786,5.97996608013568,5.02843900860841,0.000510600003378741,0.0160105380369794,0.0141040509100262,"3553/3575/1794/915/1236/3561",6
"BP","GO:0045005","DNA-templated DNA replication maintenance of fidelity","5/212","59/18805",0.0847457627118644,7.51718899904061,5.3536544001541,0.000530365868358938,0.0164413419191271,0.0144835559505198,"10721/253714/1663/8914/91607",5
"BP","GO:0007051","spindle organization","9/212","206/18805",0.0436893203883495,3.87536636746657,4.43098539580552,0.000565189249110347,0.0173240030513823,0.0152611124271901,"891/57562/221150/9493/9055/29128/93323/83541/22974",9
"BP","GO:0002688","regulation of leukocyte chemotaxis","7/212","127/18805",0.0551181102362205,4.88913237260437,4.69577973542664,0.000597602087290754,0.018113983268102,0.0159570241553777,"7130/1230/683/3627/5795/5641/1236",7
"BP","GO:0046651","lymphocyte proliferation","11/212","300/18805",0.0366666666666667,3.25243710691824,4.19939834815856,0.000623857566521917,0.0187020158403493,0.0164750355624007,"26279/3553/1493/683/3575/4064/3659/1794/4004/11006/958",11
"BP","GO:0030071","regulation of mitotic metaphase/anaphase transition","6/212","93/18805",0.0645161290322581,5.72276323797931,4.87523843763097,0.000645297589959403,0.019134476363144,0.016855999975713,"699/9319/891/11130/9735/221150",6
"BP","GO:1902850","microtubule cytoskeleton organization involved in mitosis","8/212","169/18805",0.0473372781065089,4.19895054147594,4.46059552203762,0.000676908739910064,0.0198559897040285,0.0174915976594757,"1058/891/57562/9493/9055/29128/83541/22974",8
"BP","GO:0045786","negative regulation of cell cycle","13/212","405/18805",0.0320987654320988,2.8472513393897,4.01294222624424,0.000716633576889072,0.0207976212526956,0.0183211025312178,"864/63967/699/647309/9319/891/11130/3014/8914/9735/221150/90381/91607",13
"BP","GO:0002703","regulation of leukocyte mediated immunity","10/212","260/18805",0.0384615384615385,3.4116473149492,4.1812426152651,0.000762061685677735,0.0215625652267903,0.0189949592578956,"5724/91543/3553/5133/10225/3575/3383/11006/958/3689",10
"BP","GO:1902099","regulation of metaphase/anaphase transition of cell cycle","6/212","96/18805",0.0625,5.54392688679245,4.76606521871227,0.000763230992617967,0.0215625652267903,0.0189949592578956,"699/9319/891/11130/9735/221150",6
"BP","GO:0045620","negative regulation of lymphocyte differentiation","5/212","64/18805",0.078125,6.92990860849057,5.07411053631059,0.000771811277691886,0.0215625652267903,0.0189949592578956,"864/3142/1493/3659/11006",5
"BP","GO:0032943","mononuclear cell proliferation","11/212","308/18805",0.0357142857142857,3.16795822102426,4.0963205636059,0.00077460828160757,0.0215625652267903,0.0189949592578956,"26279/3553/1493/683/3575/4064/3659/1794/4004/11006/958",11
"BP","GO:0007091","metaphase/anaphase transition of mitotic cell cycle","6/212","97/18805",0.0618556701030928,5.4867730013616,4.73069121591095,0.000806029077449891,0.0222105790230637,0.0195658095036481,"699/9319/891/11130/9735/221150",6
"BP","GO:2001251","negative regulation of chromosome organization","6/212","98/18805",0.0612244897959184,5.43078552175587,4.69580452213519,0.000850656269060167,0.0227370843049676,0.0200296201065909,"699/9319/891/11130/9735/221150",6
"BP","GO:0051382","kinetochore assembly","3/212","17/18805",0.176470588235294,15.6534406215316,6.45419542003583,0.000854806323348698,0.0227370843049676,0.0200296201065909,"1058/64105/9735",3
"BP","GO:0045589","regulation of regulatory T cell differentiation","4/212","38/18805",0.105263157894737,9.33714001986097,5.4932553049509,0.000858293426364185,0.0227370843049676,0.0200296201065909,"1493/3659/11006/3561",4
"BP","GO:0007052","mitotic spindle organization","7/212","135/18805",0.0518518518518519,4.59940600978337,4.48171132886091,0.000858474957262339,0.0227370843049676,0.0200296201065909,"891/57562/9493/9055/29128/83541/22974",7
"BP","GO:0002697","regulation of immune effector process","13/212","414/18805",0.0314009661835749,2.7853545711421,3.92229536991244,0.000876799263665207,0.0229991191469104,0.0202604526209278,"257101/5724/3142/91543/3553/5133/10225/3575/3383/11006/958/3689/3561",13
"BP","GO:0045931","positive regulation of mitotic cell cycle","7/212","136/18805",0.0514705882352941,4.56558684794673,4.45613421090852,0.000896561306378109,0.0230737664509385,0.0203262111465861,"6886/891/6240/7480/221150/7027/5641",7
"BP","GO:0050868","negative regulation of T cell activation","7/212","136/18805",0.0514705882352941,4.56558684794673,4.45613421090852,0.000896561306378109,0.0230737664509385,0.0203262111465861,"26279/864/3142/1493/5133/3659/11006",7
"BP","GO:0010948","negative regulation of cell cycle process","11/212","315/18805",0.0349206349206349,3.09755914944594,4.00884583091881,0.000930257856142286,0.0236418575418156,0.0208266556443761,"63967/699/9319/891/11130/3014/8914/9735/221150/90381/91607",11
"BP","GO:0002456","T cell mediated immunity","7/212","137/18805",0.0510948905109489,4.53226139650186,4.43080400460056,0.00093596796719798,0.0236418575418156,0.0208266556443761,"91543/925/3553/5133/3575/3383/11006",7
"BP","GO:0044784","metaphase/anaphase transition of cell cycle","6/212","100/18805",0.06,5.32216981132075,4.62744522208264,0.000945608014793921,0.0236662262785121,0.0208481226245729,"699/9319/891/11130/9735/221150",6
"BP","GO:0002366","leukocyte activation involved in immune response","11/212","319/18805",0.0344827586206897,3.05871828236825,3.95994455787596,0.00103026422065116,0.0255505526721487,0.0225080690502066,"257101/5724/3142/29851/55619/8320/4064/1794/3383/958/3689",11
"BP","GO:0002263","cell activation involved in immune response","11/212","323/18805",0.0340557275541796,3.02083941819031,3.91180231945653,0.00113899719971793,0.0279353901279937,0.0246089271732557,"257101/5724/3142/29851/55619/8320/4064/1794/3383/958/3689",11
"BP","GO:0007143","female meiotic nuclear division","4/212","41/18805",0.0975609756097561,8.65393465255407,5.23880560266004,0.00114690751258625,0.0279353901279937,0.0246089271732557,"9319/84930/221150/79173",4
"BP","GO:0050862","positive regulation of T cell receptor signaling pathway","3/212","19/18805",0.157894736842105,14.0057100297915,6.05636478370929,0.00119802696755432,0.0289222793583025,0.0254783005768655,"3932/1236/3783",3
"BP","GO:0043367","CD4-positive, alpha-beta T cell differentiation","6/212","107/18805",0.0560747663551402,4.97399047786986,4.40189268291892,0.00134345175396904,0.0321485647791891,0.0283204095504278,"26279/864/3142/91543/29851/3561",6
"BP","GO:0000076","DNA replication checkpoint signaling","3/212","20/18805",0.15,13.3054245283019,5.87928233452668,0.00139779216040217,0.032308449255536,0.0284612554600975,"63967/8914/90381",3
"BP","GO:0071605","monocyte chemotactic protein-1 production","3/212","20/18805",0.15,13.3054245283019,5.87928233452668,0.00139779216040217,0.032308449255536,0.0284612554600975,"255231/3553/4940",3
"BP","GO:0071637","regulation of monocyte chemotactic protein-1 production","3/212","20/18805",0.15,13.3054245283019,5.87928233452668,0.00139779216040217,0.032308449255536,0.0284612554600975,"255231/3553/4940",3
"BP","GO:2001185","regulation of CD8-positive, alpha-beta T cell activation","3/212","20/18805",0.15,13.3054245283019,5.87928233452668,0.00139779216040217,0.032308449255536,0.0284612554600975,"864/3659/11006",3
"BP","GO:0033045","regulation of sister chromatid segregation","6/212","108/18805",0.0555555555555556,4.92793501048218,4.37127897826818,0.00140934950931407,0.032308449255536,0.0284612554600975,"699/9319/891/11130/9735/221150",6
