"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0072172","mesonephric tubule formation","1/8","10/18870",0.00423246215219641,0.0443279046031361,0.0198502393395841,"6495",1
"BP","GO:0003263","cardioblast proliferation","1/8","11/18870",0.00465484498903523,0.0443279046031361,0.0198502393395841,"6495",1
"BP","GO:0003264","regulation of cardioblast proliferation","1/8","11/18870",0.00465484498903523,0.0443279046031361,0.0198502393395841,"6495",1
"BP","GO:0030157","pancreatic juice secretion","1/8","11/18870",0.00465484498903523,0.0443279046031361,0.0198502393395841,"358",1
"BP","GO:0042045","epithelial fluid transport","1/8","11/18870",0.00465484498903523,0.0443279046031361,0.0198502393395841,"358",1
"BP","GO:0071918","urea transmembrane transport","1/8","11/18870",0.00465484498903523,0.0443279046031361,0.0198502393395841,"364",1
"BP","GO:0086100","endothelin receptor signaling pathway","1/8","11/18870",0.00465484498903523,0.0443279046031361,0.0198502393395841,"6495",1
"BP","GO:0014842","regulation of skeletal muscle satellite cell proliferation","1/8","12/18870",0.00507707104768584,0.0443279046031361,0.0198502393395841,"6495",1
"BP","GO:0015840","urea transport","1/8","12/18870",0.00507707104768584,0.0443279046031361,0.0198502393395841,"364",1
"BP","GO:0021670","lateral ventricle development","1/8","12/18870",0.00507707104768584,0.0443279046031361,0.0198502393395841,"358",1
"BP","GO:0060456","positive regulation of digestive system process","1/8","12/18870",0.00507707104768584,0.0443279046031361,0.0198502393395841,"358",1
"BP","GO:0060788","ectodermal placode formation","1/8","12/18870",0.00507707104768584,0.0443279046031361,0.0198502393395841,"6495",1
"BP","GO:0071697","ectodermal placode morphogenesis","1/8","12/18870",0.00507707104768584,0.0443279046031361,0.0198502393395841,"6495",1
"BP","GO:0072070","loop of Henle development","1/8","12/18870",0.00507707104768584,0.0443279046031361,0.0198502393395841,"358",1
"BP","GO:0072488","ammonium transmembrane transport","1/8","12/18870",0.00507707104768584,0.0443279046031361,0.0198502393395841,"358",1
"BP","GO:0046541","saliva secretion","1/8","13/18870",0.00549914037802934,0.0443279046031361,0.0198502393395841,"358",1
"BP","GO:0051451","myoblast migration","1/8","13/18870",0.00549914037802934,0.0443279046031361,0.0198502393395841,"6495",1
"BP","GO:0090596","sensory organ morphogenesis","2/8","277/18870",0.00567099295267833,0.0443279046031361,0.0198502393395841,"358/6495",2
"BP","GO:0006617","SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition","1/8","14/18870",0.00592105302993418,0.0443279046031361,0.0198502393395841,"378706",1
"BP","GO:0071472","cellular response to salt stress","1/8","14/18870",0.00592105302993418,0.0443279046031361,0.0198502393395841,"358",1
"BP","GO:0071696","ectodermal placode development","1/8","14/18870",0.00592105302993418,0.0443279046031361,0.0198502393395841,"6495",1
"BP","GO:0072075","metanephric mesenchyme development","1/8","14/18870",0.00592105302993418,0.0443279046031361,0.0198502393395841,"6495",1
"BP","GO:2000288","positive regulation of myoblast proliferation","1/8","14/18870",0.00592105302993418,0.0443279046031361,0.0198502393395841,"6495",1
"BP","GO:0010763","positive regulation of fibroblast migration","1/8","15/18870",0.00634280905325646,0.0443279046031361,0.0198502393395841,"358",1
"BP","GO:0015670","carbon dioxide transport","1/8","15/18870",0.00634280905325646,0.0443279046031361,0.0198502393395841,"358",1
"BP","GO:0071599","otic vesicle development","1/8","15/18870",0.00634280905325646,0.0443279046031361,0.0198502393395841,"6495",1
"BP","GO:0071732","cellular response to nitric oxide","1/8","15/18870",0.00634280905325646,0.0443279046031361,0.0198502393395841,"358",1
"BP","GO:0014857","regulation of skeletal muscle cell proliferation","1/8","16/18870",0.00676440849783755,0.0443279046031361,0.0198502393395841,"6495",1
"BP","GO:0021783","preganglionic parasympathetic fiber development","1/8","16/18870",0.00676440849783755,0.0443279046031361,0.0198502393395841,"6495",1
"BP","GO:0043584","nose development","1/8","16/18870",0.00676440849783755,0.0443279046031361,0.0198502393395841,"6495",1
"BP","GO:0090336","positive regulation of brown fat cell differentiation","1/8","16/18870",0.00676440849783755,0.0443279046031361,0.0198502393395841,"6495",1
"BP","GO:0015850","organic hydroxy compound transport","2/8","308/18870",0.00696777722119698,0.0443279046031361,0.0198502393395841,"358/364",2
"BP","GO:0014841","skeletal muscle satellite cell proliferation","1/8","17/18870",0.00718585141350603,0.0443279046031361,0.0198502393395841,"6495",1
"BP","GO:0061548","ganglion development","1/8","17/18870",0.00718585141350603,0.0443279046031361,0.0198502393395841,"6495",1
"BP","GO:0072074","kidney mesenchyme development","1/8","17/18870",0.00718585141350603,0.0443279046031361,0.0198502393395841,"6495",1
"BP","GO:0072224","metanephric glomerulus development","1/8","17/18870",0.00718585141350603,0.0443279046031361,0.0198502393395841,"358",1
"BP","GO:1902170","cellular response to reactive nitrogen species","1/8","17/18870",0.00718585141350603,0.0443279046031361,0.0198502393395841,"358",1
"BP","GO:2000136","regulation of cell proliferation involved in heart morphogenesis","1/8","17/18870",0.00718585141350603,0.0443279046031361,0.0198502393395841,"6495",1
"BP","GO:0001822","kidney development","2/8","314/18870",0.00723310034156141,0.0443279046031361,0.0198502393395841,"358/6495",2
"BP","GO:0048486","parasympathetic nervous system development","1/8","18/18870",0.00760713785007816,0.0443279046031361,0.0198502393395841,"6495",1
"BP","GO:0061323","cell proliferation involved in heart morphogenesis","1/8","18/18870",0.00760713785007816,0.0443279046031361,0.0198502393395841,"6495",1
"BP","GO:0072189","ureter development","1/8","18/18870",0.00760713785007816,0.0443279046031361,0.0198502393395841,"6495",1
"BP","GO:0090190","positive regulation of branching involved in ureteric bud morphogenesis","1/8","18/18870",0.00760713785007816,0.0443279046031361,0.0198502393395841,"6495",1
"BP","GO:0072001","renal system development","2/8","324/18870",0.00768552451265021,0.0443279046031361,0.0198502393395841,"358/6495",2
"BP","GO:0060602","branch elongation of an epithelium","1/8","19/18870",0.00802826785735611,0.0443279046031361,0.0198502393395841,"6495",1
"BP","GO:0042474","middle ear morphogenesis","1/8","20/18870",0.00844924148512816,0.0443279046031361,0.0198502393395841,"6495",1
"BP","GO:0043586","tongue development","1/8","20/18870",0.00844924148512816,0.0443279046031361,0.0198502393395841,"6495",1
"BP","GO:0071474","cellular hyperosmotic response","1/8","20/18870",0.00844924148512816,0.0443279046031361,0.0198502393395841,"358",1
"BP","GO:0071731","response to nitric oxide","1/8","20/18870",0.00844924148512816,0.0443279046031361,0.0198502393395841,"358",1
"BP","GO:0072079","nephron tubule formation","1/8","20/18870",0.00844924148512816,0.0443279046031361,0.0198502393395841,"6495",1
"BP","GO:2001014","regulation of skeletal muscle cell differentiation","1/8","20/18870",0.00844924148512816,0.0443279046031361,0.0198502393395841,"6495",1
"BP","GO:0090189","regulation of branching involved in ureteric bud morphogenesis","1/8","21/18870",0.00887005878317182,0.0444155717868189,0.0198894971072117,"6495",1
"BP","GO:0042886","amide transport","2/8","354/18870",0.00911863210399058,0.0444155717868189,0.0198894971072117,"358/364",2
"BP","GO:0015669","gas transport","1/8","22/18870",0.00929071980124907,0.0444155717868189,0.0198894971072117,"358",1
"BP","GO:0044241","lipid digestion","1/8","22/18870",0.00929071980124907,0.0444155717868189,0.0198894971072117,"358",1
"BP","GO:0072234","metanephric nephron tubule development","1/8","22/18870",0.00929071980124907,0.0444155717868189,0.0198894971072117,"358",1
"BP","GO:0001759","organ induction","1/8","23/18870",0.00971122458910934,0.0444155717868189,0.0198894971072117,"6495",1
"BP","GO:0003091","renal water homeostasis","1/8","24/18870",0.0101315731964892,0.0444155717868189,0.0198894971072117,"358",1
"BP","GO:0009651","response to salt stress","1/8","24/18870",0.0101315731964892,0.0444155717868189,0.0198894971072117,"358",1
"BP","GO:0031145","anaphase-promoting complex-dependent catabolic process","1/8","24/18870",0.0101315731964892,0.0444155717868189,0.0198894971072117,"166979",1
"BP","GO:0071549","cellular response to dexamethasone stimulus","1/8","24/18870",0.0101315731964892,0.0444155717868189,0.0198894971072117,"358",1
"BP","GO:0090103","cochlea morphogenesis","1/8","24/18870",0.0101315731964892,0.0444155717868189,0.0198894971072117,"6495",1
"BP","GO:0002053","positive regulation of mesenchymal cell proliferation","1/8","25/18870",0.0105517656731117,0.0444155717868189,0.0198894971072117,"6495",1
"BP","GO:0014856","skeletal muscle cell proliferation","1/8","25/18870",0.0105517656731117,0.0444155717868189,0.0198894971072117,"6495",1
"BP","GO:0072170","metanephric tubule development","1/8","25/18870",0.0105517656731117,0.0444155717868189,0.0198894971072117,"358",1
"BP","GO:0072243","metanephric nephron epithelium development","1/8","25/18870",0.0105517656731117,0.0444155717868189,0.0198894971072117,"358",1
"BP","GO:0090335","regulation of brown fat cell differentiation","1/8","25/18870",0.0105517656731117,0.0444155717868189,0.0198894971072117,"6495",1
"BP","GO:2000291","regulation of myoblast proliferation","1/8","25/18870",0.0105517656731117,0.0444155717868189,0.0198894971072117,"6495",1
"BP","GO:0071280","cellular response to copper ion","1/8","26/18870",0.0109718020686864,0.045652785619132,0.0204435271455258,"358",1
"BP","GO:0006614","SRP-dependent cotranslational protein targeting to membrane","1/8","27/18870",0.0113916824329117,0.0458198782301558,0.0205183519844257,"378706",1
"BP","GO:0006972","hyperosmotic response","1/8","27/18870",0.0113916824329117,0.0458198782301558,0.0205183519844257,"358",1
"BP","GO:0048745","smooth muscle tissue development","1/8","27/18870",0.0113916824329117,0.0458198782301558,0.0205183519844257,"6495",1
"BP","GO:0003094","glomerular filtration","1/8","28/18870",0.0118114068154692,0.0461209692323236,0.0206531819185165,"358",1
"BP","GO:0003156","regulation of animal organ formation","1/8","28/18870",0.0118114068154692,0.0461209692323236,0.0206531819185165,"6495",1
"BP","GO:0003401","axis elongation","1/8","29/18870",0.0122309752660306,0.0461209692323236,0.0206531819185165,"6495",1
"BP","GO:0060037","pharyngeal system development","1/8","29/18870",0.0122309752660306,0.0461209692323236,0.0206531819185165,"6495",1
"BP","GO:0072012","glomerulus vasculature development","1/8","29/18870",0.0122309752660306,0.0461209692323236,0.0206531819185165,"358",1
"BP","GO:0072207","metanephric epithelium development","1/8","29/18870",0.0122309752660306,0.0461209692323236,0.0206531819185165,"358",1
"BP","GO:0021602","cranial nerve morphogenesis","1/8","30/18870",0.0126503878342528,0.0463052308934671,0.0207356951369408,"6495",1
"BP","GO:0097205","renal filtration","1/8","30/18870",0.0126503878342528,0.0463052308934671,0.0207356951369408,"358",1
"BP","GO:0030878","thyroid gland development","1/8","31/18870",0.0130696445697798,0.0463052308934671,0.0207356951369408,"6495",1
"BP","GO:0061437","renal system vasculature development","1/8","31/18870",0.0130696445697798,0.0463052308934671,0.0207356951369408,"358",1
"BP","GO:0061440","kidney vasculature development","1/8","31/18870",0.0130696445697798,0.0463052308934671,0.0207356951369408,"358",1
"BP","GO:0006613","cotranslational protein targeting to membrane","1/8","32/18870",0.013488745522242,0.0463052308934671,0.0207356951369408,"378706",1
"BP","GO:0010464","regulation of mesenchymal cell proliferation","1/8","32/18870",0.013488745522242,0.0463052308934671,0.0207356951369408,"6495",1
"BP","GO:0019934","cGMP-mediated signaling","1/8","33/18870",0.0139076907412582,0.0463052308934671,0.0207356951369408,"358",1
"BP","GO:0021591","ventricular system development","1/8","33/18870",0.0139076907412582,0.0463052308934671,0.0207356951369408,"358",1
"BP","GO:0050891","multicellular organismal-level water homeostasis","1/8","33/18870",0.0139076907412582,0.0463052308934671,0.0207356951369408,"358",1
"BP","GO:0060914","heart formation","1/8","33/18870",0.0139076907412582,0.0463052308934671,0.0207356951369408,"6495",1
"BP","GO:0031128","developmental induction","1/8","34/18870",0.0143264802764318,0.0463052308934671,0.0207356951369408,"6495",1
"BP","GO:0048665","neuron fate specification","1/8","34/18870",0.0143264802764318,0.0463052308934671,0.0207356951369408,"6495",1
"BP","GO:0051450","myoblast proliferation","1/8","34/18870",0.0143264802764318,0.0463052308934671,0.0207356951369408,"6495",1
"BP","GO:0070293","renal absorption","1/8","34/18870",0.0143264802764318,0.0463052308934671,0.0207356951369408,"358",1
"BP","GO:0090183","regulation of kidney development","1/8","34/18870",0.0143264802764318,0.0463052308934671,0.0207356951369408,"6495",1
"BP","GO:0006884","cell volume homeostasis","1/8","35/18870",0.0147451141773549,0.0464150550626302,0.0207848749044637,"358",1
"BP","GO:0070633","transepithelial transport","1/8","35/18870",0.0147451141773549,0.0464150550626302,0.0207848749044637,"358",1
"BP","GO:0110110","positive regulation of animal organ morphogenesis","1/8","35/18870",0.0147451141773549,0.0464150550626302,0.0207848749044637,"6495",1
"BP","GO:0010092","specification of animal organ identity","1/8","36/18870",0.0151635924936055,0.0469164143819249,0.0210093859110684,"6495",1
"BP","GO:1905332","positive regulation of morphogenesis of an epithelium","1/8","36/18870",0.0151635924936055,0.0469164143819249,0.0210093859110684,"6495",1
"BP","GO:0044058","regulation of digestive system process","1/8","37/18870",0.0155819152747487,0.0474004481467146,0.0212261384547661,"358",1
"BP","GO:0046688","response to copper ion","1/8","37/18870",0.0155819152747487,0.0474004481467146,0.0212261384547661,"358",1
"BP","GO:0035909","aorta morphogenesis","1/8","38/18870",0.0160000825703362,0.0478680156236506,0.0214355173191108,"6495",1
"BP","GO:0048741","skeletal muscle fiber development","1/8","38/18870",0.0160000825703362,0.0478680156236506,0.0214355173191108,"6495",1
"BP","GO:0010762","regulation of fibroblast migration","1/8","39/18870",0.0164180944299074,0.0483199201920851,0.0216378822610675,"358",1
"BP","GO:0071548","response to dexamethasone","1/8","39/18870",0.0164180944299074,0.0483199201920851,0.0216378822610675,"358",1
"CC","GO:0016323","basolateral plasma membrane","2/9","249/19886",0.00530489375341087,0.0383152138152233,0.0177459937670508,"358/364",2
"CC","GO:0009925","basal plasma membrane","2/9","282/19886",0.00675476344395386,0.0383152138152233,0.0177459937670508,"358/364",2
"CC","GO:0005786","signal recognition particle, endoplasmic reticulum targeting","1/9","16/19886",0.0072194616692931,0.0383152138152233,0.0177459937670508,"378706",1
"CC","GO:0048500","signal recognition particle","1/9","16/19886",0.0072194616692931,0.0383152138152233,0.0177459937670508,"378706",1
"CC","GO:0045178","basal part of cell","2/9","301/19886",0.00766304276304466,0.0383152138152233,0.0177459937670508,"358/364",2
"CC","GO:0005680","anaphase-promoting complex","1/9","21/19886",0.00946602237174221,0.0394417598822592,0.0182677624717832,"166979",1
"CC","GO:0005686","U2 snRNP","1/9","29/19886",0.0130511211783572,0.0466111470655613,0.0215883207461547,"6066",1
"MF","GO:0015166","polyol transmembrane transporter activity","2/6","13/18496",6.82959174196455e-06,0.000139623062096948,3.67429110781443e-05,"358/364",2
"MF","GO:0015250","water channel activity","2/6","16/18496",1.05025185762166e-05,0.000139623062096948,3.67429110781443e-05,"358/364",2
"MF","GO:0005372","water transmembrane transporter activity","2/6","19/18496",1.49596137961016e-05,0.000139623062096948,3.67429110781443e-05,"358/364",2
"MF","GO:0015144","carbohydrate transmembrane transporter activity","2/6","43/18496",7.87241603053713e-05,0.000551069122137599,0.00014501819003621,"358/364",2
"MF","GO:1901618","organic hydroxy compound transmembrane transporter activity","2/6","53/18496",0.000119961698003066,0.000671785508817167,0.000176785660215044,"358/364",2
"MF","GO:0005221","intracellular cyclic nucleotide activated monoatomic cation channel activity","1/6","11/18496",0.00356351884554462,0.0130986893816551,0.00344702352148818,"358",1
"MF","GO:0043855","cyclic nucleotide-gated monoatomic ion channel activity","1/6","11/18496",0.00356351884554462,0.0130986893816551,0.00344702352148818,"358",1
"MF","GO:0008519","ammonium transmembrane transporter activity","1/6","12/18496",0.00388694967524039,0.0130986893816551,0.00344702352148818,"358",1
"MF","GO:0097027","ubiquitin-protein transferase activator activity","1/6","13/18496",0.004210293015532,0.0130986893816551,0.00344702352148818,"166979",1
"MF","GO:0046875","ephrin receptor binding","1/6","27/18496",0.00872792398962807,0.0222165337917805,0.00584645626099488,"358",1
"MF","GO:0055106","ubiquitin-protein transferase regulator activity","1/6","27/18496",0.00872792398962807,0.0222165337917805,0.00584645626099488,"166979",1
"MF","GO:0005217","intracellular ligand-gated monoatomic ion channel activity","1/6","30/18496",0.00969376225679841,0.0226187785991963,0.00595231015768323,"358",1
"MF","GO:0001223","transcription coactivator binding","1/6","44/18496",0.014190644998419,0.0303040907958885,0.00797476073576012,"6495",1
"MF","GO:0042887","amide transmembrane transporter activity","1/6","47/18496",0.0151520453979442,0.0303040907958885,0.00797476073576012,"364",1
"MF","GO:0036002","pre-mRNA binding","1/6","58/18496",0.0186704982628059,0.0348515967572376,0.009171472830852,"6066",1
